MODEL,SCENARIO,YEAR,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY,PULL DATE
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2055,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2060,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2070,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2080,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2090,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2100,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2110,R12_LAM,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2030,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2035,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2040,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2045,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2050,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2055,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2060,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2070,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2080,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2090,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2100,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2110,R12_MEA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2030,R12_NAM,LNG_shipped_imp,3.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2035,R12_NAM,LNG_shipped_imp,14.9,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2040,R12_NAM,LNG_shipped_imp,30.1,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2045,R12_NAM,LNG_shipped_imp,14.2,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2050,R12_NAM,LNG_shipped_imp,1.9,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2055,R12_NAM,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2060,R12_NAM,LNG_shipped_imp,11.1,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2070,R12_NAM,LNG_shipped_imp,43.2,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2080,R12_NAM,LNG_shipped_imp,25.5,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2090,R12_NAM,LNG_shipped_imp,25.2,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2100,R12_NAM,LNG_shipped_imp,66.1,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2110,R12_NAM,LNG_shipped_imp,132.9,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2030,R12_PAO,LNG_shipped_imp,11.1,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2035,R12_PAO,LNG_shipped_imp,3.5,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2040,R12_PAO,LNG_shipped_imp,11.1,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2045,R12_PAO,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2050,R12_PAO,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2055,R12_PAO,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2060,R12_PAO,LNG_shipped_imp,0.3,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2070,R12_PAO,LNG_shipped_imp,25.7,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2080,R12_PAO,LNG_shipped_imp,66.9,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2090,R12_PAO,LNG_shipped_imp,99.3,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2100,R12_PAO,LNG_shipped_imp,97.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2110,R12_PAO,LNG_shipped_imp,104.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2030,R12_PAS,LNG_shipped_imp,11.1,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2035,R12_PAS,LNG_shipped_imp,5.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2040,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2045,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2050,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2055,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2060,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2070,R12_PAS,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2080,R12_PAS,LNG_shipped_imp,25.2,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2090,R12_PAS,LNG_shipped_imp,66.1,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2100,R12_PAS,LNG_shipped_imp,23.5,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2110,R12_PAS,LNG_shipped_imp,13.8,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2030,R12_RCPA,LNG_shipped_imp,1.3,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2035,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2040,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2045,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2050,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2055,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2060,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2070,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2080,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2090,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2100,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2110,R12_RCPA,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2030,R12_SAS,LNG_shipped_imp,11.1,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2035,R12_SAS,LNG_shipped_imp,25.2,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2040,R12_SAS,LNG_shipped_imp,43.2,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2045,R12_SAS,LNG_shipped_imp,55.4,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2050,R12_SAS,LNG_shipped_imp,81.7,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2055,R12_SAS,LNG_shipped_imp,105.8,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2060,R12_SAS,LNG_shipped_imp,131.2,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2070,R12_SAS,LNG_shipped_imp,238.9,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2080,R12_SAS,LNG_shipped_imp,410.3,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2090,R12_SAS,LNG_shipped_imp,655.9,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2100,R12_SAS,LNG_shipped_imp,956.5,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2110,R12_SAS,LNG_shipped_imp,1424.3,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2030,R12_WEU,LNG_shipped_imp,11.1,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2035,R12_WEU,LNG_shipped_imp,25.2,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2040,R12_WEU,LNG_shipped_imp,14.9,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2045,R12_WEU,LNG_shipped_imp,2.5,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2050,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2055,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2060,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2070,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2080,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2090,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2100,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
NP_SSP2_6.2,PGLNG-C-CRSCRP-E,2110,R12_WEU,LNG_shipped_imp,0.0,GWa,LNG (GWa),2025-10-03
