,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110,Model,Region,Scenario,Unit,Variable
0,22.36506139012432,28.18663942110387,34.85918074281709,41.57038440557903,48.06453391990044,56.67613063333378,65.94734760293134,90.29694314259126,114.6058530233565,146.0837890927316,180.9511967087733,219.3578040644523,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy
1,8.262186799771468,10.81222103903379,12.30478141652355,12.4601968332702,11.3913018,11.25359503261737,11.1370894,10.37126481932915,9.96664,9.7559528,9.479346999999999,9.479346999999997,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|1st Generation
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|1st Generation|Biodiesel
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|1st Generation|Bioethanol
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Ammonia
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Ammonia|w/ CCS
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Ammonia|w/o CCS
8,0.001063130185510805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/ CCS
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/ CCS|Biogas Combined Cycle
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/ CCS|Biogas Steam Cycle
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/ CCS|Biomass IGCC
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/ CCS|Biomass Steam Cycle
14,0.001063130185510805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/o CCS
15,0.001063130185510805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/o CCS|Biogas Combined Cycle
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/o CCS|Biogas Combustion Turbine
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/o CCS|Biogas Steam Cycle
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/o CCS|Biomass IGCC
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Electricity|w/o CCS|Biomass Steam Cycle
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Energy Crops
21,4.7657,5.0099,5.2541,5.4169,5.5797,5.4591,5.3385,4.5422,4.1832,3.9769,3.7032,3.7032,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Fuelwood
22,0.003031040013262598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Gases
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218282885976842,0.218282885976842,0.218282885976842,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Heat
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Hydrogen
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Hydrogen|w/ CCS
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Hydrogen|w/o CCS
27,0.05716277706650491,0.0329308257438258,0.0,0.0,0.0,0.001696574503237555,0.1159312097308369,1.219190859915891,4.314309053513085,7.010591617687692,7.232419029309068,8.951683049795987,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Liquids
28,0.05716277706650491,0.0329308257438258,0.0,0.0,0.0,0.001696574503237555,0.1159312097308369,1.219190859915891,4.314309053513085,7.010591617687692,7.232419029309068,8.951683049795987,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Liquids|w/o CCS
29,9.805859360042465,10.0181806114343,10.23018646282613,10.37503597422797,10.5195700856298,10.42732239884803,10.33507471206627,9.673829817032132,9.4445480203716,9.313345414843866,9.176443373616134,9.272147141560541,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Modern
30,5.7554,5.7554,5.7554,5.7554,5.7554,5.7554,5.7554,5.7554,5.7554,5.7554,5.7554,5.7554,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Other
31,0.0994,0.0865,0.0735,0.0641,0.0547,0.0483,0.0418,0.0328,0.0266,0.0225,0.0195,0.0195,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Residues
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Residues|Crops
33,0.0994,0.0865,0.0735,0.0641,0.0547,0.0483,0.0418,0.0328,0.0266,0.0225,0.0195,0.0195,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Residues|Forest industry
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Residues|Logging
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Roundwood harvest
36,7.386126542734168,9.944241424724268,11.45055027934968,11.59721540749816,10.5195700856298,10.41502525696217,10.21914350233543,8.494030576445388,4.911956080881673,2.084470911179333,1.725741458330223,0.3204640917645509,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Solids
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Trade
38,0.8158664399575334,0.8350487885657,0.8542311371738668,0.8629814257720334,0.8717317143702,0.8368732011519667,0.8020146879337334,0.6580433829678667,0.5220919796283999,0.4426073851561333,0.3029036263838666,0.20719985843946,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|Traditional
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|w/ CCS
40,8.262186799771468,10.81222103903379,12.30478141652355,12.4601968332702,11.3913018,11.25359503261737,11.1370894,10.37126481932915,9.96664,9.7559528,9.479346999999999,9.479346999999997,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Biomass|w/o CCS
41,3.723058671444611,3.957531284222448,4.121189739444938,3.827978374808429,4.070634283792407,4.446646058929145,5.156980341344,7.388615750256339,9.771115149961004,15.91611350046622,24.88072393869456,36.40189972735797,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal
42,0.008617977432221542,0.004889090798113495,0.001160204164005449,0.0002753218865755117,6.533517425571226e-05,6.533517425571225e-05,6.533517425571225e-05,6.533517425571225e-05,3.266758712785612e-05,1.839626648247506e-06,1.839626648247506e-06,1.839626648247506e-06,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Ammonia
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Ammonia|w/ CCS
44,0.008617977432221542,0.004889090798113495,0.001160204164005449,0.0002753218865755117,6.533517425571226e-05,6.533517425571225e-05,6.533517425571225e-05,6.533517425571225e-05,3.266758712785612e-05,1.839626648247506e-06,1.839626648247506e-06,1.839626648247506e-06,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Ammonia|w/o CCS
45,2.385563232393618,2.320436271099872,1.888864993989054,0.8302532750171125,0.176734099733938,0.0,0.1113612103921745,0.7261705002703727,2.055691738081921,4.925274811543915,11.11936931352145,24.49195476931069,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity|w/ CCS
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity|w/ CCS|Hardcoal IGCC
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity|w/ CCS|Hardcoal Subcritical w/ FGD/DeNOx
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity|w/ CCS|Hardcoal Supercritical
50,2.385563232393618,2.320436271099872,1.888864993989054,0.8302532750171125,0.176734099733938,0.0,0.1113612103921745,0.7261705002703727,2.055691738081921,4.925274811543915,11.11936931352145,24.49195476931069,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity|w/o CCS
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity|w/o CCS|Hardcoal IGCC
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity|w/o CCS|Hardcoal Subcritical w/ FGD/DeNOx
53,2.1131113175,2.024976267331667,1.570614650128752,0.5578078859761153,0.176734099733938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity|w/o CCS|Hardcoal Subcritical w/o FGD/DeNOx
54,0.272451914893617,0.2954600037682057,0.3182503438603017,0.2724453890409972,0.0,0.0,0.1113612103921745,0.7261705002703727,2.055691738081921,4.925274811543915,11.11936931352145,24.49195476931069,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Electricity|w/o CCS|Hardcoal Supercritical
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Extraction
56,0.1325591194730216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Gases
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Heat
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Hydrogen
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Hydrogen|w/ CCS
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Hydrogen|w/o CCS
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Liquids
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Liquids|w/ CCS
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Liquids|w/o CCS
64,1.19631834214575,1.628442889045212,2.224184567302208,2.993339875368662,3.892804113618151,4.446580723754889,5.045188893581489,6.661271713325911,7.7148719087271,10.99083684929565,13.76135278554646,11.90994311842064,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Solids
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|Trade
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|w/ CCS
67,3.723058671444611,3.957531284222448,4.121189739444938,3.827978374808429,4.070634283792407,4.446646058929145,5.156980341344,7.388615750256339,9.771115149961004,15.91611350046622,24.88072393869456,36.40189972735797,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Coal|w/o CCS
68,13.02923842284159,15.90286341577199,20.28699203418612,25.82523530472632,31.95151215604569,38.92587420004845,47.0253801070312,66.25653324886946,80.77241564663692,103.9814099436359,130.9418112714874,159.3769017092603,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Fossil
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Fossil|w/ CCS
70,13.02923842284159,15.90286341577199,20.28699203418612,25.82523530472632,31.95151215604569,38.92587420004845,47.0253801070312,66.25653324886946,80.77241564663692,103.9814099436359,130.9418112714874,159.3769017092603,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Fossil|w/o CCS
71,1.880534673496663,2.822032184094833,4.702042826317996,7.789464059819386,11.5665129089187,15.70301557495826,20.14373511639815,30.96453663957228,43.59623962884071,58.76387867876894,75.15783700996302,99.72588907864103,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas
72,0.350864883517959,0.4048544370711274,0.8656716949639945,0.8856363678941295,1.574860524627491,1.723460797172213,1.873010425239289,2.194785412514037,2.494073480382759,2.770623286377133,3.003411205214381,3.060359399844698,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Ammonia
73,0.1754324417589795,0.2024272185355637,0.4328358474819973,0.4428181839470647,0.7874302623137456,0.8617303985861066,0.9365052126196444,1.097392706257018,1.24703674019138,1.385311643188566,1.50170560260719,1.530179699922349,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Ammonia|w/ CCS
74,0.1754324417589795,0.2024272185355637,0.4328358474819973,0.4428181839470647,0.7874302623137456,0.8617303985861066,0.9365052126196444,1.097392706257018,1.24703674019138,1.385311643188566,1.50170560260719,1.530179699922349,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Ammonia|w/o CCS
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Bunkers
76,0.8875122135242767,1.465111372886412,2.672750899155242,5.316854194030324,8.088096070302278,11.29631755790895,14.91611189197609,24.10629044830852,34.33612136210803,45.74451512288366,53.10167933728721,59.24653664879228,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Electricity
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Electricity|w/ CCS
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Electricity|w/ CCS|Natural Gas Combined Cycle
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Electricity|w/ CCS|Natural Gas Steam Cycle
80,0.8875122135242767,1.465111372886412,2.672750899155242,5.316854194030324,8.088096070302278,11.29631755790895,14.91611189197609,24.10629044830852,34.33612136210803,45.74451512288366,53.10167933728721,59.24653664879228,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Electricity|w/o CCS
81,0.8875122135242767,1.465111372886412,2.228543806464738,3.241820661784928,4.586515609013584,6.380242022556422,8.760937442528355,15.79355873838093,27.99077651502023,45.74451512288366,53.10167933728721,59.24653664879228,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Electricity|w/o CCS|Natural Gas Combined Cycle
82,0.0,0.0,0.4442070926905037,2.075033532245395,3.501580461288694,4.916075535352526,6.155174449447733,8.312731709927593,6.345344847087807,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Electricity|w/o CCS|Natural Gas Combustion Turbine
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Electricity|w/o CCS|Natural Gas Steam Cycle
84,0.0734002670729792,0.1103236702217525,0.1545390249769305,0.2652510740777956,0.4180667745217299,0.6011415158149553,0.7806654248737352,1.21976848074625,1.759675092735321,2.5414051857814,4.332254578832632,6.477794658137583,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Extraction
85,0.8005169999999429,1.037105644775411,1.362002292736754,1.624215711306047,2.114946957707393,2.783793514219326,3.291397451747653,4.410298930641526,6.178090883179775,9.092646726915307,16.22219749123597,32.47137807178882,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Gases
86,0.0,0.005481160379728355,0.0238553064724073,0.07043774976894648,0.07081845103924572,0.07157183881625899,0.06182954037016906,0.03303528367018664,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Heat
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Hydrogen
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Hydrogen|w/ CCS
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Hydrogen|w/o CCS
90,0.0,0.0,0.04893458707540902,0.04893458707540902,0.04893458707540903,0.04893458707540903,0.1179393100073123,0.06900472293190323,0.06900472293190323,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Liquids
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Liquids|w/ CCS
92,0.0,0.0,0.04893458707540902,0.04893458707540902,0.04893458707540903,0.04893458707540903,0.1179393100073123,0.06900472293190323,0.06900472293190323,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Liquids|w/o CCS
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Solids
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|Trade
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|w/ CCS
96,1.880534673496663,2.822032184094833,4.702042826317996,7.789464059819386,11.5665129089187,15.70301557495826,20.14373511639815,30.96453663957228,43.59623962884071,58.76387867876894,75.15783700996302,99.72588907864103,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Gas|w/o CCS
97,0.02221452163331188,0.02221452163331188,0.0171891733755381,0.01330065468937391,0.01029179305490751,0.007963593278582327,0.007963593278582325,0.007963593278582325,0.007935750290025967,0.004751426839210225,0.004751426839210225,0.004751426839210225,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Geothermal
98,0.02221452163331188,0.02219054377449077,0.01714698287118369,0.01325697715109482,0.01025200973085956,0.007940791247036541,0.007946253657558857,0.007955503517960686,0.007934415358822248,0.004751426839210225,0.004751426839210225,0.004751426839210225,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Geothermal|Electricity
99,0.02221452163331188,0.02219054377449077,0.01714698287118369,0.01325697715109482,0.01025200973085956,0.007940791247036541,0.007946253657558857,0.007955503517960686,0.007934415358822248,0.004751426839210225,0.004751426839210225,0.004751426839210225,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Geothermal|Electricity|w/o CCS
100,0.0,2.397785882110527e-05,4.21905043544078e-05,4.367753827909354e-05,3.978332404795831e-05,2.280203154578483e-05,1.73396210234685e-05,8.08976062164041e-06,1.334931203719497e-06,0.0,0.0,0.0,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Geothermal|Heat
101,0.4341590295893155,0.4341590295893154,0.4341590295893154,0.4341590295893153,0.4341590295893153,0.4341590295893153,0.4341590295893154,0.4341590295893154,0.4341590295893154,0.4341590295893154,0.4341590295893153,0.4341590295893153,china_security,AFR,SSP2_Baseline,EJ/yr,Primary Energy|Hydro
