node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-RCPA,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-CHN,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-EEU,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-FSU,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-LAM,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-MEA,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-NAM,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-PAO,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-PAS,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-SAS,year,0.002,USD/Mt-km
R12_AFR,oil_tanker_foil,broadcast,broadcast,AFR-WEU,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-AFR,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-CHN,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-EEU,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-FSU,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-LAM,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-MEA,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-NAM,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-PAO,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-PAS,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-SAS,year,0.002,USD/Mt-km
R12_RCPA,oil_tanker_foil,broadcast,broadcast,RCPA-WEU,year,0.002,USD/Mt-km
R12_CHN,oil_tanker_foil,broadcast,broadcast,CHN-AFR,year,0.002,USD/Mt-km
R12_CHN,oil_tanker_foil,broadcast,broadcast,CHN-RCPA,year,0.002,USD/Mt-km
R12_CHN,oil_tanker_foil,broadcast,broadcast,CHN-EEU,year,0.002,USD/Mt-km
