"BCU","isurban","year","month","unit","mess_sect","value"
1,0,2040,9,"GWh/mth","res_com",3.68817764272758
1,0,2040,10,"GWh/mth","agri",0.0377224628958416
1,0,2040,10,"GWh/mth","crop",0
1,0,2040,10,"GWh/mth","ind_man",1.47475379717619
1,0,2040,10,"GWh/mth","res_com",3.77040858371909
1,0,2040,11,"GWh/mth","agri",0.00855327369848522
1,0,2040,11,"GWh/mth","crop",2.1832540303361e-07
1,0,2040,11,"GWh/mth","ind_man",1.50651624230872
1,0,2040,11,"GWh/mth","res_com",3.83978375481101
1,0,2040,12,"GWh/mth","agri",0.00229221432132519
1,0,2040,12,"GWh/mth","crop",2.00131619447476e-07
1,0,2040,12,"GWh/mth","ind_man",1.55316268723876
1,0,2040,12,"GWh/mth","res_com",3.94864254398668
1,0,2050,1,"GWh/mth","agri",0.00232816137214544
1,0,2050,1,"GWh/mth","crop",0.0617649539813907
1,0,2050,1,"GWh/mth","ind_man",2.42044857917666
1,0,2050,1,"GWh/mth","res_com",6.14945589629829
1,0,2050,2,"GWh/mth","agri",0.00232816114037198
1,0,2050,2,"GWh/mth","crop",0.0354152382841941
1,0,2050,2,"GWh/mth","ind_man",2.35337537261274
1,0,2050,2,"GWh/mth","res_com",5.99570388430746
1,0,2050,3,"GWh/mth","agri",0.00232816114043719
1,0,2050,3,"GWh/mth","crop",0.0236101588561294
1,0,2050,3,"GWh/mth","ind_man",2.29718893457016
1,0,2050,3,"GWh/mth","res_com",5.86547094477861
1,0,2050,4,"GWh/mth","agri",0.0353990778041742
1,0,2050,4,"GWh/mth","crop",0
1,0,2050,4,"GWh/mth","ind_man",2.24533175692006
1,0,2050,4,"GWh/mth","res_com",5.74384444939967
1,0,2050,5,"GWh/mth","agri",0.0148752185538878
1,0,2050,5,"GWh/mth","crop",0
1,0,2050,5,"GWh/mth","ind_man",2.17167487145682
1,0,2050,5,"GWh/mth","res_com",5.57494240265007
1,0,2050,6,"GWh/mth","agri",0.0029827368611397
1,0,2050,6,"GWh/mth","crop",0
1,0,2050,6,"GWh/mth","ind_man",2.12107560611301
1,0,2050,6,"GWh/mth","res_com",5.45791330450404
1,0,2050,7,"GWh/mth","agri",0.00311161019882093
1,0,2050,7,"GWh/mth","crop",0
1,0,2050,7,"GWh/mth","ind_man",2.11368635694277
1,0,2050,7,"GWh/mth","res_com",5.4416736181286
1,0,2050,8,"GWh/mth","agri",0.00700485420906491
1,0,2050,8,"GWh/mth","crop",0
1,0,2050,8,"GWh/mth","ind_man",2.16919168259925
1,0,2050,8,"GWh/mth","res_com",5.56743765360047
1,0,2050,9,"GWh/mth","agri",0.0346017662252063
1,0,2050,9,"GWh/mth","crop",0
1,0,2050,9,"GWh/mth","ind_man",2.24780980120512
1,0,2050,9,"GWh/mth","res_com",5.75148184738848
1,0,2050,10,"GWh/mth","agri",0.0479904194938349
1,0,2050,10,"GWh/mth","crop",0
1,0,2050,10,"GWh/mth","ind_man",2.30185045011112
1,0,2050,10,"GWh/mth","res_com",5.87899717291508
1,0,2050,11,"GWh/mth","agri",0.0105892604326033
1,0,2050,11,"GWh/mth","crop",3.75996382898538e-07
1,0,2050,11,"GWh/mth","ind_man",2.35142645307849
1,0,2050,11,"GWh/mth","res_com",5.98437641373392
1,0,2050,12,"GWh/mth","agri",0.00303757666144234
1,0,2050,12,"GWh/mth","crop",3.44663350990326e-07
1,0,2050,12,"GWh/mth","ind_man",2.42423395522827
1,0,2050,12,"GWh/mth","res_com",6.15248957628041
1,0,2060,1,"GWh/mth","agri",0.00275901801193992
1,0,2060,1,"GWh/mth","crop",0.103195693447721
1,0,2060,1,"GWh/mth","ind_man",3.32602409219869
1,0,2060,1,"GWh/mth","res_com",8.37834833418087
1,0,2060,2,"GWh/mth","agri",0.00275901775688316
1,0,2060,2,"GWh/mth","crop",0.0590027489892628
1,0,2060,2,"GWh/mth","ind_man",3.23385642423339
1,0,2060,2,"GWh/mth","res_com",8.17025992078258
1,0,2060,3,"GWh/mth","agri",0.00275901775695734
1,0,2060,3,"GWh/mth","crop",0.0393351659928419
1,0,2060,3,"GWh/mth","ind_man",3.15664865035538
1,0,2060,3,"GWh/mth","res_com",7.99361146175302
1,0,2060,4,"GWh/mth","agri",0.0439844218060364
1,0,2060,4,"GWh/mth","crop",0
1,0,2060,4,"GWh/mth","ind_man",3.08538986646651
1,0,2060,4,"GWh/mth","res_com",7.82812878261942
1,0,2060,5,"GWh/mth","agri",0.0160109866676149
1,0,2060,5,"GWh/mth","crop",0
1,0,2060,5,"GWh/mth","ind_man",2.98417533222081
1,0,2060,5,"GWh/mth","res_com",7.59959905695978
1,0,2060,6,"GWh/mth","agri",0.00275966933904315
1,0,2060,6,"GWh/mth","crop",0
1,0,2060,6,"GWh/mth","ind_man",2.91464509017024
1,0,2060,6,"GWh/mth","res_com",7.44092236692312
1,0,2060,7,"GWh/mth","agri",0.00290148628705918
1,0,2060,7,"GWh/mth","crop",0
1,0,2060,7,"GWh/mth","ind_man",2.90449126125815
1,0,2060,7,"GWh/mth","res_com",7.41913532018673
1,0,2060,8,"GWh/mth","agri",0.00716722081559578
1,0,2060,8,"GWh/mth","crop",0
1,0,2060,8,"GWh/mth","ind_man",2.98076309449065
1,0,2060,8,"GWh/mth","res_com",7.58885090604324
1,0,2060,9,"GWh/mth","agri",0.0375320040682266
1,0,2060,9,"GWh/mth","crop",0
1,0,2060,9,"GWh/mth","ind_man",3.08879503485742
1,0,2060,9,"GWh/mth","res_com",7.83912443761349
1,0,2060,10,"GWh/mth","agri",0.0522267822497477
1,0,2060,10,"GWh/mth","crop",0
1,0,2060,10,"GWh/mth","ind_man",3.16305420390804
1,0,2060,10,"GWh/mth","res_com",8.01273768807373
1,0,2060,11,"GWh/mth","agri",0.0110691748985234
1,0,2060,11,"GWh/mth","crop",5.72044741904473e-07
1,0,2060,11,"GWh/mth","ind_man",3.23117834489702
1,0,2060,11,"GWh/mth","res_com",8.15277305559975
1,0,2060,12,"GWh/mth","agri",0.00275902507174365
1,0,2060,12,"GWh/mth","crop",5.24374346745767e-07
1,0,2060,12,"GWh/mth","ind_man",3.33122571145802
1,0,2060,12,"GWh/mth","res_com",8.38063621068302
1,1,2020,1,"GWh/mth","agri",0
1,1,2020,1,"GWh/mth","crop",0
1,1,2020,1,"GWh/mth","ind_man",0
1,1,2020,1,"GWh/mth","res_com",0
1,1,2020,2,"GWh/mth","agri",0
1,1,2020,2,"GWh/mth","crop",0
1,1,2020,2,"GWh/mth","ind_man",0
1,1,2020,2,"GWh/mth","res_com",0
1,1,2020,3,"GWh/mth","agri",0
1,1,2020,3,"GWh/mth","crop",0
1,1,2020,3,"GWh/mth","ind_man",0
1,1,2020,3,"GWh/mth","res_com",0
1,1,2020,4,"GWh/mth","agri",0
1,1,2020,4,"GWh/mth","crop",0
1,1,2020,4,"GWh/mth","ind_man",0
1,1,2020,4,"GWh/mth","res_com",0
1,1,2020,5,"GWh/mth","agri",0
1,1,2020,5,"GWh/mth","crop",0
1,1,2020,5,"GWh/mth","ind_man",0
1,1,2020,5,"GWh/mth","res_com",0
1,1,2020,6,"GWh/mth","agri",0
1,1,2020,6,"GWh/mth","crop",0
1,1,2020,6,"GWh/mth","ind_man",0
1,1,2020,6,"GWh/mth","res_com",0
1,1,2020,7,"GWh/mth","agri",0
1,1,2020,7,"GWh/mth","crop",0
1,1,2020,7,"GWh/mth","ind_man",0
1,1,2020,7,"GWh/mth","res_com",0
1,1,2020,8,"GWh/mth","agri",0
1,1,2020,8,"GWh/mth","crop",0
1,1,2020,8,"GWh/mth","ind_man",0
1,1,2020,8,"GWh/mth","res_com",0
1,1,2020,9,"GWh/mth","agri",0
1,1,2020,9,"GWh/mth","crop",0
1,1,2020,9,"GWh/mth","ind_man",0
1,1,2020,9,"GWh/mth","res_com",0
1,1,2020,10,"GWh/mth","agri",0
1,1,2020,10,"GWh/mth","crop",0
1,1,2020,10,"GWh/mth","ind_man",0
1,1,2020,10,"GWh/mth","res_com",0
1,1,2020,11,"GWh/mth","agri",0
1,1,2020,11,"GWh/mth","crop",0
1,1,2020,11,"GWh/mth","ind_man",0
1,1,2020,11,"GWh/mth","res_com",0
1,1,2020,12,"GWh/mth","agri",0
1,1,2020,12,"GWh/mth","crop",0
1,1,2020,12,"GWh/mth","ind_man",0
1,1,2020,12,"GWh/mth","res_com",0
1,1,2030,1,"GWh/mth","agri",0
1,1,2030,1,"GWh/mth","crop",9.22015183207198e-05
1,1,2030,1,"GWh/mth","ind_man",0.438993692457947
1,1,2030,1,"GWh/mth","res_com",1.02323871758714
1,1,2030,2,"GWh/mth","agri",0
1,1,2030,2,"GWh/mth","crop",5.11851072239854e-05
1,1,2030,2,"GWh/mth","ind_man",0.426828709955196
1,1,2030,2,"GWh/mth","res_com",0.996411381832785
1,1,2030,3,"GWh/mth","agri",0
1,1,2030,3,"GWh/mth","crop",3.41234048159903e-05
1,1,2030,3,"GWh/mth","ind_man",0.416638246867251
1,1,2030,3,"GWh/mth","res_com",0.973922456791637
1,1,2030,4,"GWh/mth","agri",0
1,1,2030,4,"GWh/mth","crop",0
1,1,2030,4,"GWh/mth","ind_man",0.407232976252161
1,1,2030,4,"GWh/mth","res_com",0.953144541765037
1,1,2030,5,"GWh/mth","agri",0
1,1,2030,5,"GWh/mth","crop",0
1,1,2030,5,"GWh/mth","ind_man",0.393873920247982
1,1,2030,5,"GWh/mth","res_com",0.923685599804484
1,1,2030,6,"GWh/mth","agri",0
1,1,2030,6,"GWh/mth","crop",0
1,1,2030,6,"GWh/mth","ind_man",0.384696795594295
1,1,2030,6,"GWh/mth","res_com",0.903438360448192
1,1,2030,7,"GWh/mth","agri",0
1,1,2030,7,"GWh/mth","crop",0
1,1,2030,7,"GWh/mth","ind_man",0.383356616833366
1,1,2030,7,"GWh/mth","res_com",0.9004920368742
1,1,2030,8,"GWh/mth","agri",0
1,1,2030,8,"GWh/mth","crop",0
1,1,2030,8,"GWh/mth","ind_man",0.393423547430713
1,1,2030,8,"GWh/mth","res_com",0.922678459276404
1,1,2030,9,"GWh/mth","agri",0
1,1,2030,9,"GWh/mth","crop",0
1,1,2030,9,"GWh/mth","ind_man",0.40768241600483
1,1,2030,9,"GWh/mth","res_com",0.954161536519475
1,1,2030,10,"GWh/mth","agri",0
1,1,2030,10,"GWh/mth","crop",0
1,1,2030,10,"GWh/mth","ind_man",0.41748370003547
1,1,2030,10,"GWh/mth","res_com",0.975823868910519
1,1,2030,11,"GWh/mth","agri",0
1,1,2030,11,"GWh/mth","crop",1.30985324534718e-10
1,1,2030,11,"GWh/mth","ind_man",0.426475236888261
1,1,2030,11,"GWh/mth","res_com",0.995544953835697
1,1,2030,12,"GWh/mth","agri",0
1,1,2030,12,"GWh/mth","crop",1.20069880823491e-10
1,1,2030,12,"GWh/mth","ind_man",0.43968024131692
1,1,2030,12,"GWh/mth","res_com",1.0246819593641
1,1,2040,1,"GWh/mth","agri",0
1,1,2040,1,"GWh/mth","crop",0.00033012292560255
1,1,2040,1,"GWh/mth","ind_man",0.753752360270947
1,1,2040,1,"GWh/mth","res_com",1.85467048284063
1,1,2040,2,"GWh/mth","agri",0
1,1,2040,2,"GWh/mth","crop",0.000183343909252159
1,1,2040,2,"GWh/mth","ind_man",0.732865080039736
1,1,2040,2,"GWh/mth","res_com",1.80602059510805
1,1,2040,3,"GWh/mth","agri",0
1,1,2040,3,"GWh/mth","crop",0.000122229272834773
1,1,2040,3,"GWh/mth","ind_man",0.715368050499777
1,1,2040,3,"GWh/mth","res_com",1.76520032276834
1,1,2040,4,"GWh/mth","agri",0
1,1,2040,4,"GWh/mth","crop",0
1,1,2040,4,"GWh/mth","ind_man",0.69921919677612
1,1,2040,4,"GWh/mth","res_com",1.72745904980691
1,1,2040,5,"GWh/mth","agri",0
1,1,2040,5,"GWh/mth","crop",0
1,1,2040,5,"GWh/mth","ind_man",0.676281691825279
1,1,2040,5,"GWh/mth","res_com",1.67402602004028
1,1,2040,6,"GWh/mth","agri",0
1,1,2040,6,"GWh/mth","crop",0
1,1,2040,6,"GWh/mth","ind_man",0.660524564816263
1,1,2040,6,"GWh/mth","res_com",1.63728280891689
1,1,2040,7,"GWh/mth","agri",0
1,1,2040,7,"GWh/mth","crop",0
1,1,2040,7,"GWh/mth","ind_man",0.658223477302728
1,1,2040,7,"GWh/mth","res_com",1.63195856421643
1,1,2040,8,"GWh/mth","agri",0
1,1,2040,8,"GWh/mth","crop",0
1,1,2040,8,"GWh/mth","ind_man",0.675508401502775
1,1,2040,8,"GWh/mth","res_com",1.67216479490766
1,1,2040,9,"GWh/mth","agri",0
1,1,2040,9,"GWh/mth","crop",0
1,1,2040,9,"GWh/mth","ind_man",0.699990885026302
1,1,2040,9,"GWh/mth","res_com",1.72934343794556
1,1,2040,10,"GWh/mth","agri",0
1,1,2040,10,"GWh/mth","crop",0
1,1,2040,10,"GWh/mth","ind_man",0.716819693956144
1,1,2040,10,"GWh/mth","res_com",1.76872161333455
1,1,2040,11,"GWh/mth","agri",0
1,1,2040,11,"GWh/mth","crop",4.66092199180967e-10
1,1,2040,11,"GWh/mth","ind_man",0.732258166630564
1,1,2040,11,"GWh/mth","res_com",1.80429349019711
1,1,2040,12,"GWh/mth","agri",0
1,1,2040,12,"GWh/mth","crop",4.27251182582554e-10
1,1,2040,12,"GWh/mth","ind_man",0.754931164959449
1,1,2040,12,"GWh/mth","res_com",1.85716416834385
1,1,2050,1,"GWh/mth","agri",0
1,1,2050,1,"GWh/mth","crop",0.000573081700626237
1,1,2050,1,"GWh/mth","ind_man",1.092980079553
1,1,2050,1,"GWh/mth","res_com",2.72298123853974
1,1,2050,2,"GWh/mth","agri",0
1,1,2050,2,"GWh/mth","crop",0.000318727281640062
1,1,2050,2,"GWh/mth","ind_man",1.06269243813116
1,1,2050,2,"GWh/mth","res_com",2.65287867100167
1,1,2050,3,"GWh/mth","agri",0
1,1,2050,3,"GWh/mth","crop",0.000212484854426708
1,1,2050,3,"GWh/mth","ind_man",1.03732083633392
1,1,2050,3,"GWh/mth","res_com",2.59396951129675
1,1,2050,4,"GWh/mth","agri",0
1,1,2050,4,"GWh/mth","crop",0
1,1,2050,4,"GWh/mth","ind_man",1.01390415950755
1,1,2050,4,"GWh/mth","res_com",2.53943513471834
1,1,2050,5,"GWh/mth","agri",0
1,1,2050,5,"GWh/mth","crop",0
1,1,2050,5,"GWh/mth","ind_man",0.980643585733821
1,1,2050,5,"GWh/mth","res_com",2.46241915148893
1,1,2050,6,"GWh/mth","agri",0
1,1,2050,6,"GWh/mth","crop",0
1,1,2050,6,"GWh/mth","ind_man",0.957794932993749
1,1,2050,6,"GWh/mth","res_com",2.40941343621639
1,1,2050,7,"GWh/mth","agri",0
1,1,2050,7,"GWh/mth","crop",0
1,1,2050,7,"GWh/mth","ind_man",0.954458236558466
1,1,2050,7,"GWh/mth","res_com",2.401785868443
1,1,2050,8,"GWh/mth","agri",0
1,1,2050,8,"GWh/mth","crop",0
1,1,2050,8,"GWh/mth","ind_man",0.97952227459404
1,1,2050,8,"GWh/mth","res_com",2.45965402054742
1,1,2050,9,"GWh/mth","agri",0
1,1,2050,9,"GWh/mth","crop",0
1,1,2050,9,"GWh/mth","ind_man",1.01502314755924
1,1,2050,9,"GWh/mth","res_com",2.54224991149961
1,1,2050,10,"GWh/mth","agri",0
1,1,2050,10,"GWh/mth","crop",0
1,1,2050,10,"GWh/mth","ind_man",1.039425794758
1,1,2050,10,"GWh/mth","res_com",2.59921774806525
1,1,2050,11,"GWh/mth","agri",0
1,1,2050,11,"GWh/mth","crop",8.17932423221305e-10
1,1,2050,11,"GWh/mth","ind_man",1.06181238215893
1,1,2050,11,"GWh/mth","res_com",2.65001221853381
1,1,2050,12,"GWh/mth","agri",0
1,1,2050,12,"GWh/mth","crop",7.49771387952863e-10
1,1,2050,12,"GWh/mth","ind_man",1.0946894075898
1,1,2050,12,"GWh/mth","res_com",2.72627360468007
1,1,2060,1,"GWh/mth","agri",0
1,1,2060,1,"GWh/mth","crop",0.00268340051797054
1,1,2060,1,"GWh/mth","ind_man",2.45360996463282
1,1,2060,1,"GWh/mth","res_com",6.26656436259027
1,1,2060,2,"GWh/mth","agri",0
1,1,2060,2,"GWh/mth","crop",0.00172383593793516
1,1,2060,2,"GWh/mth","ind_man",2.38561782077943
1,1,2060,2,"GWh/mth","res_com",6.10771161818812
1,1,2060,3,"GWh/mth","agri",0
1,1,2060,3,"GWh/mth","crop",0.00114922395862344
1,1,2060,3,"GWh/mth","ind_man",2.32866159975308
1,1,2060,3,"GWh/mth","res_com",5.97385874595001
1,1,2060,4,"GWh/mth","agri",0
1,1,2060,4,"GWh/mth","crop",0
1,1,2060,4,"GWh/mth","ind_man",2.27609395220433
1,1,2060,4,"GWh/mth","res_com",5.84971898446804
1,1,2060,5,"GWh/mth","agri",0
1,1,2060,5,"GWh/mth","crop",0
1,1,2060,5,"GWh/mth","ind_man",2.20142792967809
1,1,2060,5,"GWh/mth","res_com",5.67507904614902
1,1,2060,6,"GWh/mth","agri",0
1,1,2060,6,"GWh/mth","crop",0
1,1,2060,6,"GWh/mth","ind_man",2.15013542847862
1,1,2060,6,"GWh/mth","res_com",5.55471225143699
1,1,2060,7,"GWh/mth","agri",0
1,1,2060,7,"GWh/mth","crop",0
1,1,2060,7,"GWh/mth","ind_man",2.14264494280946
1,1,2060,7,"GWh/mth","res_com",5.53760510846611
1,1,2060,8,"GWh/mth","agri",0
1,1,2060,8,"GWh/mth","crop",0
1,1,2060,8,"GWh/mth","ind_man",2.19891071986111
1,1,2060,8,"GWh/mth","res_com",5.66847483047993
1,1,2060,9,"GWh/mth","agri",0
1,1,2060,9,"GWh/mth","crop",0
1,1,2060,9,"GWh/mth","ind_man",2.27860594696553
1,1,2060,9,"GWh/mth","res_com",5.85645886932021
1,1,2060,10,"GWh/mth","agri",0
1,1,2060,10,"GWh/mth","crop",0
1,1,2060,10,"GWh/mth","ind_man",2.3333869804449
1,1,2060,10,"GWh/mth","res_com",5.9864384647692
1,1,2060,11,"GWh/mth","agri",0
1,1,2060,11,"GWh/mth","crop",7.90813674606937e-08
1,1,2060,11,"GWh/mth","ind_man",2.38364220004919
1,1,2060,11,"GWh/mth","res_com",6.09977429386599
1,1,2060,12,"GWh/mth","agri",0
1,1,2060,12,"GWh/mth","crop",7.24912535056359e-08
1,1,2060,12,"GWh/mth","ind_man",2.45744720227546
1,1,2060,12,"GWh/mth","res_com",6.27288718418918
2,0,2020,1,"GWh/mth","agri",1.54991226590329e-08
2,0,2020,1,"GWh/mth","crop",0.0350594476309977
2,0,2020,1,"GWh/mth","ind_man",0.465500883820908
2,0,2020,1,"GWh/mth","res_com",1.35565504524577
2,0,2020,2,"GWh/mth","agri",1.52384393388164e-08
2,0,2020,2,"GWh/mth","crop",0.0223453089231162
2,0,2020,2,"GWh/mth","ind_man",0.452604475792746
2,0,2020,2,"GWh/mth","res_com",1.32550246475622
2,0,2020,3,"GWh/mth","agri",6.87481346135065e-07
2,0,2020,3,"GWh/mth","crop",0.0148968726154108
2,0,2020,3,"GWh/mth","ind_man",0.441801306125356
2,0,2020,3,"GWh/mth","res_com",1.29964023163782
2,0,2020,4,"GWh/mth","agri",0.0120044604113894
2,0,2020,4,"GWh/mth","crop",0
2,0,2020,4,"GWh/mth","ind_man",0.431830539012452
2,0,2020,4,"GWh/mth","res_com",1.27395292316334
2,0,2020,5,"GWh/mth","agri",0.00259734791217278
2,0,2020,5,"GWh/mth","crop",0
2,0,2020,5,"GWh/mth","ind_man",0.417668263229318
2,0,2020,5,"GWh/mth","res_com",1.2416808888344
2,0,2020,6,"GWh/mth","agri",0.00077409113677428
2,0,2020,6,"GWh/mth","crop",0
2,0,2020,6,"GWh/mth","ind_man",0.407939359465382
2,0,2020,6,"GWh/mth","res_com",1.21862834863319
2,0,2020,7,"GWh/mth","agri",0.00200352392137844
2,0,2020,7,"GWh/mth","crop",0
2,0,2020,7,"GWh/mth","ind_man",0.40651860180069
2,0,2020,7,"GWh/mth","res_com",1.21569708098926
2,0,2020,8,"GWh/mth","agri",0.0421333750762196
2,0,2020,8,"GWh/mth","crop",0
2,0,2020,8,"GWh/mth","ind_man",0.41719081152604
2,0,2020,8,"GWh/mth","res_com",1.23948822298494
2,0,2020,9,"GWh/mth","agri",0.0868350240727453
2,0,2020,9,"GWh/mth","crop",0
