"BCU","isurban","year","month","unit","mess_sect","value"
1,0,2030,1,"GWh/mth","ind_man",6.24015588767753
1,0,2030,1,"GWh/mth","res_com",15.5670629924276
1,0,2030,2,"GWh/mth","agri",0.010505482574162
1,0,2030,2,"GWh/mth","crop",0.591437484453895
1,0,2030,2,"GWh/mth","ind_man",6.06723452572583
1,0,2030,2,"GWh/mth","res_com",15.1922443676848
1,0,2030,3,"GWh/mth","agri",0.0110863603697827
1,0,2030,3,"GWh/mth","crop",0.394291656302597
1,0,2030,3,"GWh/mth","ind_man",5.92238033003031
1,0,2030,3,"GWh/mth","res_com",14.8720828165591
1,0,2030,4,"GWh/mth","agri",0.012691262928483
1,0,2030,4,"GWh/mth","crop",0
1,0,2030,4,"GWh/mth","ind_man",5.7886873959124
1,0,2030,4,"GWh/mth","res_com",14.5541694248919
1,0,2030,5,"GWh/mth","agri",0.0105620577408212
1,0,2030,5,"GWh/mth","crop",0
1,0,2030,5,"GWh/mth","ind_man",5.59879265844695
1,0,2030,5,"GWh/mth","res_com",14.1525219128517
1,0,2030,6,"GWh/mth","agri",0.010520812690449
1,0,2030,6,"GWh/mth","crop",0
1,0,2030,6,"GWh/mth","ind_man",5.46834274669762
1,0,2030,6,"GWh/mth","res_com",13.868178877139
1,0,2030,7,"GWh/mth","agri",0.010710008270232
1,0,2030,7,"GWh/mth","crop",0
1,0,2030,7,"GWh/mth","ind_man",5.44929253133181
1,0,2030,7,"GWh/mth","res_com",13.8317372918533
1,0,2030,8,"GWh/mth","agri",0.034858790368529
1,0,2030,8,"GWh/mth","crop",0
1,0,2030,8,"GWh/mth","ind_man",5.59239075191478
1,0,2030,8,"GWh/mth","res_com",14.1313002104028
1,0,2030,9,"GWh/mth","agri",0.183477844022634
1,0,2030,9,"GWh/mth","crop",0
1,0,2030,9,"GWh/mth","ind_man",5.79507603922769
1,0,2030,9,"GWh/mth","res_com",14.5902537824926
1,0,2030,10,"GWh/mth","agri",0.247522279896255
1,0,2030,10,"GWh/mth","crop",1.23424713852158e-05
1,0,2030,10,"GWh/mth","ind_man",5.93439817825012
1,0,2030,10,"GWh/mth","res_com",14.9192175672619
1,0,2030,11,"GWh/mth","agri",0.0481744179892002
1,0,2030,11,"GWh/mth","crop",1.17033822677023e-05
1,0,2030,11,"GWh/mth","ind_man",6.06221001836349
1,0,2030,11,"GWh/mth","res_com",15.1193793086283
1,0,2030,12,"GWh/mth","agri",0.0112414950133934
1,0,2030,12,"GWh/mth","crop",1.07281004120604e-05
1,0,2030,12,"GWh/mth","ind_man",6.24991496161891
1,0,2030,12,"GWh/mth","res_com",15.535132741638
1,0,2040,1,"GWh/mth","agri",0.0140902997002193
1,0,2040,1,"GWh/mth","crop",1.64111265115208
1,0,2040,1,"GWh/mth","ind_man",4.52812719963176
1,0,2040,1,"GWh/mth","res_com",11.9653947750035
1,0,2040,2,"GWh/mth","agri",0.0140902997002193
1,0,2040,2,"GWh/mth","crop",0.857960715223743
1,0,2040,2,"GWh/mth","ind_man",4.40264797498657
1,0,2040,2,"GWh/mth","res_com",11.7267516181444
1,0,2040,3,"GWh/mth","agri",0.0153030371374524
1,0,2040,3,"GWh/mth","crop",0.571973810149162
1,0,2040,3,"GWh/mth","ind_man",4.29753550098493
1,0,2040,3,"GWh/mth","res_com",11.5177004441332
1,0,2040,4,"GWh/mth","agri",0.018738619783913
1,0,2040,4,"GWh/mth","crop",0
1,0,2040,4,"GWh/mth","ind_man",4.20052212146772
1,0,2040,4,"GWh/mth","res_com",11.2851238886419
1,0,2040,5,"GWh/mth","agri",0.0141971506338077
1,0,2040,5,"GWh/mth","crop",0
1,0,2040,5,"GWh/mth","ind_man",4.0627262809051
1,0,2040,5,"GWh/mth","res_com",11.0419017622833
1,0,2040,6,"GWh/mth","agri",0.0140984881313061
1,0,2040,6,"GWh/mth","crop",0
1,0,2040,6,"GWh/mth","ind_man",3.96806617878359
1,0,2040,6,"GWh/mth","res_com",10.8605610309769
1,0,2040,7,"GWh/mth","agri",0.0143814412105087
1,0,2040,7,"GWh/mth","crop",0
1,0,2040,7,"GWh/mth","ind_man",3.95424251797937
1,0,2040,7,"GWh/mth","res_com",10.8421268440548
1,0,2040,8,"GWh/mth","agri",0.0533543903572852
1,0,2040,8,"GWh/mth","crop",0
1,0,2040,8,"GWh/mth","ind_man",4.05808078043691
1,0,2040,8,"GWh/mth","res_com",11.0219408307933
1,0,2040,9,"GWh/mth","agri",0.275537909028915
1,0,2040,9,"GWh/mth","crop",0
1,0,2040,9,"GWh/mth","ind_man",4.20515799757168
1,0,2040,9,"GWh/mth","res_com",11.3324056958207
1,0,2040,10,"GWh/mth","agri",0.370809255404547
1,0,2040,10,"GWh/mth","crop",1.69552791241729e-05
1,0,2040,10,"GWh/mth","ind_man",4.30625617181187
1,0,2040,10,"GWh/mth","res_com",11.5688784230029
1,0,2040,11,"GWh/mth","agri",0.070717251714264
1,0,2040,11,"GWh/mth","crop",1.60783702238913e-05
1,0,2040,11,"GWh/mth","ind_man",4.39900197497284
1,0,2040,11,"GWh/mth","res_com",11.6151057146861
1,0,2040,12,"GWh/mth","agri",0.0143801774208369
1,0,2040,12,"GWh/mth","crop",1.4738506038567e-05
1,0,2040,12,"GWh/mth","ind_man",4.53520880607759
1,0,2040,12,"GWh/mth","res_com",11.8886659086331
1,0,2050,1,"GWh/mth","agri",0.0275711677995183
1,0,2050,1,"GWh/mth","crop",2.2708492357595
1,0,2050,1,"GWh/mth","ind_man",3.66652226810255
1,0,2050,1,"GWh/mth","res_com",10.7002961142254
1,0,2050,2,"GWh/mth","agri",0.0275711677995183
1,0,2050,2,"GWh/mth","crop",1.18958802970321
1,0,2050,2,"GWh/mth","ind_man",3.56491903324129
1,0,2050,2,"GWh/mth","res_com",10.5370060055776
1,0,2050,3,"GWh/mth","agri",0.0275711793667132
1,0,2050,3,"GWh/mth","crop",0.793058686468804
1,0,2050,3,"GWh/mth","ind_man",3.47980719569978
1,0,2050,3,"GWh/mth","res_com",10.3901349694542
1,0,2050,4,"GWh/mth","agri",0.0398255303048964
1,0,2050,4,"GWh/mth","crop",0
1,0,2050,4,"GWh/mth","ind_man",3.40125336966489
1,0,2050,4,"GWh/mth","res_com",10.1922007350318
1,0,2050,5,"GWh/mth","agri",0.0279450206719732
1,0,2050,5,"GWh/mth","crop",0
1,0,2050,5,"GWh/mth","ind_man",3.28967710521811
1,0,2050,5,"GWh/mth","res_com",10.0456429388965
1,0,2050,6,"GWh/mth","agri",0.0276124769532493
1,0,2050,6,"GWh/mth","crop",0
1,0,2050,6,"GWh/mth","ind_man",3.2130287786522
1,0,2050,6,"GWh/mth","res_com",9.92386269994203
1,0,2050,7,"GWh/mth","agri",0.0280753919932272
1,0,2050,7,"GWh/mth","crop",0
1,0,2050,7,"GWh/mth","ind_man",3.20183546231393
1,0,2050,7,"GWh/mth","res_com",9.91644196204916
1,0,2050,8,"GWh/mth","agri",0.113953424536838
1,0,2050,8,"GWh/mth","crop",0
1,0,2050,8,"GWh/mth","ind_man",3.28591554328264
1,0,2050,8,"GWh/mth","res_com",10.0260597655531
1,0,2050,9,"GWh/mth","agri",0.601675422604036
1,0,2050,9,"GWh/mth","crop",0
1,0,2050,9,"GWh/mth","ind_man",3.40500713854504
1,0,2050,9,"GWh/mth","res_com",10.256821047052
1,0,2050,10,"GWh/mth","agri",0.804583296038456
1,0,2050,10,"GWh/mth","crop",2.54819819232632e-05
1,0,2050,10,"GWh/mth","ind_man",3.48686851097872
1,0,2050,10,"GWh/mth","res_com",10.4492795878804
1,0,2050,11,"GWh/mth","agri",0.15889735855489
1,0,2050,11,"GWh/mth","crop",2.41621666971202e-05
1,0,2050,11,"GWh/mth","ind_man",3.56196678838366
1,0,2050,11,"GWh/mth","res_com",10.3790368379483
1,0,2050,12,"GWh/mth","agri",0.0283404602956177
1,0,2050,12,"GWh/mth","crop",2.21486528056935e-05
1,0,2050,12,"GWh/mth","ind_man",3.67225639759646
1,0,2050,12,"GWh/mth","res_com",10.5761253155251
1,0,2060,1,"GWh/mth","agri",0.0237887063907226
1,0,2060,1,"GWh/mth","crop",3.11447163725085
1,0,2060,1,"GWh/mth","ind_man",2.97264098561556
1,0,2060,1,"GWh/mth","res_com",9.2107764709536
1,0,2060,2,"GWh/mth","agri",0.0237887063907226
1,0,2060,2,"GWh/mth","crop",1.63485447743348
1,0,2060,2,"GWh/mth","ind_man",2.89026593969064
1,0,2060,2,"GWh/mth","res_com",9.11531720845236
1,0,2060,3,"GWh/mth","agri",0.0237887179487708
1,0,2060,3,"GWh/mth","crop",1.08990298495565
1,0,2060,3,"GWh/mth","ind_man",2.82126133038062
1,0,2060,3,"GWh/mth","res_com",9.02053808950251
1,0,2060,4,"GWh/mth","agri",0.0355701802337401
1,0,2060,4,"GWh/mth","crop",0
1,0,2060,4,"GWh/mth","ind_man",2.75757364331003
1,0,2060,4,"GWh/mth","res_com",8.85791783051645
1,0,2060,5,"GWh/mth","agri",0.024146076223296
1,0,2060,5,"GWh/mth","crop",0
1,0,2060,5,"GWh/mth","ind_man",2.66711294173409
1,0,2060,5,"GWh/mth","res_com",8.79165066429931
1,0,2060,6,"GWh/mth","agri",0.0238222718327452
1,0,2060,6,"GWh/mth","crop",0
1,0,2060,6,"GWh/mth","ind_man",2.60497014254509
1,0,2060,6,"GWh/mth","res_com",8.71820164704831
1,0,2060,7,"GWh/mth","agri",0.0242627198663824
1,0,2060,7,"GWh/mth","crop",0
1,0,2060,7,"GWh/mth","ind_man",2.59589513672785
1,0,2060,7,"GWh/mth","res_com",8.72105997578042
1,0,2060,8,"GWh/mth","agri",0.0990188735181449
1,0,2060,8,"GWh/mth","crop",0
1,0,2060,8,"GWh/mth","ind_man",2.66406324712931
1,0,2060,8,"GWh/mth","res_com",8.7653877626382
1,0,2060,9,"GWh/mth","agri",0.519050919181057
1,0,2060,9,"GWh/mth","crop",0
1,0,2060,9,"GWh/mth","ind_man",2.76061701967808
1,0,2060,9,"GWh/mth","res_com",8.93381424404231
1,0,2060,10,"GWh/mth","agri",0.69345107525039
1,0,2060,10,"GWh/mth","crop",3.0131503683851e-05
1,0,2060,10,"GWh/mth","ind_man",2.82698630725942
1,0,2060,10,"GWh/mth","res_com",9.08740360744487
1,0,2060,11,"GWh/mth","agri",0.136203023420715
1,0,2060,11,"GWh/mth","crop",2.84722427689227e-05
1,0,2060,11,"GWh/mth","ind_man",2.88787240068511
1,0,2060,11,"GWh/mth","res_com",8.92013558189033
1,0,2060,12,"GWh/mth","agri",0.0239648899251247
1,0,2060,12,"GWh/mth","crop",2.60995558715125e-05
1,0,2060,12,"GWh/mth","ind_man",2.97728994370283
1,0,2060,12,"GWh/mth","res_com",9.04868934867058
1,1,2020,1,"GWh/mth","agri",0
1,1,2020,1,"GWh/mth","crop",0
1,1,2020,1,"GWh/mth","ind_man",0
1,1,2020,1,"GWh/mth","res_com",0
1,1,2020,2,"GWh/mth","agri",0
1,1,2020,2,"GWh/mth","crop",0
1,1,2020,2,"GWh/mth","ind_man",0
1,1,2020,2,"GWh/mth","res_com",0
1,1,2020,3,"GWh/mth","agri",0
1,1,2020,3,"GWh/mth","crop",0
1,1,2020,3,"GWh/mth","ind_man",0
1,1,2020,3,"GWh/mth","res_com",0
1,1,2020,4,"GWh/mth","agri",0
1,1,2020,4,"GWh/mth","crop",0
1,1,2020,4,"GWh/mth","ind_man",0
1,1,2020,4,"GWh/mth","res_com",0
1,1,2020,5,"GWh/mth","agri",0
1,1,2020,5,"GWh/mth","crop",0
1,1,2020,5,"GWh/mth","ind_man",0
1,1,2020,5,"GWh/mth","res_com",0
1,1,2020,6,"GWh/mth","agri",0
1,1,2020,6,"GWh/mth","crop",0
1,1,2020,6,"GWh/mth","ind_man",0
1,1,2020,6,"GWh/mth","res_com",0
1,1,2020,7,"GWh/mth","agri",0
1,1,2020,7,"GWh/mth","crop",0
1,1,2020,7,"GWh/mth","ind_man",0
1,1,2020,7,"GWh/mth","res_com",0
1,1,2020,8,"GWh/mth","agri",0
1,1,2020,8,"GWh/mth","crop",0
1,1,2020,8,"GWh/mth","ind_man",0
1,1,2020,8,"GWh/mth","res_com",0
1,1,2020,9,"GWh/mth","agri",0
1,1,2020,9,"GWh/mth","crop",0
1,1,2020,9,"GWh/mth","ind_man",0
1,1,2020,9,"GWh/mth","res_com",0
1,1,2020,10,"GWh/mth","agri",0
1,1,2020,10,"GWh/mth","crop",0
1,1,2020,10,"GWh/mth","ind_man",0
1,1,2020,10,"GWh/mth","res_com",0
1,1,2020,11,"GWh/mth","agri",0
1,1,2020,11,"GWh/mth","crop",0
1,1,2020,11,"GWh/mth","ind_man",0
1,1,2020,11,"GWh/mth","res_com",0
1,1,2020,12,"GWh/mth","agri",0
1,1,2020,12,"GWh/mth","crop",0
1,1,2020,12,"GWh/mth","ind_man",0
1,1,2020,12,"GWh/mth","res_com",0
1,1,2030,1,"GWh/mth","agri",0.000513355834087255
1,1,2030,1,"GWh/mth","crop",0.0220249023117515
1,1,2030,1,"GWh/mth","ind_man",2.83063195471213
1,1,2030,1,"GWh/mth","res_com",7.03794455958352
1,1,2030,2,"GWh/mth","agri",0.000513355834087255
1,1,2030,2,"GWh/mth","crop",0.0112048155577776
1,1,2030,2,"GWh/mth","ind_man",2.75219213019438
1,1,2030,2,"GWh/mth","res_com",6.84642178592881
1,1,2030,3,"GWh/mth","agri",0.000513355834087255
1,1,2030,3,"GWh/mth","crop",0.00746987703851843
1,1,2030,3,"GWh/mth","ind_man",2.68648400967779
1,1,2030,3,"GWh/mth","res_com",6.68571076352657
1,1,2030,4,"GWh/mth","agri",0.000513355870018699
1,1,2030,4,"GWh/mth","crop",0
1,1,2030,4,"GWh/mth","ind_man",2.62583881134538
1,1,2030,4,"GWh/mth","res_com",6.53674645270512
1,1,2030,5,"GWh/mth","agri",0.000513356002479961
1,1,2030,5,"GWh/mth","crop",0
1,1,2030,5,"GWh/mth","ind_man",2.53969959918838
1,1,2030,5,"GWh/mth","res_com",6.32672515276144
1,1,2030,6,"GWh/mth","agri",0.000513355834119277
1,1,2030,6,"GWh/mth","crop",0
1,1,2030,6,"GWh/mth","ind_man",2.4805254863403
1,1,2030,6,"GWh/mth","res_com",6.18205419404627
1,1,2030,7,"GWh/mth","agri",0.000514136798187476
1,1,2030,7,"GWh/mth","crop",0
1,1,2030,7,"GWh/mth","ind_man",2.47188401177953
1,1,2030,7,"GWh/mth","res_com",6.16110248704646
1,1,2030,8,"GWh/mth","agri",0.00128711283271593
1,1,2030,8,"GWh/mth","crop",0
1,1,2030,8,"GWh/mth","ind_man",2.53679559462067
1,1,2030,8,"GWh/mth","res_com",6.31906781132394
1,1,2030,9,"GWh/mth","agri",0.00616210685267842
1,1,2030,9,"GWh/mth","crop",0
1,1,2030,9,"GWh/mth","ind_man",2.62873679951122
1,1,2030,9,"GWh/mth","res_com",6.54453221514092
1,1,2030,10,"GWh/mth","agri",0.00837882551574495
1,1,2030,10,"GWh/mth","crop",3.14798017735503e-07
1,1,2030,10,"GWh/mth","ind_man",2.69193549291157
1,1,2030,10,"GWh/mth","res_com",6.6996603654162
1,1,2030,11,"GWh/mth","agri",0.00179436108857348
1,1,2030,11,"GWh/mth","crop",3.06740722072612e-07
1,1,2030,11,"GWh/mth","ind_man",2.74991293535494
1,1,2030,11,"GWh/mth","res_com",6.83880843610434
1,1,2030,12,"GWh/mth","agri",0.000556129798856175
1,1,2030,12,"GWh/mth","crop",2.81178995233228e-07
1,1,2030,12,"GWh/mth","ind_man",2.8350588227334
1,1,2030,12,"GWh/mth","res_com",7.04697044906019
1,1,2040,1,"GWh/mth","agri",0.0017968274720784
1,1,2040,1,"GWh/mth","crop",0.146888749297717
1,1,2040,1,"GWh/mth","ind_man",6.06685921676456
1,1,2040,1,"GWh/mth","res_com",15.246919879073
1,1,2040,2,"GWh/mth","agri",0.0017968274720784
1,1,2040,2,"GWh/mth","crop",0.0743901815230682
1,1,2040,2,"GWh/mth","ind_man",5.89874009002867
1,1,2040,2,"GWh/mth","res_com",14.8415472673221
1,1,2040,3,"GWh/mth","agri",0.00181048860195888
1,1,2040,3,"GWh/mth","crop",0.0495934543487121
1,1,2040,3,"GWh/mth","ind_man",5.75790867041979
1,1,2040,3,"GWh/mth","res_com",14.4991754570002
1,1,2040,4,"GWh/mth","agri",0.00213972855050182
1,1,2040,4,"GWh/mth","crop",0
1,1,2040,4,"GWh/mth","ind_man",5.62792855066489
1,1,2040,4,"GWh/mth","res_com",14.1797572350173
1,1,2040,5,"GWh/mth","agri",0.00180191051477423
1,1,2040,5,"GWh/mth","crop",0
1,1,2040,5,"GWh/mth","ind_man",5.44330741956745
1,1,2040,5,"GWh/mth","res_com",13.7350214556221
1,1,2040,6,"GWh/mth","agri",0.00179688772559836
1,1,2040,6,"GWh/mth","crop",0
1,1,2040,6,"GWh/mth","ind_man",5.31648025953041
1,1,2040,6,"GWh/mth","res_com",13.427306390724
1,1,2040,7,"GWh/mth","agri",0.00181319731367689
1,1,2040,7,"GWh/mth","crop",0
1,1,2040,7,"GWh/mth","ind_man",5.29795909166959
1,1,2040,7,"GWh/mth","res_com",13.3840766766019
1,1,2040,8,"GWh/mth","agri",0.00821286493571709
1,1,2040,8,"GWh/mth","crop",0
1,1,2040,8,"GWh/mth","ind_man",5.43708330171708
1,1,2040,8,"GWh/mth","res_com",13.7164571513497
1,1,2040,9,"GWh/mth","agri",0.0466124559726952
1,1,2040,9,"GWh/mth","crop",0
1,1,2040,9,"GWh/mth","ind_man",5.63413977363394
1,1,2040,9,"GWh/mth","res_com",14.1990660587752
1,1,2040,10,"GWh/mth","agri",0.06349061521915
1,1,2040,10,"GWh/mth","crop",2.6268452603568e-06
1,1,2040,10,"GWh/mth","ind_man",5.76959276846965
1,1,2040,10,"GWh/mth","res_com",14.5331285064533
1,1,2040,11,"GWh/mth","agri",0.0114594226853993
1,1,2040,11,"GWh/mth","crop",2.50255072928315e-06
1,1,2040,11,"GWh/mth","ind_man",5.89385511930846
1,1,2040,11,"GWh/mth","res_com",14.815247385439
1,1,2040,12,"GWh/mth","agri",0.00181921641414178
1,1,2040,12,"GWh/mth","crop",2.29400483517622e-06
1,1,2040,12,"GWh/mth","ind_man",6.07634726942768
1,1,2040,12,"GWh/mth","res_com",15.2577756500604
1,1,2050,1,"GWh/mth","agri",0.00946704961720135
1,1,2050,1,"GWh/mth","crop",0.499684052147935
1,1,2050,1,"GWh/mth","ind_man",11.1706680515057
1,1,2050,1,"GWh/mth","res_com",28.4779285918153
1,1,2050,2,"GWh/mth","agri",0.00946704961720135
1,1,2050,2,"GWh/mth","crop",0.255102782506208
1,1,2050,2,"GWh/mth","ind_man",10.8611169492342
1,1,2050,2,"GWh/mth","res_com",27.7509624352361
1,1,2050,3,"GWh/mth","agri",0.00946704965456557
1,1,2050,3,"GWh/mth","crop",0.170068521670805
1,1,2050,3,"GWh/mth","ind_man",10.6018096234064
1,1,2050,3,"GWh/mth","res_com",27.1309518162401
1,1,2050,4,"GWh/mth","agri",0.00969930961961167
1,1,2050,4,"GWh/mth","crop",0
1,1,2050,4,"GWh/mth","ind_man",10.3624823670453
1,1,2050,4,"GWh/mth","res_com",26.5434042659268
1,1,2050,5,"GWh/mth","agri",0.00950836952496151
1,1,2050,5,"GWh/mth","crop",0
1,1,2050,5,"GWh/mth","ind_man",10.0225467764709
1,1,2050,5,"GWh/mth","res_com",25.7474114664625
1,1,2050,6,"GWh/mth","agri",0.00946761380887371
1,1,2050,6,"GWh/mth","crop",0
1,1,2050,6,"GWh/mth","ind_man",9.78902494020111
1,1,2050,6,"GWh/mth","res_com",25.192128163003
1,1,2050,7,"GWh/mth","agri",0.00955426004242785
1,1,2050,7,"GWh/mth","crop",0
1,1,2050,7,"GWh/mth","ind_man",9.75492264596494
1,1,2050,7,"GWh/mth","res_com",25.1180535424129
1,1,2050,8,"GWh/mth","agri",0.0409895600482809
1,1,2050,8,"GWh/mth","crop",0
1,1,2050,8,"GWh/mth","ind_man",10.0110865543138
1,1,2050,8,"GWh/mth","res_com",25.7079429919788
1,1,2050,9,"GWh/mth","agri",0.227347381805839
1,1,2050,9,"GWh/mth","crop",0
1,1,2050,9,"GWh/mth","ind_man",10.3739188463672
1,1,2050,9,"GWh/mth","res_com",26.5886936521256
1,1,2050,10,"GWh/mth","agri",0.307525544006873
1,1,2050,10,"GWh/mth","crop",4.86079490098041e-06
1,1,2050,10,"GWh/mth","ind_man",10.6233230912705
1,1,2050,10,"GWh/mth","res_com",27.2058680605412
1,1,2050,11,"GWh/mth","agri",0.0590804714105692
1,1,2050,11,"GWh/mth","crop",4.62923134529535e-06
1,1,2050,11,"GWh/mth","ind_man",10.8521224457511
1,1,2050,11,"GWh/mth","res_com",27.6690856475574
1,1,2050,12,"GWh/mth","agri",0.00960326659037495
1,1,2050,12,"GWh/mth","crop",4.24346206652074e-06
1,1,2050,12,"GWh/mth","ind_man",11.1881380278094
1,1,2050,12,"GWh/mth","res_com",28.4687730705218
1,1,2060,1,"GWh/mth","agri",0.0139102774536167
1,1,2060,1,"GWh/mth","crop",1.15364896006556
1,1,2060,1,"GWh/mth","ind_man",17.3546033463175
1,1,2060,1,"GWh/mth","res_com",45.6071518914927
1,1,2060,2,"GWh/mth","agri",0.0139102774536167
1,1,2060,2,"GWh/mth","crop",0.590751199010849
1,1,2060,2,"GWh/mth","ind_man",16.8736888145664
1,1,2060,2,"GWh/mth","res_com",44.5193126302303
1,1,2060,3,"GWh/mth","agri",0.0139102775001277
1,1,2060,3,"GWh/mth","crop",0.393834132673899
1,1,2060,3,"GWh/mth","ind_man",16.4708323547927
1,1,2060,3,"GWh/mth","res_com",43.5865773204928
1,1,2060,4,"GWh/mth","agri",0.0146796492065527
1,1,2060,4,"GWh/mth","crop",0
1,1,2060,4,"GWh/mth","ind_man",16.0990166688411
1,1,2060,4,"GWh/mth","res_com",42.6660670029767
1,1,2060,5,"GWh/mth","agri",0.0139618098515153
1,1,2060,5,"GWh/mth","crop",0
1,1,2060,5,"GWh/mth","ind_man",15.5708971946508
1,1,2060,5,"GWh/mth","res_com",41.4940190980863
1,1,2060,6,"GWh/mth","agri",0.0139113078462415
1,1,2060,6,"GWh/mth","crop",0
1,1,2060,6,"GWh/mth","ind_man",15.2081007331966
1,1,2060,6,"GWh/mth","res_com",40.6656356596862
1,1,2060,7,"GWh/mth","agri",0.0140215104684309
1,1,2060,7,"GWh/mth","crop",0
1,1,2060,7,"GWh/mth","ind_man",15.1551198562303
1,1,2060,7,"GWh/mth","res_com",40.5610379081822
1,1,2060,8,"GWh/mth","agri",0.0565923172193661
1,1,2060,8,"GWh/mth","crop",0
1,1,2060,8,"GWh/mth","ind_man",15.5530927438444
1,1,2060,8,"GWh/mth","res_com",41.4316114784244
1,1,2060,9,"GWh/mth","agri",0.310648177094724
1,1,2060,9,"GWh/mth","crop",0
1,1,2060,9,"GWh/mth","ind_man",16.1167842330901
1,1,2060,9,"GWh/mth","res_com",42.767333714212
1,1,2060,10,"GWh/mth","agri",0.418737585959802
1,1,2060,10,"GWh/mth","crop",1.66127932746399e-05
1,1,2060,10,"GWh/mth","ind_man",16.5042553962496
1,1,2060,10,"GWh/mth","res_com",43.7266441705298
1,1,2060,11,"GWh/mth","agri",0.0817654729109195
1,1,2060,11,"GWh/mth","crop",1.58820913034115e-05
1,1,2060,11,"GWh/mth","ind_man",16.8597150719462
1,1,2060,11,"GWh/mth","res_com",44.3098801377743
1,1,2060,12,"GWh/mth","agri",0.0139506935333702
1,1,2060,12,"GWh/mth","crop",1.45585836947939e-05
1,1,2060,12,"GWh/mth","ind_man",17.3817444723292
1,1,2060,12,"GWh/mth","res_com",45.5183011849339
2,0,2020,1,"GWh/mth","agri",0
2,0,2020,1,"GWh/mth","crop",0.0309725876386713
2,0,2020,1,"GWh/mth","ind_man",0.123936790290724
2,0,2020,1,"GWh/mth","res_com",0.335006781766189
2,0,2020,2,"GWh/mth","agri",0
2,0,2020,2,"GWh/mth","crop",0.0177555357901704
2,0,2020,2,"GWh/mth","ind_man",0.120502369907843
2,0,2020,2,"GWh/mth","res_com",0.326887032889176
2,0,2020,3,"GWh/mth","agri",1.10414659084937e-09
2,0,2020,3,"GWh/mth","crop",0.0118370238601136
2,0,2020,3,"GWh/mth","ind_man",0.117625396255614
2,0,2020,3,"GWh/mth","res_com",0.320020528699962
2,0,2020,4,"GWh/mth","agri",0.000369507639364827
2,0,2020,4,"GWh/mth","crop",0
2,0,2020,4,"GWh/mth","ind_man",0.114970098305151
2,0,2020,4,"GWh/mth","res_com",0.313619430575554
2,0,2020,5,"GWh/mth","agri",9.81265754922307e-05
2,0,2020,5,"GWh/mth","crop",0
2,0,2020,5,"GWh/mth","ind_man",0.111198566843726
2,0,2020,5,"GWh/mth","res_com",0.304700548035946
2,0,2020,6,"GWh/mth","agri",1.31798626666149e-05
