node_loc,year_act,technology,relation,node_rel,year_rel,mode,value,unit,value_in,commodity,emi_factor
R12_AFR,2020,gas_i,BCA_Emission,R12_AFR,2020,M1,0.00028732394366197183,???,1.4084507042253522,gas,0.00020399999999999997
R12_AFR,2020,gas_i,CH4_Emission,R12_AFR,2020,M1,0.1830985915492958,???,1.4084507042253522,gas,0.13
R12_AFR,2020,gas_i,CO_Emission,R12_AFR,2020,M1,1.4989014084507042,???,1.4084507042253522,gas,1.06422
R12_AFR,2020,gas_i,N2O_Emission,R12_AFR,2020,M1,0.0028169014084507044,???,1.4084507042253522,gas,0.002
R12_AFR,2020,gas_i,NH3_Emission,R12_AFR,2020,M1,0.00633943661971831,???,1.4084507042253522,gas,0.004501
R12_AFR,2020,gas_i,NOx_Emission,R12_AFR,2020,M1,4.197718309859155,???,1.4084507042253522,gas,2.98038
R12_AFR,2020,gas_i,OCA_Emission,R12_AFR,2020,M1,0.003211267605633803,???,1.4084507042253522,gas,0.00228
R12_AFR,2020,gas_i,SO2_Emission,R12_AFR,2020,M1,0.09215774647887326,???,1.4084507042253522,gas,0.065432
R12_AFR,2020,gas_i,VOC_Emission,R12_AFR,2020,M1,0.08565070422535212,???,1.4084507042253522,gas,0.060812
R12_AFR,2020,loil_i,BCA_Emission,R12_AFR,2020,M1,1.3259714285714286,???,1.5873015873015872,lightoil,0.835362
R12_AFR,2020,loil_i,CO_Emission,R12_AFR,2020,M1,9.274015873015871,???,1.5873015873015872,lightoil,5.84263
R12_AFR,2020,loil_i,NH3_Emission,R12_AFR,2020,M1,0.010803174603174603,???,1.5873015873015872,lightoil,0.006806
R12_AFR,2020,loil_i,NOx_Emission,R12_AFR,2020,M1,28.43968253968254,???,1.5873015873015872,lightoil,17.917
R12_AFR,2020,loil_i,OCA_Emission,R12_AFR,2020,M1,0.6018301587301588,???,1.5873015873015872,lightoil,0.3791530000000001
R12_AFR,2020,loil_i,SO2_Emission,R12_AFR,2020,M1,3.058222222222222,???,1.5873015873015872,lightoil,1.9266800000000002
R12_AFR,2020,loil_i,VOC_Emission,R12_AFR,2020,M1,4.300285714285714,???,1.5873015873015872,lightoil,2.70918
R12_AFR,2025,biomass_i,BCA_Emission,R12_AFR,2025,M1,0.32395522094430995,???,1.7403147699757868,biomass,0.18614748695652175
R12_AFR,2025,biomass_i,CH4_Emission,R12_AFR,2025,M1,1.3922518159806296,???,1.7403147699757868,biomass,0.8000000000000002
R12_AFR,2025,biomass_i,CO_Emission,R12_AFR,2025,M1,16.46476997578693,???,1.7403147699757868,biomass,9.460800000000003
R12_AFR,2025,biomass_i,N2O_Emission,R12_AFR,2025,M1,0.1740314769975787,???,1.7403147699757868,biomass,0.10000000000000002
R12_AFR,2025,biomass_i,NH3_Emission,R12_AFR,2025,M1,0.274412832929782,???,1.7403147699757868,biomass,0.15768
R12_AFR,2025,biomass_i,NOx_Emission,R12_AFR,2025,M1,7.134733656174334,???,1.7403147699757868,biomass,4.09968
R12_AFR,2025,biomass_i,OCA_Emission,R12_AFR,2025,M1,0.4688165254237288,???,1.7403147699757868,biomass,0.26938605217391304
R12_AFR,2025,biomass_i,SO2_Emission,R12_AFR,2025,M1,1.3720641646489105,???,1.7403147699757868,biomass,0.7884000000000001
R12_AFR,2025,biomass_i,VOC_Emission,R12_AFR,2025,M1,2.9942198849878934,???,1.7403147699757868,biomass,1.7205047826086957
R12_AFR,2025,coal_i,BCA_Emission,R12_AFR,2025,M1,0.004204315756434401,???,1.77338355304457,coal,0.0023707876106194696
R12_AFR,2025,coal_i,CH4_Emission,R12_AFR,2025,M1,0.47881355932203395,???,1.77338355304457,coal,0.27
R12_AFR,2025,coal_i,CO_Emission,R12_AFR,2025,M1,0.8912653327055868,???,1.77338355304457,coal,0.5025789999999999
R12_AFR,2025,coal_i,N2O_Emission,R12_AFR,2025,M1,0.06561519146264908,???,1.77338355304457,coal,0.03699999999999999
R12_AFR,2025,coal_i,NH3_Emission,R12_AFR,2025,M1,0.0004663998744507219,???,1.77338355304457,coal,0.000263
R12_AFR,2025,coal_i,NOx_Emission,R12_AFR,2025,M1,8.512202448210923,???,1.77338355304457,coal,4.799978230088495
R12_AFR,2025,coal_i,OCA_Emission,R12_AFR,2025,M1,0.0025176710608913995,???,1.77338355304457,coal,0.0014196991150442475
R12_AFR,2025,coal_i,SO2_Emission,R12_AFR,2025,M1,36.863819836785936,???,1.77338355304457,coal,20.787279646017698
R12_AFR,2025,coal_i,VOC_Emission,R12_AFR,2025,M1,0.46652294413057127,???,1.77338355304457,coal,0.2630693982300885
R12_AFR,2025,eth_i,BCA_Emission,R12_AFR,2025,M1,1.044365682137834,???,1.2501953430223471,ethanol,0.835362
R12_AFR,2025,eth_i,CO_Emission,R12_AFR,2025,M1,7.3044288170026554,???,1.2501953430223471,ethanol,5.84263
R12_AFR,2025,eth_i,NH3_Emission,R12_AFR,2025,M1,0.008508829504610096,???,1.2501953430223471,ethanol,0.006806000000000001
R12_AFR,2025,eth_i,NOx_Emission,R12_AFR,2025,M1,22.399749960931395,???,1.2501953430223471,ethanol,17.917
R12_AFR,2025,eth_i,OCA_Emission,R12_AFR,2025,M1,0.474015314892952,???,1.2501953430223471,ethanol,0.379153
R12_AFR,2025,eth_i,VOC_Emission,R12_AFR,2025,M1,3.3870042194092824,???,1.2501953430223471,ethanol,2.70918
R12_AFR,2025,foil_i,BCA_Emission,R12_AFR,2025,M1,1.2863901918976546,???,1.5399194503672113,fueloil,0.8353620000000002
R12_AFR,2025,foil_i,CH4_Emission,R12_AFR,2025,M1,0.8315565031982943,???,1.5399194503672113,fueloil,0.5400000000000001
R12_AFR,2025,foil_i,CO_Emission,R12_AFR,2025,M1,8.99717957829898,???,1.5399194503672113,fueloil,5.84263
R12_AFR,2025,foil_i,N2O_Emission,R12_AFR,2025,M1,0.018479033404406535,???,1.5399194503672113,fueloil,0.011999999999999999
R12_AFR,2025,foil_i,NH3_Emission,R12_AFR,2025,M1,0.010480691779199242,???,1.5399194503672113,fueloil,0.006806000000000001
R12_AFR,2025,foil_i,NOx_Emission,R12_AFR,2025,M1,27.59073679222933,???,1.5399194503672113,fueloil,17.917
R12_AFR,2025,foil_i,OCA_Emission,R12_AFR,2025,M1,0.5838650793650794,???,1.5399194503672113,fueloil,0.3791530000000001
R12_AFR,2025,foil_i,SO2_Emission,R12_AFR,2025,M1,2.8729096185737975,???,1.5399194503672113,fueloil,1.8656233076923079
R12_AFR,2025,foil_i,VOC_Emission,R12_AFR,2025,M1,4.171918976545841,???,1.5399194503672113,fueloil,2.70918
R12_AFR,2025,gas_i,BCA_Emission,R12_AFR,2025,M1,0.00028149980966882374,???,1.3799010277883519,gas,0.00020399999999999997
R12_AFR,2025,gas_i,CH4_Emission,R12_AFR,2025,M1,0.17938713361248576,???,1.3799010277883519,gas,0.13
R12_AFR,2025,gas_i,CO_Emission,R12_AFR,2025,M1,1.4685182717929197,???,1.3799010277883519,gas,1.06422
R12_AFR,2025,gas_i,N2O_Emission,R12_AFR,2025,M1,0.0027598020555767034,???,1.3799010277883519,gas,0.0019999999999999996
R12_AFR,2025,gas_i,NH3_Emission,R12_AFR,2025,M1,0.006210934526075371,???,1.3799010277883519,gas,0.004501
R12_AFR,2025,gas_i,NOx_Emission,R12_AFR,2025,M1,4.112629425199848,???,1.3799010277883519,gas,2.98038
R12_AFR,2025,gas_i,OCA_Emission,R12_AFR,2025,M1,0.003146174343357442,???,1.3799010277883519,gas,0.00228
R12_AFR,2025,gas_i,SO2_Emission,R12_AFR,2025,M1,0.09028968405024744,???,1.3799010277883519,gas,0.065432
R12_AFR,2025,gas_i,VOC_Emission,R12_AFR,2025,M1,0.08391454130186524,???,1.3799010277883519,gas,0.060811999999999984
R12_AFR,2025,loil_i,BCA_Emission,R12_AFR,2025,M1,1.2863901918976546,???,1.5399194503672113,lightoil,0.8353620000000002
R12_AFR,2025,loil_i,CO_Emission,R12_AFR,2025,M1,8.99717957829898,???,1.5399194503672113,lightoil,5.84263
R12_AFR,2025,loil_i,NH3_Emission,R12_AFR,2025,M1,0.010480691779199242,???,1.5399194503672113,lightoil,0.006806000000000001
R12_AFR,2025,loil_i,NOx_Emission,R12_AFR,2025,M1,27.59073679222933,???,1.5399194503672113,lightoil,17.917
R12_AFR,2025,loil_i,OCA_Emission,R12_AFR,2025,M1,0.5838650793650794,???,1.5399194503672113,lightoil,0.3791530000000001
R12_AFR,2025,loil_i,SO2_Emission,R12_AFR,2025,M1,2.8729096185737975,???,1.5399194503672113,lightoil,1.8656233076923079
R12_AFR,2025,loil_i,VOC_Emission,R12_AFR,2025,M1,4.171918976545841,???,1.5399194503672113,lightoil,2.70918
R12_AFR,2030,biomass_i,BCA_Emission,R12_AFR,2030,M1,0.26340508474576274,???,1.6949152542372883,biomass,0.155409
R12_AFR,2030,biomass_i,CH4_Emission,R12_AFR,2030,M1,1.3559322033898307,???,1.6949152542372883,biomass,0.8
R12_AFR,2030,biomass_i,CO_Emission,R12_AFR,2030,M1,16.03525423728814,???,1.6949152542372883,biomass,9.4608
R12_AFR,2030,biomass_i,N2O_Emission,R12_AFR,2030,M1,0.16949152542372883,???,1.6949152542372883,biomass,0.1
R12_AFR,2030,biomass_i,NH3_Emission,R12_AFR,2030,M1,0.2672542372881356,???,1.6949152542372883,biomass,0.15768
R12_AFR,2030,biomass_i,NOx_Emission,R12_AFR,2030,M1,6.948610169491526,???,1.6949152542372883,biomass,4.09968
R12_AFR,2030,biomass_i,OCA_Emission,R12_AFR,2030,M1,0.37478305084745767,???,1.6949152542372883,biomass,0.221122
R12_AFR,2030,biomass_i,SO2_Emission,R12_AFR,2030,M1,1.336271186440678,???,1.6949152542372883,biomass,0.7884
R12_AFR,2030,biomass_i,VOC_Emission,R12_AFR,2030,M1,2.9054576271186443,???,1.6949152542372883,biomass,1.71422
R12_AFR,2030,coal_i,BCA_Emission,R12_AFR,2030,M1,0.00400677966101695,???,1.6949152542372883,coal,0.002364
R12_AFR,2030,coal_i,CH4_Emission,R12_AFR,2030,M1,0.45762711864406785,???,1.6949152542372883,coal,0.27
R12_AFR,2030,coal_i,CO_Emission,R12_AFR,2030,M1,0.851828813559322,???,1.6949152542372883,coal,0.502579
R12_AFR,2030,coal_i,N2O_Emission,R12_AFR,2030,M1,0.06271186440677966,???,1.6949152542372883,coal,0.037
R12_AFR,2030,coal_i,NH3_Emission,R12_AFR,2030,M1,0.0004457627118644068,???,1.6949152542372883,coal,0.000263
R12_AFR,2030,coal_i,NOx_Emission,R12_AFR,2030,M1,7.769627118644069,???,1.6949152542372883,coal,4.58408
R12_AFR,2030,coal_i,OCA_Emission,R12_AFR,2030,M1,0.002398305084745763,???,1.6949152542372883,coal,0.001415
R12_AFR,2030,coal_i,SO2_Emission,R12_AFR,2030,M1,35.16949152542373,???,1.6949152542372883,coal,20.75
R12_AFR,2030,coal_i,VOC_Emission,R12_AFR,2030,M1,0.4453644067796611,???,1.6949152542372883,coal,0.262765
R12_AFR,2030,eth_i,BCA_Emission,R12_AFR,2030,M1,1.031311111111111,???,1.2345679012345678,ethanol,0.835362
R12_AFR,2030,eth_i,CO_Emission,R12_AFR,2030,M1,7.213123456790123,???,1.2345679012345678,ethanol,5.84263
R12_AFR,2030,eth_i,NH3_Emission,R12_AFR,2030,M1,0.00840246913580247,???,1.2345679012345678,ethanol,0.006806
R12_AFR,2030,eth_i,NOx_Emission,R12_AFR,2030,M1,22.119753086419752,???,1.2345679012345678,ethanol,17.917
R12_AFR,2030,eth_i,OCA_Emission,R12_AFR,2030,M1,0.46809012345679013,???,1.2345679012345678,ethanol,0.379153
R12_AFR,2030,eth_i,VOC_Emission,R12_AFR,2030,M1,3.3446666666666665,???,1.2345679012345678,ethanol,2.70918
R12_AFR,2030,foil_i,BCA_Emission,R12_AFR,2030,M1,1.2468089552238806,???,1.4925373134328357,fueloil,0.835362
R12_AFR,2030,foil_i,CH4_Emission,R12_AFR,2030,M1,0.8059701492537313,???,1.4925373134328357,fueloil,0.54
R12_AFR,2030,foil_i,CO_Emission,R12_AFR,2030,M1,8.720343283582089,???,1.4925373134328357,fueloil,5.842630000000001
R12_AFR,2030,foil_i,N2O_Emission,R12_AFR,2030,M1,0.017910447761194027,???,1.4925373134328357,fueloil,0.012
R12_AFR,2030,foil_i,NH3_Emission,R12_AFR,2030,M1,0.010158208955223881,???,1.4925373134328357,fueloil,0.006806000000000001
R12_AFR,2030,foil_i,NOx_Emission,R12_AFR,2030,M1,26.741791044776118,???,1.4925373134328357,fueloil,17.917
R12_AFR,2030,foil_i,OCA_Emission,R12_AFR,2030,M1,0.5659,???,1.4925373134328357,fueloil,0.379153
R12_AFR,2030,foil_i,SO2_Emission,R12_AFR,2030,M1,2.6875970149253727,???,1.4925373134328357,fueloil,1.80069
R12_AFR,2030,foil_i,VOC_Emission,R12_AFR,2030,M1,4.04355223880597,???,1.4925373134328357,fueloil,2.70918
R12_AFR,2030,gas_i,BCA_Emission,R12_AFR,2030,M1,0.00027567567567567564,???,1.3513513513513513,gas,0.00020399999999999997
R12_AFR,2030,gas_i,CH4_Emission,R12_AFR,2030,M1,0.17567567567567569,???,1.3513513513513513,gas,0.13
R12_AFR,2030,gas_i,CO_Emission,R12_AFR,2030,M1,1.438135135135135,???,1.3513513513513513,gas,1.06422
R12_AFR,2030,gas_i,N2O_Emission,R12_AFR,2030,M1,0.002702702702702703,???,1.3513513513513513,gas,0.002
R12_AFR,2030,gas_i,NH3_Emission,R12_AFR,2030,M1,0.006082432432432432,???,1.3513513513513513,gas,0.004501
R12_AFR,2030,gas_i,NOx_Emission,R12_AFR,2030,M1,4.0275405405405404,???,1.3513513513513513,gas,2.98038
R12_AFR,2030,gas_i,OCA_Emission,R12_AFR,2030,M1,0.003081081081081081,???,1.3513513513513513,gas,0.00228
R12_AFR,2030,gas_i,SO2_Emission,R12_AFR,2030,M1,0.08842162162162162,???,1.3513513513513513,gas,0.065432
R12_AFR,2030,gas_i,VOC_Emission,R12_AFR,2030,M1,0.08217837837837837,???,1.3513513513513513,gas,0.06081199999999999
R12_AFR,2030,loil_i,BCA_Emission,R12_AFR,2030,M1,1.2468089552238806,???,1.4925373134328357,lightoil,0.835362
R12_AFR,2030,loil_i,CO_Emission,R12_AFR,2030,M1,8.720343283582089,???,1.4925373134328357,lightoil,5.842630000000001
R12_AFR,2030,loil_i,NH3_Emission,R12_AFR,2030,M1,0.010158208955223881,???,1.4925373134328357,lightoil,0.006806000000000001
R12_AFR,2030,loil_i,NOx_Emission,R12_AFR,2030,M1,26.741791044776118,???,1.4925373134328357,lightoil,17.917
R12_AFR,2030,loil_i,OCA_Emission,R12_AFR,2030,M1,0.5659,???,1.4925373134328357,lightoil,0.379153
R12_AFR,2030,loil_i,SO2_Emission,R12_AFR,2030,M1,2.6875970149253727,???,1.4925373134328357,lightoil,1.80069
R12_AFR,2030,loil_i,VOC_Emission,R12_AFR,2030,M1,4.04355223880597,???,1.4925373134328357,lightoil,2.70918
R12_AFR,2035,biomass_i,BCA_Emission,R12_AFR,2035,M1,0.2351073810825588,???,1.65390924002187,biomass,0.14215252892561983
R12_AFR,2035,biomass_i,CH4_Emission,R12_AFR,2035,M1,1.3231273920174962,???,1.65390924002187,biomass,0.8000000000000002
R12_AFR,2035,biomass_i,CO_Emission,R12_AFR,2035,M1,15.64730453799891,???,1.65390924002187,biomass,9.4608
R12_AFR,2035,biomass_i,N2O_Emission,R12_AFR,2035,M1,0.16539092400218702,???,1.65390924002187,biomass,0.10000000000000002
R12_AFR,2035,biomass_i,NH3_Emission,R12_AFR,2035,M1,0.2518867960634226,???,1.65390924002187,biomass,0.1522978347107438
R12_AFR,2035,biomass_i,NOx_Emission,R12_AFR,2035,M1,6.491208310552215,???,1.65390924002187,biomass,3.9247669421487608
R12_AFR,2035,biomass_i,OCA_Emission,R12_AFR,2035,M1,0.3345213641334063,???,1.65390924002187,biomass,0.20226101652892564
R12_AFR,2035,biomass_i,SO2_Emission,R12_AFR,2035,M1,1.3039420448332422,???,1.65390924002187,biomass,0.7883999999999999
R12_AFR,2035,biomass_i,VOC_Emission,R12_AFR,2035,M1,2.83516429743029,???,1.65390924002187,biomass,1.71422
R12_AFR,2035,coal_i,BCA_Emission,R12_AFR,2035,M1,0.003527608580508475,???,1.628707627118644,coal,0.0021658943089430897
R12_AFR,2035,coal_i,CH4_Emission,R12_AFR,2035,M1,0.43975105932203395,???,1.628707627118644,coal,0.27
R12_AFR,2035,coal_i,CO_Emission,R12_AFR,2035,M1,0.815709719279661,???,1.628707627118644,coal,0.5008325040650407
R12_AFR,2035,coal_i,N2O_Emission,R12_AFR,2035,M1,0.06026218220338983,???,1.628707627118644,coal,0.037
R12_AFR,2035,coal_i,NH3_Emission,R12_AFR,2035,M1,0.0004283501059322034,???,1.628707627118644,coal,0.000263
R12_AFR,2035,coal_i,NOx_Emission,R12_AFR,2035,M1,7.002251059322035,???,1.628707627118644,coal,4.299268292682927
R12_AFR,2035,coal_i,OCA_Emission,R12_AFR,2035,M1,0.0021116525423728813,???,1.628707627118644,coal,0.001296520325203252
R12_AFR,2035,coal_i,SO2_Emission,R12_AFR,2035,M1,31.390370762711864,???,1.628707627118644,coal,19.27317723577236
R12_AFR,2035,coal_i,VOC_Emission,R12_AFR,2035,M1,0.42796735963983057,???,1.628707627118644,coal,0.262765
R12_AFR,2035,eth_i,BCA_Emission,R12_AFR,2035,M1,0.9367447121820616,???,1.2196935891715008,ethanol,0.7680164268292683
R12_AFR,2035,eth_i,CO_Emission,R12_AFR,2035,M1,6.817748475383013,???,1.2196935891715008,ethanol,5.5897223170731705
R12_AFR,2035,eth_i,NH3_Emission,R12_AFR,2035,M1,0.008251836977539789,???,1.2196935891715008,ethanol,0.0067655
R12_AFR,2035,eth_i,NOx_Emission,R12_AFR,2035,M1,20.211382567306263,???,1.2196935891715008,ethanol,16.570868902439024
R12_AFR,2035,eth_i,OCA_Emission,R12_AFR,2035,M1,0.42512096534285293,???,1.2196935891715008,ethanol,0.34854734756097566
R12_AFR,2035,eth_i,VOC_Emission,R12_AFR,2035,M1,3.068200803212852,???,1.2196935891715008,ethanol,2.5155504878048784
R12_AFR,2035,foil_i,BCA_Emission,R12_AFR,2035,M1,1.115663632541518,???,1.4504940088290939,fueloil,0.7691611449275364
R12_AFR,2035,foil_i,CH4_Emission,R12_AFR,2035,M1,0.7832667647677107,???,1.4504940088290939,fueloil,0.54
R12_AFR,2035,foil_i,CO_Emission,R12_AFR,2035,M1,8.114094177002313,???,1.4504940088290939,fueloil,5.594021159420291
R12_AFR,2035,foil_i,N2O_Emission,R12_AFR,2035,M1,0.017405928105949126,???,1.4504940088290939,fueloil,0.012
R12_AFR,2035,foil_i,NH3_Emission,R12_AFR,2035,M1,0.009814315745217576,???,1.4504940088290939,fueloil,0.006766188405797103
R12_AFR,2035,foil_i,NOx_Emission,R12_AFR,2035,M1,24.069134959007776,???,1.4504940088290939,fueloil,16.59375
R12_AFR,2035,foil_i,OCA_Emission,R12_AFR,2035,M1,0.5063204225352113,???,1.4504940088290939,fueloil,0.3490675724637681
R12_AFR,2035,foil_i,SO2_Emission,R12_AFR,2035,M1,2.428594282110574,???,1.4504940088290939,fueloil,1.6743221739130436
R12_AFR,2035,foil_i,VOC_Emission,R12_AFR,2035,M1,3.653564851797351,???,1.4504940088290939,fueloil,2.5188417391304347
R12_AFR,2035,gas_i,BCA_Emission,R12_AFR,2035,M1,0.0002703053703053703,???,1.325026325026325,gas,0.00020399999999999997
R12_AFR,2035,gas_i,CH4_Emission,R12_AFR,2035,M1,0.17225342225342227,???,1.325026325026325,gas,0.13
R12_AFR,2035,gas_i,CO_Emission,R12_AFR,2035,M1,1.40429484029484,???,1.325026325026325,gas,1.0598241059602647
R12_AFR,2035,gas_i,N2O_Emission,R12_AFR,2035,M1,0.00265005265005265,???,1.325026325026325,gas,0.002
R12_AFR,2035,gas_i,NH3_Emission,R12_AFR,2035,M1,0.005813943488943489,???,1.325026325026325,gas,0.004387794701986756
R12_AFR,2035,gas_i,NOx_Emission,R12_AFR,2035,M1,3.687575465075465,???,1.325026325026325,gas,2.7830205298013246
R12_AFR,2035,gas_i,OCA_Emission,R12_AFR,2035,M1,0.003021060021060021,???,1.325026325026325,gas,0.00228
R12_AFR,2035,gas_i,SO2_Emission,R12_AFR,2035,M1,0.08669912249912251,???,1.325026325026325,gas,0.065432
R12_AFR,2035,gas_i,VOC_Emission,R12_AFR,2035,M1,0.08057750087750087,???,1.325026325026325,gas,0.060812
R12_AFR,2035,loil_i,BCA_Emission,R12_AFR,2035,M1,1.115663632541518,???,1.4504940088290939,lightoil,0.7691611449275364
R12_AFR,2035,loil_i,CO_Emission,R12_AFR,2035,M1,8.114094177002313,???,1.4504940088290939,lightoil,5.594021159420291
R12_AFR,2035,loil_i,NH3_Emission,R12_AFR,2035,M1,0.009814315745217576,???,1.4504940088290939,lightoil,0.006766188405797103
R12_AFR,2035,loil_i,NOx_Emission,R12_AFR,2035,M1,24.069134959007776,???,1.4504940088290939,lightoil,16.59375
R12_AFR,2035,loil_i,OCA_Emission,R12_AFR,2035,M1,0.5063204225352113,???,1.4504940088290939,lightoil,0.3490675724637681
R12_AFR,2035,loil_i,SO2_Emission,R12_AFR,2035,M1,2.428594282110574,???,1.4504940088290939,lightoil,1.6743221739130436
R12_AFR,2035,loil_i,VOC_Emission,R12_AFR,2035,M1,3.653564851797351,???,1.4504940088290939,lightoil,2.5188417391304347
R12_AFR,2040,biomass_i,BCA_Emission,R12_AFR,2040,M1,0.20680967741935485,???,1.6129032258064517,biomass,0.128222
R12_AFR,2040,biomass_i,CH4_Emission,R12_AFR,2040,M1,1.2903225806451615,???,1.6129032258064517,biomass,0.8
R12_AFR,2040,biomass_i,CO_Emission,R12_AFR,2040,M1,15.25935483870968,???,1.6129032258064517,biomass,9.4608
R12_AFR,2040,biomass_i,N2O_Emission,R12_AFR,2040,M1,0.16129032258064518,???,1.6129032258064517,biomass,0.1
R12_AFR,2040,biomass_i,NH3_Emission,R12_AFR,2040,M1,0.2365193548387097,???,1.6129032258064517,biomass,0.146642
R12_AFR,2040,biomass_i,NOx_Emission,R12_AFR,2040,M1,6.033806451612904,???,1.6129032258064517,biomass,3.74096
R12_AFR,2040,biomass_i,OCA_Emission,R12_AFR,2040,M1,0.2942596774193548,???,1.6129032258064517,biomass,0.182441
R12_AFR,2040,biomass_i,SO2_Emission,R12_AFR,2040,M1,1.2716129032258066,???,1.6129032258064517,biomass,0.7884
R12_AFR,2040,biomass_i,VOC_Emission,R12_AFR,2040,M1,2.7648709677419356,???,1.6129032258064517,biomass,1.7142199999999999
R12_AFR,2040,coal_i,BCA_Emission,R12_AFR,2040,M1,0.0030484375,???,1.5625,coal,0.001951
R12_AFR,2040,coal_i,CH4_Emission,R12_AFR,2040,M1,0.421875,???,1.5625,coal,0.27
R12_AFR,2040,coal_i,CO_Emission,R12_AFR,2040,M1,0.779590625,???,1.5625,coal,0.498938
R12_AFR,2040,coal_i,N2O_Emission,R12_AFR,2040,M1,0.057812499999999996,???,1.5625,coal,0.037
R12_AFR,2040,coal_i,NH3_Emission,R12_AFR,2040,M1,0.0004109375,???,1.5625,coal,0.000263
R12_AFR,2040,coal_i,NOx_Emission,R12_AFR,2040,M1,6.234875,???,1.5625,coal,3.9903199999999996
