node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_EEU,oil_tanker_foil,broadcast,broadcast,EEU-CHN,year,,USD/Mt-km
R12_EEU,oil_tanker_foil,broadcast,broadcast,EEU-FSU,year,,USD/Mt-km
R12_EEU,oil_tanker_foil,broadcast,broadcast,EEU-LAM,year,,USD/Mt-km
R12_EEU,oil_tanker_foil,broadcast,broadcast,EEU-MEA,year,,USD/Mt-km
R12_EEU,oil_tanker_foil,broadcast,broadcast,EEU-NAM,year,,USD/Mt-km
R12_EEU,oil_tanker_foil,broadcast,broadcast,EEU-PAO,year,,USD/Mt-km
R12_EEU,oil_tanker_foil,broadcast,broadcast,EEU-PAS,year,,USD/Mt-km
R12_EEU,oil_tanker_foil,broadcast,broadcast,EEU-SAS,year,,USD/Mt-km
R12_EEU,oil_tanker_foil,broadcast,broadcast,EEU-WEU,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-AFR,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-RCPA,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-CHN,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-EEU,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-LAM,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-MEA,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-NAM,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-PAO,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-PAS,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-SAS,year,,USD/Mt-km
R12_FSU,oil_tanker_foil,broadcast,broadcast,FSU-WEU,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-AFR,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-RCPA,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-CHN,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-EEU,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-FSU,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-MEA,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-NAM,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-PAO,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-PAS,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-SAS,year,,USD/Mt-km
R12_LAM,oil_tanker_foil,broadcast,broadcast,LAM-WEU,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-AFR,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-RCPA,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-CHN,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-EEU,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-FSU,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-LAM,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-NAM,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-PAO,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-PAS,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-SAS,year,,USD/Mt-km
R12_MEA,oil_tanker_foil,broadcast,broadcast,MEA-WEU,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-AFR,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-RCPA,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-CHN,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-EEU,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-FSU,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-LAM,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-MEA,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-PAO,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-PAS,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-SAS,year,,USD/Mt-km
R12_NAM,oil_tanker_foil,broadcast,broadcast,NAM-WEU,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-AFR,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-RCPA,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-CHN,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-EEU,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-FSU,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-LAM,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-MEA,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-NAM,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-PAS,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-SAS,year,,USD/Mt-km
R12_PAO,oil_tanker_foil,broadcast,broadcast,PAO-WEU,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-AFR,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-RCPA,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-CHN,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-EEU,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-FSU,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-LAM,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-MEA,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-NAM,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-PAO,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-SAS,year,,USD/Mt-km
R12_PAS,oil_tanker_foil,broadcast,broadcast,PAS-WEU,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-AFR,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-RCPA,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-CHN,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-EEU,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-FSU,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-LAM,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-MEA,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-NAM,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-PAO,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-PAS,year,,USD/Mt-km
R12_SAS,oil_tanker_foil,broadcast,broadcast,SAS-WEU,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-AFR,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-RCPA,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-CHN,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-EEU,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-FSU,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-LAM,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-MEA,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-NAM,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-PAO,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-PAS,year,,USD/Mt-km
R12_WEU,oil_tanker_foil,broadcast,broadcast,WEU-SAS,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-RCPA,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-CHN,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-EEU,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-FSU,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-LAM,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-MEA,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-NAM,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-PAO,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-PAS,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-SAS,year,,USD/Mt-km
R12_AFR,oil_tanker_eth,broadcast,broadcast,AFR-WEU,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-AFR,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-CHN,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-EEU,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-FSU,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-LAM,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-MEA,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-NAM,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-PAO,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-PAS,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-SAS,year,,USD/Mt-km
R12_RCPA,oil_tanker_eth,broadcast,broadcast,RCPA-WEU,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-AFR,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-RCPA,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-EEU,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-FSU,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-LAM,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-MEA,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-NAM,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-PAO,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-PAS,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-SAS,year,,USD/Mt-km
R12_CHN,oil_tanker_eth,broadcast,broadcast,CHN-WEU,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-AFR,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-RCPA,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-CHN,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-FSU,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-LAM,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-MEA,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-NAM,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-PAO,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-PAS,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-SAS,year,,USD/Mt-km
R12_EEU,oil_tanker_eth,broadcast,broadcast,EEU-WEU,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-AFR,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-RCPA,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-CHN,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-EEU,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-LAM,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-MEA,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-NAM,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-PAO,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-PAS,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-SAS,year,,USD/Mt-km
R12_FSU,oil_tanker_eth,broadcast,broadcast,FSU-WEU,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-AFR,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-RCPA,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-CHN,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-EEU,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-FSU,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-MEA,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-NAM,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-PAO,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-PAS,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-SAS,year,,USD/Mt-km
R12_LAM,oil_tanker_eth,broadcast,broadcast,LAM-WEU,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-AFR,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-RCPA,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-CHN,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-EEU,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-FSU,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-LAM,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-NAM,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-PAO,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-PAS,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-SAS,year,,USD/Mt-km
R12_MEA,oil_tanker_eth,broadcast,broadcast,MEA-WEU,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-AFR,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-RCPA,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-CHN,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-EEU,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-FSU,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-LAM,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-MEA,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-PAO,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-PAS,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-SAS,year,,USD/Mt-km
R12_NAM,oil_tanker_eth,broadcast,broadcast,NAM-WEU,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-AFR,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-RCPA,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-CHN,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-EEU,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-FSU,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-LAM,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-MEA,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-NAM,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-PAS,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-SAS,year,,USD/Mt-km
R12_PAO,oil_tanker_eth,broadcast,broadcast,PAO-WEU,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-AFR,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-RCPA,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-CHN,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-EEU,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-FSU,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-LAM,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-MEA,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-NAM,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-PAO,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-SAS,year,,USD/Mt-km
R12_PAS,oil_tanker_eth,broadcast,broadcast,PAS-WEU,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-AFR,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-RCPA,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-CHN,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-EEU,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-FSU,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-LAM,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-MEA,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-NAM,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-PAO,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-PAS,year,,USD/Mt-km
R12_SAS,oil_tanker_eth,broadcast,broadcast,SAS-WEU,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-AFR,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-RCPA,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-CHN,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-EEU,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-FSU,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-LAM,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-MEA,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-NAM,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-PAO,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-PAS,year,,USD/Mt-km
R12_WEU,oil_tanker_eth,broadcast,broadcast,WEU-SAS,year,,USD/Mt-km
