node_loc,technology,year_vtg,value,unit
R12_AFR,oil_exp_weu_1,broadcast,,y
R12_AFR,oil_exp_pas_1,broadcast,,y
R12_AFR,oil_exp_mea_1,broadcast,,y
R12_AFR,oil_exp_sas_1,broadcast,,y
R12_AFR,oil_exp_pao_1,broadcast,,y
R12_AFR,oil_exp_fsu_1,broadcast,,y
R12_AFR,oil_exp_eeu_1,broadcast,,y
R12_AFR,oil_exp_lam_1,broadcast,,y
R12_AFR,oil_exp_chn_1,broadcast,,y
R12_AFR,oil_exp_nam_1,broadcast,,y
R12_AFR,oil_exp_rcpa_1,broadcast,,y
R12_WEU,oil_exp_afr_1,broadcast,,y
R12_WEU,oil_exp_pas_1,broadcast,,y
R12_WEU,oil_exp_mea_1,broadcast,,y
R12_WEU,oil_exp_sas_1,broadcast,,y
R12_WEU,oil_exp_pao_1,broadcast,,y
R12_WEU,oil_exp_fsu_1,broadcast,,y
R12_WEU,oil_exp_eeu_1,broadcast,,y
R12_WEU,oil_exp_lam_1,broadcast,,y
R12_WEU,oil_exp_chn_1,broadcast,,y
R12_WEU,oil_exp_nam_1,broadcast,,y
R12_WEU,oil_exp_rcpa_1,broadcast,,y
R12_PAS,oil_exp_afr_1,broadcast,,y
R12_PAS,oil_exp_weu_1,broadcast,,y
R12_PAS,oil_exp_mea_1,broadcast,,y
R12_PAS,oil_exp_sas_1,broadcast,,y
R12_PAS,oil_exp_pao_1,broadcast,,y
R12_PAS,oil_exp_fsu_1,broadcast,,y
R12_PAS,oil_exp_eeu_1,broadcast,,y
R12_PAS,oil_exp_lam_1,broadcast,,y
R12_PAS,oil_exp_chn_1,broadcast,,y
R12_PAS,oil_exp_nam_1,broadcast,,y
R12_PAS,oil_exp_rcpa_1,broadcast,,y
R12_MEA,oil_exp_afr_1,broadcast,,y
R12_MEA,oil_exp_weu_1,broadcast,,y
R12_MEA,oil_exp_pas_1,broadcast,,y
R12_MEA,oil_exp_sas_1,broadcast,,y
R12_MEA,oil_exp_pao_1,broadcast,,y
R12_MEA,oil_exp_fsu_1,broadcast,,y
R12_MEA,oil_exp_eeu_1,broadcast,,y
R12_MEA,oil_exp_lam_1,broadcast,,y
R12_MEA,oil_exp_chn_1,broadcast,,y
R12_MEA,oil_exp_nam_1,broadcast,,y
R12_MEA,oil_exp_rcpa_1,broadcast,,y
R12_SAS,oil_exp_afr_1,broadcast,,y
R12_SAS,oil_exp_weu_1,broadcast,,y
R12_SAS,oil_exp_pas_1,broadcast,,y
R12_SAS,oil_exp_mea_1,broadcast,,y
R12_SAS,oil_exp_pao_1,broadcast,,y
R12_SAS,oil_exp_fsu_1,broadcast,,y
R12_SAS,oil_exp_eeu_1,broadcast,,y
R12_SAS,oil_exp_lam_1,broadcast,,y
R12_SAS,oil_exp_chn_1,broadcast,,y
R12_SAS,oil_exp_nam_1,broadcast,,y
