node_loc,technology,year_vtg,value,unit
R12_AFR,oil_exp_weu_1,broadcast,,USD/GWa
R12_AFR,oil_exp_pas_1,broadcast,,USD/GWa
R12_AFR,oil_exp_mea_1,broadcast,,USD/GWa
R12_AFR,oil_exp_sas_1,broadcast,,USD/GWa
R12_AFR,oil_exp_pao_1,broadcast,,USD/GWa
R12_AFR,oil_exp_fsu_1,broadcast,,USD/GWa
R12_AFR,oil_exp_eeu_1,broadcast,,USD/GWa
R12_AFR,oil_exp_lam_1,broadcast,,USD/GWa
R12_AFR,oil_exp_chn_1,broadcast,,USD/GWa
R12_AFR,oil_exp_nam_1,broadcast,,USD/GWa
R12_AFR,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_WEU,oil_exp_afr_1,broadcast,,USD/GWa
R12_WEU,oil_exp_pas_1,broadcast,,USD/GWa
R12_WEU,oil_exp_mea_1,broadcast,,USD/GWa
R12_WEU,oil_exp_sas_1,broadcast,,USD/GWa
R12_WEU,oil_exp_pao_1,broadcast,,USD/GWa
R12_WEU,oil_exp_fsu_1,broadcast,,USD/GWa
R12_WEU,oil_exp_eeu_1,broadcast,,USD/GWa
R12_WEU,oil_exp_lam_1,broadcast,,USD/GWa
R12_WEU,oil_exp_chn_1,broadcast,,USD/GWa
R12_WEU,oil_exp_nam_1,broadcast,,USD/GWa
R12_WEU,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_PAS,oil_exp_afr_1,broadcast,,USD/GWa
R12_PAS,oil_exp_weu_1,broadcast,,USD/GWa
R12_PAS,oil_exp_mea_1,broadcast,,USD/GWa
R12_PAS,oil_exp_sas_1,broadcast,,USD/GWa
R12_PAS,oil_exp_pao_1,broadcast,,USD/GWa
R12_PAS,oil_exp_fsu_1,broadcast,,USD/GWa
R12_PAS,oil_exp_eeu_1,broadcast,,USD/GWa
R12_PAS,oil_exp_lam_1,broadcast,,USD/GWa
R12_PAS,oil_exp_chn_1,broadcast,,USD/GWa
R12_PAS,oil_exp_nam_1,broadcast,,USD/GWa
R12_PAS,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_MEA,oil_exp_afr_1,broadcast,,USD/GWa
R12_MEA,oil_exp_weu_1,broadcast,,USD/GWa
R12_MEA,oil_exp_pas_1,broadcast,,USD/GWa
R12_MEA,oil_exp_sas_1,broadcast,,USD/GWa
R12_MEA,oil_exp_pao_1,broadcast,,USD/GWa
R12_MEA,oil_exp_fsu_1,broadcast,,USD/GWa
R12_MEA,oil_exp_eeu_1,broadcast,,USD/GWa
R12_MEA,oil_exp_lam_1,broadcast,,USD/GWa
R12_MEA,oil_exp_chn_1,broadcast,,USD/GWa
R12_MEA,oil_exp_nam_1,broadcast,,USD/GWa
R12_MEA,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_SAS,oil_exp_afr_1,broadcast,,USD/GWa
R12_SAS,oil_exp_weu_1,broadcast,,USD/GWa
R12_SAS,oil_exp_pas_1,broadcast,,USD/GWa
R12_SAS,oil_exp_mea_1,broadcast,,USD/GWa
R12_SAS,oil_exp_pao_1,broadcast,,USD/GWa
R12_SAS,oil_exp_fsu_1,broadcast,,USD/GWa
R12_SAS,oil_exp_eeu_1,broadcast,,USD/GWa
R12_SAS,oil_exp_lam_1,broadcast,,USD/GWa
R12_SAS,oil_exp_chn_1,broadcast,,USD/GWa
R12_SAS,oil_exp_nam_1,broadcast,,USD/GWa
R12_SAS,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_PAO,oil_exp_afr_1,broadcast,,USD/GWa
R12_PAO,oil_exp_weu_1,broadcast,,USD/GWa
R12_PAO,oil_exp_pas_1,broadcast,,USD/GWa
R12_PAO,oil_exp_mea_1,broadcast,,USD/GWa
R12_PAO,oil_exp_sas_1,broadcast,,USD/GWa
R12_PAO,oil_exp_fsu_1,broadcast,,USD/GWa
R12_PAO,oil_exp_eeu_1,broadcast,,USD/GWa
R12_PAO,oil_exp_lam_1,broadcast,,USD/GWa
R12_PAO,oil_exp_chn_1,broadcast,,USD/GWa
R12_PAO,oil_exp_nam_1,broadcast,,USD/GWa
R12_PAO,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_FSU,oil_exp_afr_1,broadcast,,USD/GWa
R12_FSU,oil_exp_weu_1,broadcast,,USD/GWa
R12_FSU,oil_exp_pas_1,broadcast,,USD/GWa
R12_FSU,oil_exp_mea_1,broadcast,,USD/GWa
R12_FSU,oil_exp_sas_1,broadcast,,USD/GWa
R12_FSU,oil_exp_pao_1,broadcast,,USD/GWa
R12_FSU,oil_exp_eeu_1,broadcast,,USD/GWa
R12_FSU,oil_exp_lam_1,broadcast,,USD/GWa
R12_FSU,oil_exp_chn_1,broadcast,,USD/GWa
R12_FSU,oil_exp_nam_1,broadcast,,USD/GWa
R12_FSU,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_EEU,oil_exp_afr_1,broadcast,,USD/GWa
R12_EEU,oil_exp_weu_1,broadcast,,USD/GWa
R12_EEU,oil_exp_pas_1,broadcast,,USD/GWa
R12_EEU,oil_exp_mea_1,broadcast,,USD/GWa
R12_EEU,oil_exp_sas_1,broadcast,,USD/GWa
R12_EEU,oil_exp_pao_1,broadcast,,USD/GWa
R12_EEU,oil_exp_fsu_1,broadcast,,USD/GWa
R12_EEU,oil_exp_lam_1,broadcast,,USD/GWa
R12_EEU,oil_exp_chn_1,broadcast,,USD/GWa
R12_EEU,oil_exp_nam_1,broadcast,,USD/GWa
R12_EEU,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_LAM,oil_exp_afr_1,broadcast,,USD/GWa
R12_LAM,oil_exp_weu_1,broadcast,,USD/GWa
R12_LAM,oil_exp_pas_1,broadcast,,USD/GWa
R12_LAM,oil_exp_mea_1,broadcast,,USD/GWa
R12_LAM,oil_exp_sas_1,broadcast,,USD/GWa
R12_LAM,oil_exp_pao_1,broadcast,,USD/GWa
R12_LAM,oil_exp_fsu_1,broadcast,,USD/GWa
R12_LAM,oil_exp_eeu_1,broadcast,,USD/GWa
R12_LAM,oil_exp_chn_1,broadcast,,USD/GWa
R12_LAM,oil_exp_nam_1,broadcast,,USD/GWa
R12_LAM,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_CHN,oil_exp_afr_1,broadcast,,USD/GWa
R12_CHN,oil_exp_weu_1,broadcast,,USD/GWa
R12_CHN,oil_exp_pas_1,broadcast,,USD/GWa
R12_CHN,oil_exp_mea_1,broadcast,,USD/GWa
R12_CHN,oil_exp_sas_1,broadcast,,USD/GWa
R12_CHN,oil_exp_pao_1,broadcast,,USD/GWa
R12_CHN,oil_exp_fsu_1,broadcast,,USD/GWa
R12_CHN,oil_exp_eeu_1,broadcast,,USD/GWa
R12_CHN,oil_exp_lam_1,broadcast,,USD/GWa
R12_CHN,oil_exp_nam_1,broadcast,,USD/GWa
R12_CHN,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_NAM,oil_exp_afr_1,broadcast,,USD/GWa
R12_NAM,oil_exp_weu_1,broadcast,,USD/GWa
R12_NAM,oil_exp_pas_1,broadcast,,USD/GWa
R12_NAM,oil_exp_mea_1,broadcast,,USD/GWa
R12_NAM,oil_exp_sas_1,broadcast,,USD/GWa
R12_NAM,oil_exp_pao_1,broadcast,,USD/GWa
R12_NAM,oil_exp_fsu_1,broadcast,,USD/GWa
R12_NAM,oil_exp_eeu_1,broadcast,,USD/GWa
R12_NAM,oil_exp_lam_1,broadcast,,USD/GWa
R12_NAM,oil_exp_chn_1,broadcast,,USD/GWa
R12_NAM,oil_exp_rcpa_1,broadcast,,USD/GWa
R12_RCPA,oil_exp_afr_1,broadcast,,USD/GWa
R12_RCPA,oil_exp_weu_1,broadcast,,USD/GWa
R12_RCPA,oil_exp_pas_1,broadcast,,USD/GWa
R12_RCPA,oil_exp_mea_1,broadcast,,USD/GWa
R12_RCPA,oil_exp_sas_1,broadcast,,USD/GWa
R12_RCPA,oil_exp_pao_1,broadcast,,USD/GWa
R12_RCPA,oil_exp_fsu_1,broadcast,,USD/GWa
R12_RCPA,oil_exp_eeu_1,broadcast,,USD/GWa
R12_RCPA,oil_exp_lam_1,broadcast,,USD/GWa
