node_loc,technology,year_act,time,value,unit
R12_AFR,foil_piped_exp_mea,broadcast,year,0.05,GWa
R12_AFR,foil_piped_exp_weu,broadcast,year,0.05,GWa
R12_CHN,foil_piped_exp_fsu,broadcast,year,0.05,GWa
R12_EEU,foil_piped_exp_fsu,broadcast,year,0.05,GWa
R12_EEU,foil_piped_exp_weu,broadcast,year,0.05,GWa
R12_FSU,foil_piped_exp_rcpa,broadcast,year,0.05,GWa
R12_FSU,foil_piped_exp_chn,broadcast,year,0.05,GWa
R12_FSU,foil_piped_exp_eeu,broadcast,year,0.05,GWa
R12_FSU,foil_piped_exp_mea,broadcast,year,0.05,GWa
R12_FSU,foil_piped_exp_pao,broadcast,year,0.05,GWa
R12_FSU,foil_piped_exp_pas,broadcast,year,0.05,GWa
R12_FSU,foil_piped_exp_sas,broadcast,year,0.05,GWa
R12_FSU,foil_piped_exp_weu,broadcast,year,0.05,GWa
R12_LAM,foil_piped_exp_nam,broadcast,year,0.05,GWa
R12_MEA,foil_piped_exp_afr,broadcast,year,0.05,GWa
R12_MEA,foil_piped_exp_eeu,broadcast,year,0.05,GWa
R12_MEA,foil_piped_exp_fsu,broadcast,year,0.05,GWa
R12_MEA,foil_piped_exp_sas,broadcast,year,0.05,GWa
R12_MEA,foil_piped_exp_weu,broadcast,year,0.05,GWa
R12_NAM,foil_piped_exp_lam,broadcast,year,0.05,GWa
R12_PAO,foil_piped_exp_fsu,broadcast,year,0.05,GWa
R12_PAS,foil_piped_exp_rcpa,broadcast,year,0.05,GWa
R12_PAS,foil_piped_exp_chn,broadcast,year,0.05,GWa
R12_PAS,foil_piped_exp_fsu,broadcast,year,0.05,GWa
R12_PAS,foil_piped_exp_pao,broadcast,year,0.05,GWa
R12_SAS,foil_piped_exp_fsu,broadcast,year,0.05,GWa
R12_SAS,foil_piped_exp_mea,broadcast,year,0.05,GWa
R12_SAS,foil_piped_exp_pas,broadcast,year,0.05,GWa
R12_WEU,foil_piped_exp_afr,broadcast,year,0.05,GWa
R12_WEU,foil_piped_exp_eeu,broadcast,year,0.05,GWa
R12_WEU,foil_piped_exp_fsu,broadcast,year,0.05,GWa
R12_WEU,foil_piped_exp_mea,broadcast,year,0.05,GWa
R12_MEA,foil_piped_imp,broadcast,year,0.05,GWa
R12_WEU,foil_piped_imp,broadcast,year,0.05,GWa
R12_FSU,foil_piped_imp,broadcast,year,0.05,GWa
R12_RCPA,foil_piped_imp,broadcast,year,0.05,GWa
R12_CHN,foil_piped_imp,broadcast,year,0.05,GWa
R12_EEU,foil_piped_imp,broadcast,year,0.05,GWa
R12_PAO,foil_piped_imp,broadcast,year,0.05,GWa
R12_PAS,foil_piped_imp,broadcast,year,0.05,GWa
R12_SAS,foil_piped_imp,broadcast,year,0.05,GWa
R12_NAM,foil_piped_imp,broadcast,year,0.05,GWa
R12_AFR,foil_piped_imp,broadcast,year,0.05,GWa
R12_LAM,foil_piped_imp,broadcast,year,0.05,GWa
