node_origin,node_loc,technology,year_vtg,year_act,mode,commodity,level,value,time,time_origin,unit
R12_LAM,R12_LAM,LNG_tanker_LNG,broadcast,broadcast,LAM-CHN,LNG,primary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_LNG,broadcast,broadcast,LAM-EEU,LNG,primary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_LNG,broadcast,broadcast,LAM-FSU,LNG,primary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_LNG,broadcast,broadcast,LAM-MEA,LNG,primary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_LNG,broadcast,broadcast,LAM-NAM,LNG,primary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_LNG,broadcast,broadcast,LAM-PAO,LNG,primary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_LNG,broadcast,broadcast,LAM-PAS,LNG,primary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_LNG,broadcast,broadcast,LAM-SAS,LNG,primary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_LNG,broadcast,broadcast,LAM-WEU,LNG,primary,4.52E-06,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-AFR,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-RCPA,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-CHN,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-EEU,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-FSU,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-LAM,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-NAM,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-PAO,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-PAS,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-SAS,LNG,primary,1.55E-07,year,year,GWa
R12_MEA,R12_MEA,LNG_tanker_LNG,broadcast,broadcast,MEA-WEU,LNG,primary,1.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-AFR,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-RCPA,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-CHN,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-EEU,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-FSU,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-LAM,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-MEA,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-PAO,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-PAS,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-SAS,LNG,primary,8.55E-07,year,year,GWa
R12_NAM,R12_NAM,LNG_tanker_LNG,broadcast,broadcast,NAM-WEU,LNG,primary,8.55E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-AFR,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-RCPA,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-CHN,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-EEU,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-FSU,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-LAM,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-MEA,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-NAM,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-PAS,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-SAS,LNG,primary,5.02E-07,year,year,GWa
R12_PAO,R12_PAO,LNG_tanker_LNG,broadcast,broadcast,PAO-WEU,LNG,primary,5.02E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-AFR,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-RCPA,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-CHN,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-EEU,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-FSU,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-LAM,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-MEA,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-NAM,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-PAO,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-SAS,LNG,primary,1.11E-07,year,year,GWa
R12_PAS,R12_PAS,LNG_tanker_LNG,broadcast,broadcast,PAS-WEU,LNG,primary,1.11E-07,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-AFR,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-RCPA,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-CHN,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-EEU,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-FSU,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-LAM,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-MEA,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-NAM,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-PAO,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-PAS,LNG,primary,3.03E-06,year,year,GWa
R12_SAS,R12_SAS,LNG_tanker_LNG,broadcast,broadcast,SAS-WEU,LNG,primary,3.03E-06,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-AFR,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-RCPA,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-CHN,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-EEU,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-FSU,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-LAM,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-MEA,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-NAM,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-PAO,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-PAS,LNG,primary,6.50E-07,year,year,GWa
R12_WEU,R12_WEU,LNG_tanker_LNG,broadcast,broadcast,WEU-SAS,LNG,primary,6.50E-07,year,year,GWa
R12_AFR,R12_AFR,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_RCPA,R12_RCPA,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_CHN,R12_CHN,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_EEU,R12_EEU,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_FSU,R12_FSU,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_LAM,R12_LAM,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_MEA,R12_MEA,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_NAM,R12_NAM,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_PAO,R12_PAO,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_PAS,R12_PAS,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_SAS,R12_SAS,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_WEU,R12_WEU,bunker_global_LNG,broadcast,broadcast,M1,LNG,primary,1.00E+00,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-RCPA,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-CHN,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-EEU,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-FSU,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-LAM,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-MEA,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-NAM,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-PAO,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-PAS,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-SAS,fueloil,secondary,1.85E-06,year,year,GWa
R12_AFR,R12_AFR,LNG_tanker_foil,broadcast,broadcast,AFR-WEU,fueloil,secondary,1.85E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-AFR,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-CHN,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-EEU,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-FSU,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-LAM,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-MEA,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-NAM,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-PAO,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-PAS,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-SAS,fueloil,secondary,5.32E-06,year,year,GWa
R12_RCPA,R12_RCPA,LNG_tanker_foil,broadcast,broadcast,RCPA-WEU,fueloil,secondary,5.32E-06,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-AFR,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-RCPA,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-EEU,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-FSU,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-LAM,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-MEA,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-NAM,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-PAO,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-PAS,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-SAS,fueloil,secondary,6.48E-07,year,year,GWa
R12_CHN,R12_CHN,LNG_tanker_foil,broadcast,broadcast,CHN-WEU,fueloil,secondary,6.48E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-AFR,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-RCPA,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-CHN,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-FSU,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-LAM,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-MEA,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-NAM,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-PAO,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-PAS,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-SAS,fueloil,secondary,8.42E-07,year,year,GWa
R12_EEU,R12_EEU,LNG_tanker_foil,broadcast,broadcast,EEU-WEU,fueloil,secondary,8.42E-07,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-AFR,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-RCPA,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-CHN,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-EEU,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-LAM,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-MEA,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-NAM,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-PAO,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-PAS,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-SAS,fueloil,secondary,2.28E-06,year,year,GWa
R12_FSU,R12_FSU,LNG_tanker_foil,broadcast,broadcast,FSU-WEU,fueloil,secondary,2.28E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-AFR,fueloil,secondary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-RCPA,fueloil,secondary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-CHN,fueloil,secondary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-EEU,fueloil,secondary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-FSU,fueloil,secondary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-MEA,fueloil,secondary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-NAM,fueloil,secondary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-PAO,fueloil,secondary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-PAS,fueloil,secondary,4.52E-06,year,year,GWa
R12_LAM,R12_LAM,LNG_tanker_foil,broadcast,broadcast,LAM-SAS,fueloil,secondary,4.52E-06,year,year,GWa
