node_loc,technology,year_vtg,value,unit
R12_AFR,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_AFR,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_RCPA,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_CHN,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_EEU,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_FSU,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_LAM,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_MEA,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_NAM,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_PAO,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
R12_PAS,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_SAS,LNG_tanker_weu,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_afr,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_rcpa,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_chn,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_eeu,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_fsu,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_lam,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_mea,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_nam,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_pao,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_pas,broadcast,2.00E-01,USD/Mt-km
R12_WEU,LNG_tanker_sas,broadcast,2.00E-01,USD/Mt-km
