# Exported from ixmp://ixmp-dev/SSP_SSP2_v5.3.1/SSP2 - Medium Emissions_a#2
#
node,type_emission,type_tec,year,value,mrg
R12_CHN,TCE,all,2045,5.738503991970496,0.0
R12_CHN,TCE,all,2050,6.377369901160383,0.0
R12_CHN,TCE,all,2055,6.949501162364648,0.0
R12_CHN,TCE,all,2060,7.536747660909567,0.0
R12_CHN,TCE,all,2070,8.676898743749756,0.0
R12_CHN,TCE,all,2080,9.621632835139597,0.0
R12_CHN,TCE,all,2090,10.488358442192343,0.0
R12_CHN,TCE,all,2100,11.046255664234735,0.0
R12_CHN,TCE,all,2110,11.633905933184884,0.0
R12_RCPA,TCE,all,2035,5.010611457557571,0.0
R12_RCPA,TCE,all,2040,6.434536314135756,0.0
R12_RCPA,TCE,all,2045,7.81456487462952,0.0
R12_RCPA,TCE,all,2050,9.254835255846391,0.0
R12_RCPA,TCE,all,2055,10.725247458549777,0.0
R12_RCPA,TCE,all,2060,12.28584725436816,0.0
R12_RCPA,TCE,all,2070,15.65765889905252,0.0
R12_RCPA,TCE,all,2080,19.155326196212215,0.0
R12_RCPA,TCE,all,2090,22.891116877280986,0.0
R12_RCPA,TCE,all,2100,26.415693495404078,0.0
R12_RCPA,TCE,all,2110,30.57266065009673,0.0
