# Exported using:
#   mix-models --url="ixmp://ixmp-dev/SSP_SSP3_v6.5/SSP3 - Medium-Low Emissions_a" transport export-price
# at 2026-04-07T19:34:51.945187
#
node,type_emission,type_tec,year,lvl,mrg
World,TCE,all,2070,1682.0469667125099,0.0
World,TCE,all,2080,2739.877266065302,0.0
World,TCE,all,2090,4462.971356723439,0.0
World,TCE,all,2100,7269.71006242844,0.0
World,TCE,all,2110,11841.591658919591,0.0
