# METADATA: {"scenario": "S3", "description": "Frozen-2020: Technology constant at 2020", "mode": "cool", "sector": "comm", "eff_file": "eff_cool_FROZEN2020.csv", "ac_file": "bld_shr_access_cool_comm_rev.csv", "generated": "2025-12-09T14:25:39.512132"}
region,arch,urt,year,chilled_ei_MJ_m2,floor_Mm2,sturm_energy_TJ,correction_coeff
AFR,comm_s1,rural,2020,65.97691065837212,126.09207633389,115.08991441823126,0.0138343097362084
AFR,comm_s1,urban,2020,67.40736067677899,18.58502678997,78.04415111464026,0.062297389287734
AFR,comm_s2,rural,2020,65.97691065837212,266.56128852236,229.986716493678,0.0130771678413573
AFR,comm_s2,urban,2020,67.40736067677899,135.23792245146,554.8946597362348,0.0608702004658079
AFR,comm_s3,rural,2020,65.97691065837212,373.76917935108,292.7707295718657,0.0118722270025397
AFR,comm_s3,urban,2020,67.40736067677899,356.87956377434,1405.9274118811982,0.0584431877811285
AFR,comm_s51_std,rural,2020,65.97691065837212,173.73642168595,131.2271422318724,0.0114482952875561
AFR,comm_s51_std,urban,2020,67.40736067677899,184.08923443194,647.4081842357807,0.0521725988851697
AFR,comm_sr11_std,rural,2020,65.97691065837212,3.23313016243,2.3608187573427606,0.0110674477891037
AFR,comm_sr11_std,urban,2020,67.40736067677899,0.47653914851,1.6009056659136682,0.0498379114880357
AFR,comm_sr21_std,rural,2020,65.97691065837212,6.83490483397,4.717676236429721,0.0104617342744568
AFR,comm_sr21_std,urban,2020,67.40736067677899,3.4676390372,11.38245455593672,0.0486961603610964
AFR,comm_sr31_std,rural,2020,65.97691065837212,9.58382511156,6.0055534269227335,0.0094977816017334
AFR,comm_sr31_std,urban,2020,67.40736067677899,9.15075804537,28.83953665347611,0.04675455022474
CHN,comm_s1,rural,2020,22.12829199010737,2023.84677013151,14432.84757912202,0.32227491587305
CHN,comm_s1,urban,2020,21.290516010106405,266.86283366356,23502.08494162676,4.136491258980513
CHN,comm_s2,rural,2020,22.12829199010737,2259.33575128999,13824.591613949846,0.2765181501249188
CHN,comm_s2,urban,2020,21.290516010106405,1058.53939649076,79672.43628756182,3.535207289376076
CHN,comm_s3,rural,2020,22.12829199010737,500.78291909726,2602.3363861198927,0.2348367348130027
CHN,comm_s3,urban,2020,21.290516010106405,3507.77019445352,222586.9877423812,2.9804541915033504
