# METADATA: {"scenario": "S2", "description": "High-Impact: Slow efficiency + high AC", "mode": "cool", "sector": "resid", "eff_file": "eff_cool_ssp3.csv", "ac_file": "bld_shr_access_cool_resid_HIGH.csv", "generated": "2025-12-09T14:00:30.058023"}
region,arch,urt,year,chilled_ei_MJ_m2,floor_Mm2,sturm_energy_TJ,correction_coeff
AFR,inf_ns,urban,2020,,2026.0805002004668,158.89734233969972,
AFR,mfh_s1,rural,2020,67.77348115246582,27.833672766076244,1.6482910312370789,0.0009025860226293692
AFR,mfh_s1,urban,2020,70.25683890994821,13.930664959770652,3.3066677039172623,0.0035167894377010145
AFR,mfh_s2,rural,2020,67.7726824990315,61.29734449393811,3.444432025774588,0.0008564584551044151
AFR,mfh_s2,urban,2020,70.25683890994821,92.42975903008106,24.233220155472477,0.003884427025993018
AFR,mfh_s3,rural,2020,65.01722728806209,84.77618106065728,3.5731880837567824,0.0006696357050516485
AFR,mfh_s3,urban,2020,67.33635735981284,236.3003701842016,63.13595898806206,0.0041302755462324795
AFR,mfh_s51_std,rural,2020,61.81822777560578,18.92976969874934,0.5505065190452632,0.0004859433063602799
AFR,mfh_s51_std,urban,2020,63.9770658477033,83.46034880723806,20.19256035129171,0.0039364355146663515
AFR,mfh_sr11_std,rural,2020,,0.0242344376828777,0.0014473652631038,
AFR,mfh_sr11_std,urban,2020,,0.0895346659111488,0.0077080541317681,
AFR,mfh_sr21_std,rural,2020,,0.0750858367362252,0.0044843885790511,
AFR,mfh_sr21_std,urban,2020,,0.4459071121336794,0.0383882196476037,
AFR,mfh_sr31_std,rural,2020,,0.0625534150382857,0.0036849361925506,
AFR,mfh_sr31_std,urban,2020,,0.8850223842923312,0.0690505461574046,
AFR,sfh_s1,rural,2020,143.64700022638183,1057.4369580620214,129.27901911918144,0.0008791480575696213
AFR,sfh_s1,urban,2020,149.2873895755873,116.72620154952494,56.82548026740393,0.003394438177060708
AFR,sfh_s2,rural,2020,143.6444605033549,2327.7288325066347,268.8122380511341,0.0008304486567390706
AFR,sfh_s2,urban,2020,149.2873895755873,776.0035323538018,420.66912761838,0.0037798109968054053
AFR,sfh_s3,rural,2020,135.78059522338597,3221.1913004044586,275.2406953760405,0.0006500450260593752
AFR,sfh_s3,urban,2020,141.07625955685202,1986.34125457062,1081.085972379023,0.004015768777263425
AFR,sfh_s51_std,rural,2020,126.30495867536516,720.8465573477184,42.00976229455868,0.00047661972662820174
AFR,sfh_s51_std,urban,2020,131.28489075542765,705.8525142943847,341.06483737726774,0.00383110892470342
AFR,sfh_sr11_std,rural,2020,,3.399810744029209,0.3900788513748468,
AFR,sfh_sr11_std,urban,2020,,1.900288581481052,0.4428914504970614,
AFR,sfh_sr21_std,rural,2020,,9.350193344408968,1.2085578546903877,
AFR,sfh_sr21_std,urban,2020,,9.719846067767376,2.2057467663783483,
AFR,sfh_sr31_std,rural,2020,,9.491044857263738,0.9648097821333076,
AFR,sfh_sr31_std,urban,2020,,19.62868715994202,3.8797070956443513,
CHN,inf_ns,urban,2020,,3415.845576078641,1209.2898894534342,
CHN,mfh_s1,rural,2020,26.041009181373084,4400.098950878357,14837.070867150063,0.13301777236576173
CHN,mfh_s1,urban,2020,29.27962872358791,547.028095653958,4699.833670456586,0.2989830191634465
CHN,mfh_s2,rural,2020,22.143073415258677,6360.661389570992,18434.17467716738,0.13445138343880114
CHN,mfh_s2,urban,2020,24.79624346887529,2670.5643899862625,19629.77039836893,0.30204072701536433
CHN,mfh_s3,rural,2020,18.52588098244399,4802.534645710272,11856.199176849716,0.13689193539039418
