# METADATA: {"scenario": "S3", "description": "Frozen-2020: Technology constant at 2020", "mode": "heat", "sector": "resid", "eff_file": "eff_heat_FROZEN2020.csv", "ac_file": "bld_shr_access_cool_resid_FROZEN2020.csv", "generated": "2025-12-09T14:25:39.663806"}
region,arch,urt,year,chilled_ei_MJ_m2,floor_Mm2,sturm_energy_TJ,correction_coeff
AFR,inf_ns,urban,2020,,2026.0805002004668,9508.227944657132,
AFR,mfh_s1,rural,2020,3.1013220072466567,27.833672766076244,94.2853451807205,1.0922619815233376
AFR,mfh_s1,urban,2020,4.18368698147431,13.930664959770652,144.06140927542788,2.47181878229085
AFR,mfh_s2,rural,2020,3.1011186438445857,61.29734449393811,240.31253252535257,1.2642017225641216
AFR,mfh_s2,urban,2020,4.18368698147431,92.42975903008106,745.6027636483493,1.9281308555352
AFR,mfh_s3,rural,2020,2.7852483450518424,84.77618106065728,251.3572603290512,1.0645195958234903
AFR,mfh_s3,urban,2020,3.790118394145393,236.3003701842016,1547.055950182096,1.727383798795822
AFR,mfh_s51_std,rural,2020,2.4944455680602524,18.92976969874934,24.521488881753054,0.5193109427871422
AFR,mfh_s51_std,urban,2020,3.418475844527482,83.46034880723806,256.8103874336368,0.9001188883393536
AFR,mfh_sr11_std,rural,2020,,0.0242344376828777,0.2737396898425396,
AFR,mfh_sr11_std,urban,2020,,0.0895346659111488,1.0107612616731068,
AFR,mfh_sr21_std,rural,2020,,0.0750858367362252,0.8481308541225498,
AFR,mfh_sr21_std,urban,2020,,0.4459071121336794,5.033867398194484,
AFR,mfh_sr31_std,rural,2020,,0.0625534150382857,0.6499593930220956,
AFR,mfh_sr31_std,urban,2020,,0.8850223842923312,9.25314449304646,
AFR,sfh_s1,rural,2020,9.034579294709577,1057.4369580620214,9660.581407528216,1.0112088117081504
AFR,sfh_s1,urban,2020,11.818416132375573,116.72620154952494,3139.494423266842,2.2757894780905548
AFR,sfh_s2,rural,2020,9.034251626334314,2327.7288325066347,24446.47256912853,1.1624964468552232
AFR,sfh_s2,urban,2020,11.818416132375573,776.0035323538018,16318.683919661054,1.779353163318496
AFR,sfh_s3,rural,2020,8.348413847590809,3221.1913004044586,26632.243318768044,0.9903467089639858
AFR,sfh_s3,urban,2020,10.950517599152844,1986.34125457062,34535.09949598746,1.5877137336995029
AFR,sfh_s51_std,rural,2020,7.802427876164306,720.8465573477184,2900.926581446447,0.5157795821826053
AFR,sfh_s51_std,urban,2020,10.21436869661869,705.8525142943847,6249.536468854677,0.8668068019419105
AFR,sfh_sr11_std,rural,2020,,3.399810744029209,82.2933621016688,
AFR,sfh_sr11_std,urban,2020,,1.900288581481052,49.57585388685871,
AFR,sfh_sr21_std,rural,2020,,9.350193344408968,231.8636453830948,
AFR,sfh_sr21_std,urban,2020,,9.719846067767376,250.76448463997016,
AFR,sfh_sr31_std,rural,2020,,9.491044857263738,211.48956249549525,
AFR,sfh_sr31_std,urban,2020,,19.62868715994202,472.9342630427325,
CHN,inf_ns,urban,2020,,3415.845576078641,414180.9826863342,
CHN,mfh_s1,rural,2020,78.77142098402773,4400.098950878357,450304.5600198563,1.2991976364161448
CHN,mfh_s1,urban,2020,66.83584295968217,547.028095653958,29074.48534004778,0.7952303991594064
CHN,mfh_s2,rural,2020,59.51478272570211,6360.661389570992,493808.67593102274,1.3044624648673764
CHN,mfh_s2,urban,2020,50.28838708649175,2670.5643899862625,107212.30937500694,0.7983142666462124
CHN,mfh_s3,rural,2020,40.20048451055713,4802.534645710272,257309.99491407129,1.3327689377079448
CHN,mfh_s3,urban,2020,33.68959185561655,12101.64736300735,328877.3394110823,0.8066659160875584
CHN,mfh_s51_std,rural,2020,36.97277815159439,2.3265972197529465,99.08726540229164,1.1518994032919772
CHN,mfh_s51_std,urban,2020,30.91545122454072,3967.029969458238,109623.41197385883,0.8938450596814892
CHN,mfh_s52_low,rural,2020,13.433115933282863,4.991967539810245e-05,0.0022320933335542,3.328617060582673
CHN,mfh_s52_low,urban,2020,10.72490364996518,0.0034016961604776,0.1320546641071724,3.61963539025828
CHN,mfh_sr11_std,rural,2020,,71.34157749713899,3861.865592541705,
CHN,mfh_sr11_std,urban,2020,,6.312064087693557,297.4047311022882,
CHN,mfh_sr12_low,rural,2020,,11.131787783471934,715.2330690675533,
CHN,mfh_sr12_low,urban,2020,,0.1229023363714204,7.146976317420861,
CHN,mfh_sr21_std,rural,2020,,104.72704050111844,4757.055335963032,
CHN,mfh_sr21_std,urban,2020,,31.11417012426071,1143.8939977864193,
CHN,mfh_sr22_low,rural,2020,,12.054103099723822,606.4127738450803,
CHN,mfh_sr22_low,urban,2020,,0.2938900915986592,13.279767875289082,
CHN,mfh_sr31_std,rural,2020,,82.25166489276626,3046.003616738123,
CHN,mfh_sr31_std,urban,2020,,84.99130489140798,2572.287479705238,
CHN,mfh_sr32_low,rural,2020,,3.018595413023641,109.46731999375535,
CHN,mfh_sr32_low,urban,2020,,0.133724601303098,4.192869836931909,
CHN,sfh_s1,rural,2020,195.1074861978212,3841.9656236090273,967378.0304555222,1.2905321019904927
CHN,sfh_s1,urban,2020,166.83677910237435,79.11229225107682,10419.227274674931,0.7894047699416159
CHN,sfh_s2,rural,2020,147.3872249529826,5456.947623094179,1040124.0201167894,1.2932291897573025
CHN,sfh_s2,urban,2020,125.7729460277556,394.5319310312942,39238.690175512966,0.7907607596926864
CHN,sfh_s3,rural,2020,100.82034182857332,3955.211683998169,525045.7282387378,1.316676947116496
CHN,sfh_s3,urban,2020,85.77185615183555,1718.3314826709702,117271.56278187274,0.7956846079238579
CHN,sfh_s51_std,urban,2020,78.99140368064847,548.319997083834,38345.98522832544,0.8853316383874725
CHN,sfh_s52_low,urban,2020,28.7570469183084,0.5919517658205501,49.97973465965258,2.9360492734551342
CHN,sfh_sr11_std,rural,2020,,59.54810242227185,3867.812148942688,
CHN,sfh_sr11_std,urban,2020,,0.8175458127845453,57.2967679125397,
CHN,sfh_sr12_low,rural,2020,,55.130591686233686,4238.328511371147,
CHN,sfh_sr12_low,urban,2020,,0.447842148671605,22.020809558323904,
CHN,sfh_sr21_std,rural,2020,,99.3221178132172,5782.456282903133,
CHN,sfh_sr21_std,urban,2020,,4.649379257434639,295.16390280970325,
CHN,sfh_sr22_low,rural,2020,,60.92266602371039,4045.710551812863,
CHN,sfh_sr22_low,urban,2020,,1.3588857688198466,57.7725911639706,
CHN,sfh_sr31_std,rural,2020,,84.59411004056179,4120.388805559045,
CHN,sfh_sr31_std,urban,2020,,22.89114242637084,1157.192014072583,
CHN,sfh_sr32_low,rural,2020,,23.43963237599199,1360.064717918396,
CHN,sfh_sr32_low,urban,2020,,1.906407965294698,81.32316646735214,
EEU,mfh_s1,rural,2020,64.12436316514965,148.49939278346147,38009.96911145672,3.9916253658380256
EEU,mfh_s1,urban,2020,63.30299418701474,288.5698501228476,64983.30330985695,3.5573498472299505
EEU,mfh_s2,rural,2020,61.257892110790976,41.592020100852864,9888.05805693304,3.880958017379653
EEU,mfh_s2,urban,2020,60.47095129077096,568.5896381765516,121814.41266038024,3.54285137599815
EEU,mfh_s3,rural,2020,38.19078550746308,27.17341557204672,4477.055693265599,4.314094710317389
EEU,mfh_s3,urban,2020,37.69964925217732,251.7919916188013,33268.77077646461,3.5047539352443606
EEU,mfh_s51_std,urban,2020,27.70756747843088,54.040511137829405,4651.033463820567,3.1062157435400755
EEU,mfh_s52_low,urban,2020,12.621275813052426,55.24454564858901,1406.2684571442292,2.0168591602333885
EEU,mfh_sr11_std,rural,2020,,11.554431238502843,688.4898163637816,
EEU,mfh_sr11_std,urban,2020,,12.78041706197358,768.7977496873064,
EEU,mfh_sr12_low,rural,2020,,0.4026286148511226,17.552292707719058,
EEU,mfh_sr12_low,urban,2020,,0.2836681218953466,12.213130302938906,
EEU,mfh_sr21_std,rural,2020,,3.1188911611245635,175.67223242378253,
EEU,mfh_sr21_std,urban,2020,,24.22741713406476,1394.1897478078615,
EEU,mfh_sr22_low,rural,2020,,0.0937088229059751,3.8761579359138985,
EEU,mfh_sr22_low,urban,2020,,0.47867886673956,19.779527698732448,
EEU,mfh_sr31_std,rural,2020,,1.8502776979055784,69.79283806816274,
EEU,mfh_sr31_std,urban,2020,,7.892611414580533,280.7271993397065,
EEU,mfh_sr32_low,rural,2020,,0.0212411248097425,0.5731121144958768,
EEU,mfh_sr32_low,urban,2020,,0.0550269509173459,1.420256252992948,
EEU,sfh_s1,rural,2020,155.97355901445528,899.8177679886026,557324.2024965727,3.971022580752378
EEU,sfh_s1,urban,2020,154.00125595322768,206.65090478472155,112530.44310331716,3.5359690509218917
EEU,sfh_s2,rural,2020,150.12995088013693,258.3879646353384,150047.25603712405,3.868017535784136
EEU,sfh_s2,urban,2020,148.2242811575877,419.5252018173687,218922.2597996928,3.5205661960856527
EEU,sfh_s3,rural,2020,94.0451623485602,165.78062290220518,66420.25109334609,4.260202917424427
EEU,sfh_s3,urban,2020,92.84094315572732,179.99228904241463,57968.531267149,3.4689564932160355
EEU,sfh_s51_std,urban,2020,67.87188465470435,29.08654111032521,6124.145422339895,3.1021550937157576
EEU,sfh_s52_low,urban,2020,28.538979274615865,34.022798831611695,1953.5004907233324,2.011893795387197
EEU,sfh_sr11_std,rural,2020,,40.682160868933934,5541.074313512292,
EEU,sfh_sr11_std,urban,2020,,5.68033311306964,796.293152278703,
EEU,sfh_sr12_low,rural,2020,,54.08480986116607,5551.13884507929,
EEU,sfh_sr12_low,urban,2020,,5.425917801741198,555.6015157676223,
EEU,sfh_sr21_std,rural,2020,,12.532723998374994,1588.1525527052704,
EEU,sfh_sr21_std,urban,2020,,12.131048408017987,1626.172139805798,
EEU,sfh_sr22_low,rural,2020,,14.56487989867366,1424.9141013361368,
EEU,sfh_sr22_low,urban,2020,,10.397147543931352,1026.6352628360928,
EEU,sfh_sr31_std,rural,2020,,11.04175611163644,994.262792380778,
EEU,sfh_sr31_std,urban,2020,,7.246216610637941,608.2158405630098,
EEU,sfh_sr32_low,rural,2020,,6.444813257640472,416.860940371818,
EEU,sfh_sr32_low,urban,2020,,2.322005026095704,143.27232812016837,
FSU,mfh_s1,rural,2020,78.88906776442855,202.1614303443048,96037.95140695848,6.021819890267686
FSU,mfh_s1,urban,2020,84.25923175677347,380.6749082879774,178297.25202218577,5.558695735762435
FSU,mfh_s2,rural,2020,75.38516636437427,145.78940040419934,54670.70020340663,4.974423871401648
FSU,mfh_s2,urban,2020,80.50069618939732,1002.0234355670336,440199.5209223247,5.457227390769207
FSU,mfh_s3,rural,2020,47.82354118521248,122.92534020549824,33666.744984759665,5.7268786316320766
FSU,mfh_s3,urban,2020,51.3429061897636,847.4737241418031,245561.29818710496,5.643561098926547
FSU,mfh_s51_std,rural,2020,35.65343552191879,9.380518772128497,798.7766286456472,2.3883452569792523
FSU,mfh_s51_std,urban,2020,38.46677978449432,205.33874811335392,41827.19150976483,5.295438927527613
FSU,mfh_s52_low,rural,2020,17.04185541223791,0.0093212468945294,0.9501252878879276,5.981222927627783
FSU,mfh_s52_low,urban,2020,18.729894866743734,0.0056439431705258,0.535687662294069,5.067499006770429
FSU,mfh_sr11_std,rural,2020,,18.006483647328682,1959.060680971797,
FSU,mfh_sr11_std,urban,2020,,2.5354749092180944,325.78176372168843,
FSU,mfh_sr12_low,rural,2020,,1.3024543636851116,187.302884916936,
FSU,mfh_sr12_low,urban,2020,,0.0970741443454206,13.676777359898898,
FSU,mfh_sr21_std,rural,2020,,13.022447350063448,1085.9916566688544,
FSU,mfh_sr21_std,urban,2020,,6.555075362642131,799.2776003773563,
FSU,mfh_sr22_low,rural,2020,,1.0402132799187425,131.07004462219524,
FSU,mfh_sr22_low,urban,2020,,0.2410497708867326,32.377599148692404,
FSU,mfh_sr31_std,rural,2020,,9.092435926996712,642.9469704985034,
FSU,mfh_sr31_std,urban,2020,,5.220697530741797,433.3460791290865,
FSU,mfh_sr32_low,rural,2020,,0.3691120541020585,32.96902437958979,
FSU,mfh_sr32_low,urban,2020,,0.070283276676479,6.489635191267407,
FSU,sfh_s1,rural,2020,188.56014629449896,824.5782961785357,929024.1843179658,5.9751004901471605
FSU,sfh_s1,urban,2020,200.56128269578684,199.6738727344341,221966.13881955968,5.5426618998207005
FSU,sfh_s2,rural,2020,181.1450399182557,667.820338423195,598657.0199787312,4.948709851894776
FSU,sfh_s2,urban,2020,192.48467278925145,612.3419730091676,641111.3046978959,5.439303004787615
FSU,sfh_s3,rural,2020,114.31898027465358,453.7422011800333,307498.1212108434,5.928092220968094
FSU,sfh_s3,urban,2020,121.65569464496242,376.6719651125107,258179.810066758,5.634125755026637
FSU,sfh_s51_std,rural,2020,84.22718797291225,27.861470956961465,4657.169015167901,1.9845665017132723
FSU,sfh_s51_std,urban,2020,89.80459642129672,93.6064567091938,43755.45077846682,5.20508457698963
FSU,sfh_s52_low,rural,2020,36.6888014199283,1.5251711339889735,332.2690328186619,5.937966814955728
FSU,sfh_s52_low,urban,2020,39.57967404187526,0.116706314690765,25.73186930009456,5.570635831173765
FSU,sfh_sr11_std,rural,2020,,56.76728299604096,11806.193506445856,
FSU,sfh_sr11_std,urban,2020,,1.429900478257365,326.6990994590442,
FSU,sfh_sr12_low,rural,2020,,30.685101812577084,7754.801303977732,
FSU,sfh_sr12_low,urban,2020,,0.4862389119032924,136.06520994131753,
FSU,sfh_sr21_std,rural,2020,,45.37295285471158,7425.722331443626,
FSU,sfh_sr21_std,urban,2020,,4.447997804454746,960.460069335402,
FSU,sfh_sr22_low,rural,2020,,25.35601291871559,5122.465928474146,
FSU,sfh_sr22_low,urban,2020,,1.4225348288916184,381.0898361169199,
FSU,sfh_sr31_std,rural,2020,,36.98175603873318,4827.163003962493,
FSU,sfh_sr31_std,urban,2020,,3.107184102111859,472.6900838693791,
FSU,sfh_sr32_low,rural,2020,,10.650612976160026,1861.2125938025945,
FSU,sfh_sr32_low,urban,2020,,0.4845330619002211,92.03233268936928,
LAM,inf_ns,urban,2020,,1114.9128393791923,20181.514287566864,
LAM,mfh_s1,rural,2020,11.734953283073736,4.87637753325178,30.087746567918444,0.5257883699733968
LAM,mfh_s1,urban,2020,17.39348078174734,29.172918931002584,333.143372095224,0.6565454418914949
LAM,mfh_s2,rural,2020,10.491773635690206,7.984313996270302,42.29717512850546,0.5049226391396906
LAM,mfh_s2,urban,2020,15.466880731485482,240.10033519368665,2221.9722306680205,0.5983332311674585
LAM,mfh_s3,rural,2020,9.5728449345448,4.895313230669059,27.587926857593388,0.5887047718991975
LAM,mfh_s3,urban,2020,14.056118281582108,409.30228245237856,3314.442790040005,0.5761040888451013
LAM,mfh_s51_std,rural,2020,9.44458308208488,0.2646349540421449,1.039541738336308,0.4159220384255649
LAM,mfh_s51_std,urban,2020,13.85948654446876,80.645526807952,628.3955525108515,0.5622192069823396
LAM,mfh_sr11_std,rural,2020,,0.0022370388823611,0.1139613397061903,
LAM,mfh_sr11_std,urban,2020,,0.0011720963752359,0.053550290087591,
LAM,mfh_sr21_std,rural,2020,,0.0031631508001036,0.1464148912817691,
LAM,mfh_sr21_std,urban,2020,,0.0046218151336742,0.1918614677327178,
LAM,mfh_sr31_std,rural,2020,,0.0021511384530715,0.0917790220763561,
LAM,mfh_sr31_std,urban,2020,,0.0049234753069635,0.1887562436849441,
LAM,sfh_s1,rural,2020,31.56805960282636,865.1938357297054,14336.683739480308,0.5249130869435831
LAM,sfh_s1,urban,2020,47.84997626684211,371.5791425999708,11241.915849296838,0.6322768414417858
LAM,sfh_s2,rural,2020,28.527433433741454,1416.3958008681957,20613.71264860888,0.5101629162624706
LAM,sfh_s2,urban,2020,43.14312953577765,3063.6835438149906,76686.7032279726,0.5801823583091209
LAM,sfh_s3,rural,2020,26.46929394030581,867.5037344276473,13880.500546842408,0.6044931971395847
LAM,sfh_s3,urban,2020,40.01185699522313,5226.210158448481,117949.0956905791,0.5640518627738552
LAM,sfh_s51_std,rural,2020,26.185180601839782,47.194151614095816,575.3550511830957,0.4655777028699688
LAM,sfh_s51_std,urban,2020,39.58077395502615,1037.9663444972307,23719.391885360707,0.5773457808521698
LAM,sfh_s52_low,rural,2020,4.006725816071103,9.532099296264353e-06,0.0001767104194298,4.626834610996638
LAM,sfh_sr11_std,rural,2020,,4.827823711109339,202.2772318839744,
LAM,sfh_sr11_std,urban,2020,,3.907362581482555,174.68296253633824,
LAM,sfh_sr12_low,rural,2020,,0.015926795211471,0.585105257677289,
LAM,sfh_sr12_low,urban,2020,,0.0047932456301908,0.1657811153739432,
LAM,sfh_sr21_std,rural,2020,,8.055069232936841,291.94722091186924,
LAM,sfh_sr21_std,urban,2020,,26.62974593822979,1109.7141177554831,
LAM,sfh_sr22_low,rural,2020,,0.0120057168440893,0.4013014692971774,
LAM,sfh_sr22_low,urban,2020,,0.0082542237491953,0.2562787818390691,
LAM,sfh_sr31_std,rural,2020,,5.888197612279231,196.79225944691595,
LAM,sfh_sr31_std,urban,2020,,41.86085901673383,1645.4716726971787,
LAM,sfh_sr32_low,rural,2020,,0.0072741033839295,0.2259345536545367,
LAM,sfh_sr32_low,urban,2020,,0.0037953569798383,0.1049310887698174,
MEA,inf_ns,urban,2020,,938.444675126271,44459.84916594559,
MEA,mfh_s1,rural,2020,29.764723740932496,49.74724037657894,885.8483921118816,0.5982580499192407
MEA,mfh_s1,urban,2020,38.65301809789404,25.748541893744285,731.9971861724225,0.735484222920345
MEA,mfh_s2,rural,2020,26.69162714162626,88.5893942956472,1427.9934611849312,0.6039061285854168
MEA,mfh_s2,urban,2020,34.7132282678955,173.23486832856617,4316.0082278561695,0.7177148785922435
MEA,mfh_s3,rural,2020,22.057479154314716,89.02694504044368,1164.1976029394607,0.5928561815068855
MEA,mfh_s3,urban,2020,28.76645607181196,326.7331258198475,6865.391967892279,0.7304421201272362
MEA,mfh_s51_std,rural,2020,20.72829785808926,14.545959994608484,188.15265580838096,0.624028354249951
MEA,mfh_s51_std,urban,2020,27.0854826939562,107.99681244835384,2015.5784654802787,0.6890523095362402
MEA,mfh_sr11_std,rural,2020,,0.1681843767544395,7.155125426085693,
MEA,mfh_sr11_std,urban,2020,,0.1482266787513234,7.193419597980953,
MEA,mfh_sr12_low,rural,2020,,8.675083369882206e-06,0.0001817335956153,
MEA,mfh_sr12_low,urban,2020,,8.952552603422335e-06,0.0001830730123017,
MEA,mfh_sr21_std,rural,2020,,0.2763628702674194,10.818957551549037,
MEA,mfh_sr21_std,urban,2020,,0.9958513550321436,44.51177503263038,
MEA,mfh_sr22_low,rural,2020,,8.531508985312622e-06,0.0001615790399762,
MEA,mfh_sr22_low,urban,2020,,3.7481224613463885e-05,0.0006870802248457,
MEA,mfh_sr31_std,rural,2020,,0.1386144003619868,6.4679914366506015,
MEA,mfh_sr31_std,urban,2020,,1.3553862449468488,63.84564262335879,
MEA,mfh_sr32_low,rural,2020,,3.155445918651527e-06,5.0011535752307e-05,
MEA,mfh_sr32_low,urban,2020,,3.0307146930058824e-05,0.0004612306997994,
MEA,sfh_s1,rural,2020,75.85670326891506,770.0767775064387,33933.89359375985,0.5809057862306568
MEA,sfh_s1,urban,2020,97.3101139918426,190.8187879479449,13400.17077078925,0.7216576483446848
