# METADATA: {"scenario": "S2", "description": "High-Impact: Slow efficiency + high AC", "mode": "heat", "sector": "comm", "eff_file": "eff_heat_ssp3.csv", "ac_file": "bld_shr_access_cool_comm_rev.csv", "generated": "2025-12-09T14:25:39.762126"}
region,arch,urt,year,chilled_ei_MJ_m2,floor_Mm2,sturm_energy_TJ,correction_coeff
AFR,comm_s1,rural,2020,2.9027293033996147,126.09207633389,216.3173551150159,0.5884038718095078
AFR,comm_s1,urban,2020,3.815563517376804,18.58502678997,64.65457071073587,0.9077282348817416
AFR,comm_s2,rural,2020,2.9027293033996147,266.56128852236,475.8444882108504,0.6122656825144852
AFR,comm_s2,urban,2020,3.815563517376804,135.23792245146,309.6884673396798,0.5975116063937582
AFR,comm_s3,rural,2020,2.9027293033996147,373.76917935108,501.6709748161516,0.4603492517252514
AFR,comm_s3,urban,2020,3.815563517376804,356.87956377434,566.2794008992414,0.41402721371984985
AFR,comm_s51_std,rural,2020,2.9027293033996147,173.73642168595,118.6146799674885,0.23416367361040055
AFR,comm_s51_std,urban,2020,3.815563517376804,184.08923443194,137.40162167855652,0.19475260265594388
AFR,comm_sr11_std,rural,2020,2.9027293033996147,3.23313016243,2.5465934464221123,0.2701521210662937
AFR,comm_sr11_std,urban,2020,3.815563517376804,0.47653914851,0.7611451516912698,0.4167625669355644
AFR,comm_sr21_std,rural,2020,2.9027293033996147,6.83490483397,5.601873481550358,0.28110772330853734
AFR,comm_sr21_std,urban,2020,3.815563517376804,3.4676390372,3.6458037354863535,0.2743337281724308
AFR,comm_sr31_std,rural,2020,2.9027293033996147,9.58382511156,5.800663189748233,0.20759205261128352
AFR,comm_sr31_std,urban,2020,3.815563517376804,9.15075804537,6.543647934454452,0.18658754739521458
CHN,comm_s1,rural,2020,58.99575938093701,2023.84677013151,416824.3389089033,3.4756268002878707
CHN,comm_s1,urban,2020,36.35754664146298,266.86283366356,28310.889288289167,2.9050214219302353
CHN,comm_s2,rural,2020,58.99575938093701,2259.33575128999,352901.721579278,2.635910728864293
CHN,comm_s2,urban,2020,36.35754664146298,1058.53939649076,84824.62633912556,2.1943143849070283
CHN,comm_s3,rural,2020,58.99575938093701,500.78291909726,53683.60287365027,1.809046969909692
CHN,comm_s3,urban,2020,36.35754664146298,3507.77019445352,190367.9830437048,1.4860954211639361
CHN,comm_s51_std,rural,2020,58.99575938093701,1686.0114673727,109342.22728928596,1.0944226873716623
CHN,comm_s51_std,urban,2020,36.35754664146298,3038.39938708115,139856.81987054215,1.2604415471515467
CHN,comm_s52_low,rural,2020,58.99575938093701,88.73744565119,816.7522457926659,0.15755629012158326
CHN,comm_s52_low,urban,2020,36.35754664146298,104.32573062904,649.2961907425076,0.17287411820349896
CHN,comm_sr11_std,rural,2020,58.99575938093701,49.29883158012,5379.885665263046,1.8415949488211518
CHN,comm_sr11_std,urban,2020,36.35754664146298,4.27893453273,333.7755467420183,2.136007607775656
CHN,comm_sr12_low,rural,2020,58.99575938093701,2.59467534633,80.22636517150387,0.5292811446215189
CHN,comm_sr12_low,urban,2020,36.35754664146298,0.2252070806799999,4.977354643078281,0.6138964228335645
CHN,comm_sr21_std,rural,2020,58.99575938093701,55.03510163392001,4554.846576707228,1.396663152503636
CHN,comm_sr21_std,urban,2020,36.35754664146298,16.97284224911,1000.0528681771582,1.6134380919139089
CHN,comm_sr22_low,rural,2020,58.99575938093701,2.89658429649,67.92315069272891,0.4014061140141829
CHN,comm_sr22_low,urban,2020,36.35754664146298,0.89330748682,14.913069083617708,0.46370802685728624
CHN,comm_sr31_std,rural,2020,58.99575938093701,12.19855828572,686.8480591180642,0.9501887082489462
CHN,comm_sr31_std,urban,2020,36.35754664146298,56.24432151862,2236.685678904631,1.0889556584162285
CHN,comm_sr32_low,rural,2020,58.99575938093701,0.6420293834299999,10.24247105533388,0.27308772075442184
CHN,comm_sr32_low,urban,2020,36.35754664146298,2.9602274483700004,33.35408468048471,0.3129698513225147
EEU,comm_s1,rural,2020,60.33209632413561,293.53572861684,135315.041439854,7.582888933993444
EEU,comm_s1,urban,2020,52.81203399035736,220.29000762622,89276.84832452793,7.61568836471106
EEU,comm_s2,rural,2020,60.33209632413561,54.53766666305,23358.499320608014,7.045275411525777
EEU,comm_s2,urban,2020,52.81203399035736,367.47029276826,141543.2825329135,7.238226012474761
EEU,comm_s3,rural,2020,60.33209632413561,24.10402288902,7261.923119159961,4.9557764333861245
EEU,comm_s3,urban,2020,52.81203399035736,84.89586690206,19799.526995992102,4.382615595444062
EEU,comm_s51_std,urban,2020,52.81203399035736,119.59200930881,18798.960800731784,2.9750876761248017
EEU,comm_s52_low,rural,2020,60.33209632413561,82.58187132178999,2087.996628497514,0.4186386253119814
EEU,comm_s52_low,urban,2020,52.81203399035736,145.39064295865,3676.1345295059873,0.4782606867025916
EEU,comm_sr11_std,rural,2020,60.33209632413561,21.42017479091,2252.105470646496,1.7418802012428358
EEU,comm_sr11_std,urban,2020,52.81203399035736,8.50878129206,902.8493361302473,2.0082418428273243
EEU,comm_sr12_low,rural,2020,60.33209632413561,2.38001942117,175.21567459004552,1.2189522027636743
EEU,comm_sr12_low,urban,2020,52.81203399035736,0.94542014355,70.24242760621314,1.405349699848102
EEU,comm_sr21_std,rural,2020,60.33209632413561,3.97977567542,388.7653844413753,1.6183839508158178
EEU,comm_sr21_std,urban,2020,52.81203399035736,14.19367308679,1431.4154348923978,1.9087057728710866
EEU,comm_sr22_low,rural,2020,60.33209632413561,0.44219729722,30.246269534122312,1.132530630014985
EEU,comm_sr22_low,urban,2020,52.81203399035736,1.57707478751,111.3653087409288,1.3356952473261852
EEU,comm_sr31_std,rural,2020,60.33209632413561,1.75894221084,119.71432946327762,1.1275794021509264
EEU,comm_sr31_std,urban,2020,52.81203399035736,3.27913359246,199.07600046425185,1.1490207881808414
EEU,comm_sr32_low,rural,2020,60.33209632413561,0.19543802344,9.313874181741395,0.7890699917910492
EEU,comm_sr32_low,urban,2020,52.81203399035736,0.3643481769499999,15.488278045177186,0.804074482118776
FSU,comm_s1,rural,2020,69.02844645787476,365.45020352517,278337.4751275552,10.947692243734533
FSU,comm_s1,urban,2020,67.39825092840175,359.95112342861,261425.75011488225,10.692109741779724
FSU,comm_s2,rural,2020,69.02844645787476,190.53659919152,109204.17845043048,8.238344553612752
FSU,comm_s2,urban,2020,67.39825092840175,743.32992398078,501557.6918627234,9.93339846299345
FSU,comm_s3,rural,2020,69.02844645787476,151.06727961484,55537.38438254466,5.284380953092983
FSU,comm_s3,urban,2020,67.39825092840175,378.92989666601005,164405.62989946542,6.387286432323199
FSU,comm_s51_std,rural,2020,69.02844645787476,195.12953457859004,16912.71970628838,1.251750934401327
FSU,comm_s51_std,urban,2020,67.39825092840175,587.56604649842,178305.21802182152,4.488635253941531
FSU,comm_s52_low,rural,2020,69.02844645787476,10.26997550412,402.6027635135517,0.5659561473413067
FSU,comm_s52_low,urban,2020,67.39825092840175,2.95259319849,135.44290385411443,0.6782777208100417
FSU,comm_sr11_std,rural,2020,69.02844645787476,28.149542704,4970.658862599287,2.5501756578124954
FSU,comm_sr11_std,urban,2020,67.39825092840175,2.5840319920900003,457.9184845233447,2.621182400429589
FSU,comm_sr12_low,rural,2020,69.02844645787476,1.48155487916,183.1838137379309,1.785027005925291
FSU,comm_sr12_low,urban,2020,67.39825092840175,0.13600168379,16.87568121072717,1.8347290539931926
FSU,comm_sr21_std,rural,2020,69.02844645787476,14.67646777564,1950.210682901216,1.9190552011687418
FSU,comm_sr21_std,urban,2020,67.39825092840175,5.33624756012,878.5383155368096,2.4351835003509077
FSU,comm_sr22_low,rural,2020,69.02844645787476,0.7724456722999999,71.87116241724404,1.3432664332024145
FSU,comm_sr22_low,urban,2020,67.39825092840175,0.28085513481,32.3767942364085,1.7045368226906017
