,model,scenario,region,variable,unit,year,value,share,HHI,supply_type,fuel_type,exporter,legend,total
0,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Gas Extraction,EJ/yr,1990,0.15557870148838537,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),0.15557870148838537
1,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Gas Extraction,EJ/yr,1995,0.1984972325217574,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),0.1984972325217574
2,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Hydrogen Injection,EJ/yr,1995,0.0,0.0,1.0,Domestic,Piped Gas,,Domestic (Hydrogen Injection),0.1984972325217574
3,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Gas Extraction,EJ/yr,2000,0.39383270967495504,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),0.39383270967495504
4,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Gas Extraction,EJ/yr,2005,0.7844425343847066,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),0.7844425343847066
5,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Gas Extraction,EJ/yr,2010,1.1459408587602697,0.999771609320472,0.999543322965549,Domestic,Piped Gas,,Domestic (Gas Extraction),1.1462026407602697
6,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Synthetic Gas from Biomass,EJ/yr,2010,0.000261782,0.00022839067952797726,0.999543322965549,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),1.1462026407602697
7,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Gas Extraction,EJ/yr,2015,1.5210046996904485,0.99854022535936,0.9970847126027229,Domestic,Piped Gas,,Domestic (Gas Extraction),1.5232282696904484
8,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Synthetic Gas from Biomass,EJ/yr,2015,0.00222357,0.0014597746406399582,0.9970847126027229,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),1.5232282696904484
9,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Gas Extraction,EJ/yr,2020,1.8427642675121887,0.9987613319006656,0.9975257323986519,Domestic,Piped Gas,,Domestic (Gas Extraction),1.8450496716821887
10,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Synthetic Gas from Biomass,EJ/yr,2020,0.0022854041699999993,0.0012386680993343262,0.9975257323986519,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),1.8450496716821887
11,alps_hhi,SSP_SSP2_v6.2,R12_AFR,Domestic|Gas Extraction,EJ/yr,2025,1.283196877882082,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),1.283196877882082
12,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Gas Extraction,EJ/yr,1990,0.26807381044679107,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),0.26807381044679107
13,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Gas Extraction,EJ/yr,1995,0.3144526298515983,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),0.3144526298515983
14,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Gas Extraction,EJ/yr,2000,0.47657578455970967,0.9623718292680747,0.9275754170014112,Domestic,Piped Gas,,Domestic (Gas Extraction),0.4952096165597097
15,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Piped Gas (Base)|,EJ/yr,2000,0.018633831999999993,0.037628170731925245,0.9275754170014112,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),0.4952096165597097
16,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Gas Extraction,EJ/yr,2005,0.8641442184329025,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),0.8641442184329025
17,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Gas Extraction,EJ/yr,2010,1.6783703561009644,0.6228879637139152,0.43537693143008777,Domestic,Piped Gas,,Domestic (Gas Extraction),2.6944979737508934
18,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Hydrogen Injection,EJ/yr,2010,0.08862137564992904,0.032889754051870036,0.43537693143008777,Domestic,Piped Gas,,Domestic (Hydrogen Injection),2.6944979737508934
19,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Synthetic Gas from Biomass,EJ/yr,2010,0.341745362,0.12683081053658063,0.43537693143008777,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),2.6944979737508934
20,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Piped Gas (Base)|,EJ/yr,2010,0.13820828,0.05129277562885166,0.43537693143008777,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),2.6944979737508934
21,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Shipped LNG (Base)|,EJ/yr,2010,0.44755259999999997,0.16609869606878253,0.43537693143008777,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),2.6944979737508934
22,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Gas Extraction,EJ/yr,2015,2.3585251154236437,0.4839114013775806,0.34150778368336254,Domestic,Piped Gas,,Domestic (Gas Extraction),4.873877963423643
23,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Synthetic Gas from Biomass,EJ/yr,2015,0.332658688,0.06825338888180218,0.34150778368336254,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),4.873877963423643
24,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Piped Gas (Base)|,EJ/yr,2015,1.26021224,0.25856458644581387,0.34150778368336254,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),4.873877963423643
25,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Shipped LNG (Base)|,EJ/yr,2015,0.92248192,0.1892706232948034,0.34150778368336254,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),4.873877963423643
26,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Gas Extraction,EJ/yr,2020,3.3727379910261295,0.3711495442865987,0.339791023906615,Domestic,Piped Gas,,Domestic (Gas Extraction),9.08727504302613
27,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Synthetic Gas from Biomass,EJ/yr,2020,0.332560914,0.03659632974961158,0.339791023906615,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),9.08727504302613
28,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Piped Gas (Base)|,EJ/yr,2020,1.668573236,0.1836164557691601,0.339791023906615,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),9.08727504302613
29,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Shipped LNG (Base)|,EJ/yr,2020,3.7134029020000003,0.4086376701946296,0.339791023906615,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),9.08727504302613
30,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Domestic|Gas Extraction,EJ/yr,2025,4.718445093160519,0.3233530317833458,0.3518772060316728,Domestic,Piped Gas,,Domestic (Gas Extraction),14.592240150455709
31,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Piped Gas (Base)|,EJ/yr,2025,6.33632542929519,0.43422568186676325,0.3518772060316728,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),14.592240150455709
32,alps_hhi,SSP_SSP2_v6.2,R12_CHN,Shipped LNG (Base)|,EJ/yr,2025,3.5374696279999998,0.242421286349891,0.3518772060316728,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),14.592240150455709
33,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Gas Extraction,EJ/yr,1990,0.8715329412094954,0.31312846179066406,0.5698419435854467,Domestic,Piped Gas,,Domestic (Gas Extraction),2.783307963209495
34,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Piped Gas (Base)|,EJ/yr,1990,1.9117750219999998,0.686871538209336,0.5698419435854467,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),2.783307963209495
35,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Gas Extraction,EJ/yr,1995,0.6594166655182121,0.2983830072670505,0.5812988235173564,Domestic,Piped Gas,,Domestic (Gas Extraction),2.209967221518212
36,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Piped Gas (Base)|,EJ/yr,1995,1.550550556,0.7016169927329495,0.5812988235173564,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),2.209967221518212
37,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Gas Extraction,EJ/yr,2000,0.5188876933048737,0.22079683274565248,0.6559088172097183,Domestic,Piped Gas,,Domestic (Gas Extraction),2.3500685533048737
38,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Piped Gas (Base)|,EJ/yr,2000,1.83118086,0.7792031672543475,0.6559088172097183,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),2.3500685533048737
39,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Gas Extraction,EJ/yr,2005,0.5086387378227543,0.18761283142430119,0.6951714861814842,Domestic,Piped Gas,,Domestic (Gas Extraction),2.7111084778227545
40,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Piped Gas (Base)|,EJ/yr,2005,2.20246974,0.8123871685756988,0.6951714861814842,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),2.7111084778227545
41,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Gas Extraction,EJ/yr,2010,0.47457005648559414,0.20242789851662657,0.6732235034088532,Domestic,Piped Gas,,Domestic (Gas Extraction),2.344390570485594
42,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Synthetic Gas from Biomass,EJ/yr,2010,0.005585734,0.0023825953193639684,0.6732235034088532,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),2.344390570485594
43,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Piped Gas (Base)|,EJ/yr,2010,1.8641086199999999,0.7951356926051305,0.6732235034088532,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),2.344390570485594
44,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Shipped LNG (Base)|,EJ/yr,2010,0.00012616,5.381355887891515e-05,0.6732235034088532,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),2.344390570485594
45,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Gas Extraction,EJ/yr,2015,0.43987984137910596,0.21453361425121262,0.6353060805479647,Domestic,Piped Gas,,Domestic (Gas Extraction),2.050400553379106
46,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Synthetic Gas from Biomass,EJ/yr,2015,0.013208952,0.006442132479057007,0.6353060805479647,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),2.050400553379106
47,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Piped Gas (Base)|,EJ/yr,2015,1.5737513799999998,0.7675336301516416,0.6353060805479647,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),2.050400553379106
48,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Shipped LNG (Base)|,EJ/yr,2015,0.02356038,0.011490623118088789,0.6353060805479647,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),2.050400553379106
49,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Gas Extraction,EJ/yr,2020,0.36587468508118254,0.1685367253248357,0.5524533640559498,Domestic,Piped Gas,,Domestic (Gas Extraction),2.1708899610811825
50,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Synthetic Gas from Biomass,EJ/yr,2020,0.014735488,0.006787763665672482,0.5524533640559498,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),2.1708899610811825
51,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Piped Gas (Base)|,EJ/yr,2020,1.553527932,0.7156179999221547,0.5524533640559498,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),2.1708899610811825
52,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Shipped LNG (Base)|,EJ/yr,2020,0.23675185599999998,0.10905751108733716,0.5524533640559498,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),2.1708899610811825
53,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Domestic|Gas Extraction,EJ/yr,2025,0.3026020200796824,0.13617400479303313,0.6301655280077306,Domestic,Piped Gas,,Domestic (Gas Extraction),2.2221717025918295
54,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Piped Gas (Base)|,EJ/yr,2025,1.7271977605121474,0.7772566622541501,0.6301655280077306,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),2.2221717025918295
55,alps_hhi,SSP_SSP2_v6.2,R12_EEU,Shipped LNG (Base)|,EJ/yr,2025,0.19237192199999997,0.08656933295281684,0.6301655280077306,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),2.2221717025918295
56,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Gas Extraction,EJ/yr,1990,21.956312159949118,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),21.956312159949118
57,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Gas Extraction,EJ/yr,1995,19.12594526044029,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),19.12594526044029
58,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Gas Extraction,EJ/yr,2000,19.35113863998269,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),19.35113863998269
59,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Gas Extraction,EJ/yr,2005,21.70272097861398,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),21.70272097861398
60,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Gas Extraction,EJ/yr,2010,22.761336803591348,0.9999991685908245,0.9999983371830314,Domestic,Piped Gas,,Domestic (Gas Extraction),22.761355727591347
61,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2010,1.8923999999999997e-05,8.314091755554041e-07,0.9999983371830314,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),22.761355727591347
62,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Gas Extraction,EJ/yr,2015,23.01084255004704,0.9999995888027094,0.9999991776057571,Domestic,Piped Gas,,Domestic (Gas Extraction),23.010852012047042
63,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2015,9.461999999999999e-06,4.1119729052389225e-07,0.9999991776057571,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),23.010852012047042
64,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Gas Extraction,EJ/yr,2020,24.624582463228055,0.9999959013483181,0.9999918027302339,Domestic,Piped Gas,,Domestic (Gas Extraction),24.624683391228054
65,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Synthetic Gas from Biomass,EJ/yr,2020,0.000100928,4.098651681992921e-06,0.9999918027302339,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),24.624683391228054
66,alps_hhi,SSP_SSP2_v6.2,R12_FSU,Domestic|Gas Extraction,EJ/yr,2025,25.622537399639082,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),25.622537399639082
67,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Gas Extraction,EJ/yr,1990,1.4907465618031523,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),1.4907465618031523
68,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Gas Extraction,EJ/yr,1995,1.7176338403470388,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),1.7176338403470388
69,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Gas Extraction,EJ/yr,2000,2.4893652236193877,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),2.4893652236193877
70,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Gas Extraction,EJ/yr,2005,3.2334035679601953,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),3.2334035679601953
71,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Gas Extraction,EJ/yr,2010,3.7172342547339623,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),3.7172342547339623
72,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Gas Extraction,EJ/yr,2015,3.858484270061211,0.9738003466886728,0.9489626139205182,Domestic,Piped Gas,,Domestic (Gas Extraction),3.962295026061211
73,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Synthetic Gas from Biomass,EJ/yr,2015,0.000832656,0.000210144876775548,0.9489626139205182,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),3.962295026061211
74,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Shipped LNG (Base)|,EJ/yr,2015,0.1029781,0.025989508434551677,0.9489626139205182,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),3.962295026061211
75,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Gas Extraction,EJ/yr,2020,3.444480289775553,0.9997610677828886,0.9995222497429861,Domestic,Piped Gas,,Domestic (Gas Extraction),3.445303483775553
76,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Synthetic Gas from Biomass,EJ/yr,2020,0.000823194,0.00023893221711136423,0.9995222497429861,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),3.445303483775553
77,alps_hhi,SSP_SSP2_v6.2,R12_LAM,Domestic|Gas Extraction,EJ/yr,2025,5.121723484012668,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),5.121723484012668
78,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Gas Extraction,EJ/yr,1990,3.455812167646727,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),3.455812167646727
79,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Gas Extraction,EJ/yr,1995,4.851683317681772,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),4.851683317681772
80,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Gas Extraction,EJ/yr,2000,6.953241174260228,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),6.953241174260228
81,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Gas Extraction,EJ/yr,2005,10.427349283919206,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),10.427349283919206
82,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Gas Extraction,EJ/yr,2010,14.404155404674164,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),14.404155404674164
83,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Gas Extraction,EJ/yr,2015,16.744512716941525,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),16.744512716941525
84,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Coal Gasification,EJ/yr,2020,2.3568428679925817,0.10893082369488614,0.8058702013119203,Domestic,Piped Gas,,Domestic (Coal Gasification),21.636142902894672
85,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Gas Extraction,EJ/yr,2020,19.27930003490209,0.8910691763051138,0.8058702013119203,Domestic,Piped Gas,,Domestic (Gas Extraction),21.636142902894672
86,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Coal Gasification,EJ/yr,2025,1.3612664753497958,0.03813143049718941,0.9266451509891452,Domestic,Piped Gas,,Domestic (Coal Gasification),35.69932881091707
87,alps_hhi,SSP_SSP2_v6.2,R12_MEA,Domestic|Gas Extraction,EJ/yr,2025,34.33806233556728,0.9618685695028106,0.9266451509891452,Domestic,Piped Gas,,Domestic (Gas Extraction),35.69932881091707
88,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Gas Extraction,EJ/yr,1990,7.427287889039512,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),7.427287889039512
89,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Gas Extraction,EJ/yr,1995,8.278030095287926,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),8.278030095287926
90,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Gas Extraction,EJ/yr,2000,8.724658038020044,0.9770865642378014,0.9551641304925609,Domestic,Piped Gas,,Domestic (Gas Extraction),8.929258018020043
91,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Piped Gas (Base)|,EJ/yr,2000,0.01223752,0.0013704968515081083,0.9551641304925609,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),8.929258018020043
92,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Shipped LNG (Base)|,EJ/yr,2000,0.19236245999999999,0.021542938910690597,0.9551641304925609,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),8.929258018020043
93,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Gas Extraction,EJ/yr,2005,8.439295197425166,0.9288861842095834,0.8677350160815641,Domestic,Piped Gas,,Domestic (Gas Extraction),9.085392097425165
94,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Piped Gas (Base)|,EJ/yr,2005,0.00984048,0.0010831101062538434,0.8677350160815641,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),9.085392097425165
95,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Shipped LNG (Base)|,EJ/yr,2005,0.6362564199999999,0.07003070568416275,0.8677350160815641,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),9.085392097425165
96,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Gas Extraction,EJ/yr,2010,9.191139273607943,0.9429192037463695,0.8919580895011462,Domestic,Piped Gas,,Domestic (Gas Extraction),9.747536413607943
97,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Synthetic Gas from Biomass,EJ/yr,2010,0.00428944,0.000440053754917168,0.8919580895011462,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),9.747536413607943
98,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Piped Gas (Base)|,EJ/yr,2010,0.03166616,0.0032486321318885045,0.8919580895011462,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),9.747536413607943
99,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Shipped LNG (Base)|,EJ/yr,2010,0.52044154,0.05339211036682491,0.8919580895011462,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),9.747536413607943
100,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Gas Extraction,EJ/yr,2015,11.358266215325347,0.9881601091518182,0.9765567399151014,Domestic,Piped Gas,,Domestic (Gas Extraction),11.494358161325348
101,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Synthetic Gas from Biomass,EJ/yr,2015,0.025134226,0.002186657632138889,0.9765567399151014,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),11.494358161325348
102,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Piped Gas (Base)|,EJ/yr,2015,0.00097774,8.50626008235733e-05,0.9765567399151014,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),11.494358161325348
103,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Shipped LNG (Base)|,EJ/yr,2015,0.10997998,0.009568170615219359,0.9765567399151014,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),11.494358161325348
104,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Gas Extraction,EJ/yr,2020,13.817122430048203,0.9992709889135668,0.9985428975151668,Domestic,Piped Gas,,Domestic (Gas Extraction),13.827202614048202
105,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Synthetic Gas from Biomass,EJ/yr,2020,0.008462181999999999,0.0006119952268148994,0.9985428975151668,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),13.827202614048202
106,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Piped Gas (Base)|,EJ/yr,2020,0.0016180020000000001,0.00011701585961835387,0.9985428975151668,Imports,Piped Gas,Piped Gas (Base)|,Piped Gas (Base)| (Piped Gas),13.827202614048202
107,alps_hhi,SSP_SSP2_v6.2,R12_NAM,Domestic|Gas Extraction,EJ/yr,2025,14.814462174084543,1.0,1.0,Domestic,Piped Gas,,Domestic (Gas Extraction),14.814462174084543
108,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Domestic|Gas Extraction,EJ/yr,1990,0.3840482686849951,0.1867378089387394,0.6962664006970034,Domestic,Piped Gas,,Domestic (Gas Extraction),2.0566176226849953
109,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Shipped LNG (Base)|,EJ/yr,1990,1.672569354,0.8132621910612605,0.6962664006970034,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),2.0566176226849953
110,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Domestic|Gas Extraction,EJ/yr,1995,0.5171024524026206,0.22330810272337873,0.6531168120370728,Domestic,Piped Gas,,Domestic (Gas Extraction),2.31564572040262
111,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Shipped LNG (Base)|,EJ/yr,1995,1.7985432679999998,0.7766918972766214,0.6531168120370728,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),2.31564572040262
112,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Domestic|Gas Extraction,EJ/yr,2000,0.6010042837154366,0.19077757643601959,0.6912370144695634,Domestic,Piped Gas,,Domestic (Gas Extraction),3.1502878637154366
113,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Shipped LNG (Base)|,EJ/yr,2000,2.54928358,0.8092224235639804,0.6912370144695634,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),3.1502878637154366
114,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Domestic|Gas Extraction,EJ/yr,2005,0.6277009288422453,0.19774641720335812,0.6827144566268131,Domestic,Piped Gas,,Domestic (Gas Extraction),3.174272068842245
115,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Shipped LNG (Base)|,EJ/yr,2005,2.5465711399999997,0.8022535827966419,0.6827144566268131,Imports,LNG,Shipped LNG (Base)|,Shipped LNG (Base)| (LNG),3.174272068842245
116,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Domestic|Gas Extraction,EJ/yr,2010,0.8633409165556827,0.22245736341784053,0.6153425304471434,Domestic,Piped Gas,,Domestic (Gas Extraction),3.8809275777222703
117,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Domestic|Hydrogen Injection,EJ/yr,2010,0.09846819516658782,0.025372335142718416,0.6153425304471434,Domestic,Piped Gas,,Domestic (Hydrogen Injection),3.8809275777222703
118,alps_hhi,SSP_SSP2_v6.2,R12_PAO,Domestic|Synthetic Gas from Biomass,EJ/yr,2010,0.001416146,0.0003648988474119223,0.6153425304471434,Domestic,Piped Gas,,Domestic (Synthetic Gas from Biomass),3.8809275777222703
