,model,region,unit,year,variable,SSP2,SSP2_update,SSP_SSP2_v6.2
482,alps_hhi,R12_MEA,EJ/yr,2100,Shipped LNG|R12_PAO,,0.16452851376968,
483,alps_hhi,R12_MEA,EJ/yr,2110,Gas Extraction,21.97092345045377,55.29814215412223,54.69971081281638
484,alps_hhi,R12_MEA,EJ/yr,2110,Shipped LNG|R12_FSU,40.29892776177263,,
485,alps_hhi,R12_MEA,EJ/yr,2110,Shipped LNG|R12_LAM,28.589776374132352,,
486,alps_hhi,R12_NAM,EJ/yr,1990,Gas Extraction,7.427287889039512,7.427287889039512,7.427287889039512
487,alps_hhi,R12_NAM,EJ/yr,1995,Gas Extraction,8.278030095287926,8.278030095287926,8.278030095287926
488,alps_hhi,R12_NAM,EJ/yr,2000,Gas Extraction,8.724658038020044,8.724658038020044,8.724658038020044
489,alps_hhi,R12_NAM,EJ/yr,2000,Piped Gas (Base)|,,,0.01223752
490,alps_hhi,R12_NAM,EJ/yr,2000,Shipped LNG (Base)|,,,0.1923624599999999
491,alps_hhi,R12_NAM,EJ/yr,2005,Gas Extraction,8.439295197425166,8.439295197425166,8.439295197425166
492,alps_hhi,R12_NAM,EJ/yr,2005,Piped Gas (Base)|,,,0.00984048
493,alps_hhi,R12_NAM,EJ/yr,2005,Shipped LNG (Base)|,,,0.6362564199999999
494,alps_hhi,R12_NAM,EJ/yr,2010,Gas Extraction,9.191139273607943,9.191139273607943,9.191139273607943
495,alps_hhi,R12_NAM,EJ/yr,2010,Piped Gas (Base)|,,,0.03166616
496,alps_hhi,R12_NAM,EJ/yr,2010,Piped Gas|R12_LAM,0.0329534734265599,0.0329534734265599,
497,alps_hhi,R12_NAM,EJ/yr,2010,Shipped LNG (Base)|,,,0.52044154
498,alps_hhi,R12_NAM,EJ/yr,2010,Shipped LNG|R12_AFR,0.0488856031564799,0.0488856031564799,
499,alps_hhi,R12_NAM,EJ/yr,2010,Shipped LNG|R12_LAM,0.2939007342726399,0.2939007342726399,
500,alps_hhi,R12_NAM,EJ/yr,2010,Shipped LNG|R12_MEA,0.19452421260928,0.19452421260928,
501,alps_hhi,R12_NAM,EJ/yr,2010,Shipped LNG|R12_WEU,0.0296488242566399,0.0296488242566399,
502,alps_hhi,R12_NAM,EJ/yr,2010,Synthetic Gas from Biomass,0.00428944,0.00428944,0.00428944
503,alps_hhi,R12_NAM,EJ/yr,2015,Gas Extraction,11.358266215325347,11.358266215325347,11.358266215325347
504,alps_hhi,R12_NAM,EJ/yr,2015,Piped Gas (Base)|,,,0.00097774
505,alps_hhi,R12_NAM,EJ/yr,2015,Piped Gas|R12_LAM,0.0010262015884799,0.0010262015884799,
506,alps_hhi,R12_NAM,EJ/yr,2015,Shipped LNG (Base)|,,,0.10997998
507,alps_hhi,R12_NAM,EJ/yr,2015,Shipped LNG|R12_LAM,0.0996935839475199,0.0996935839475199,
508,alps_hhi,R12_NAM,EJ/yr,2015,Shipped LNG|R12_MEA,0.00840965200384,0.00840965200384,
509,alps_hhi,R12_NAM,EJ/yr,2015,Shipped LNG|R12_WEU,0.0282756073328275,0.0282756073328275,
510,alps_hhi,R12_NAM,EJ/yr,2015,Synthetic Gas from Biomass,0.025134226,0.025134226,0.025134226
511,alps_hhi,R12_NAM,EJ/yr,2020,Gas Extraction,13.817122430048205,13.817122430048205,13.817122430048205
512,alps_hhi,R12_NAM,EJ/yr,2020,Piped Gas (Base)|,,,0.001618002
513,alps_hhi,R12_NAM,EJ/yr,2020,Piped Gas|R12_LAM,0.0018003546641964,0.0018003546641964,
514,alps_hhi,R12_NAM,EJ/yr,2020,Shipped LNG|R12_AFR,0.0080896271377062,0.0080896271377062,
515,alps_hhi,R12_NAM,EJ/yr,2020,Shipped LNG|R12_LAM,0.0777461425613375,0.0777461425613375,
516,alps_hhi,R12_NAM,EJ/yr,2020,Shipped LNG|R12_WEU,0.0038797573998258,0.0038797573998258,
517,alps_hhi,R12_NAM,EJ/yr,2020,Synthetic Gas from Biomass,0.0084621819999999,0.0084621819999999,0.0084621819999999
518,alps_hhi,R12_NAM,EJ/yr,2025,Gas Extraction,14.814462174084545,14.814462174084545,14.814462174084545
519,alps_hhi,R12_NAM,EJ/yr,2025,Piped Gas|R12_LAM,0.001100216128,0.001100216128,
520,alps_hhi,R12_NAM,EJ/yr,2025,Shipped LNG|R12_LAM,0.02231738405824,0.02231738405824,
521,alps_hhi,R12_NAM,EJ/yr,2030,Gas Extraction,11.830521049435712,16.599462246859698,14.759512963842464
522,alps_hhi,R12_NAM,EJ/yr,2030,Shipped LNG (Base)|,,,0.3485568192500001
523,alps_hhi,R12_NAM,EJ/yr,2030,Shipped LNG|R12_EEU,0.2471268205338952,,
524,alps_hhi,R12_NAM,EJ/yr,2030,Shipped LNG|R12_MEA,15.631753911454476,,
525,alps_hhi,R12_NAM,EJ/yr,2030,Shipped LNG|R12_PAO,4.093475625618442,,
526,alps_hhi,R12_NAM,EJ/yr,2035,Gas Extraction,9.442131601671306,18.757191037349138,17.204602946611573
527,alps_hhi,R12_NAM,EJ/yr,2035,Shipped LNG (Base)|,,,0.7934134611424204
528,alps_hhi,R12_NAM,EJ/yr,2035,Shipped LNG|R12_AFR,2.561550335459495,,
529,alps_hhi,R12_NAM,EJ/yr,2035,Shipped LNG|R12_MEA,30.245915464450608,,
530,alps_hhi,R12_NAM,EJ/yr,2040,Gas Extraction,7.734238396614598,14.37125788112161,15.165809119898254
531,alps_hhi,R12_NAM,EJ/yr,2040,Shipped LNG (Base)|,,,1.3611757911453817
532,alps_hhi,R12_NAM,EJ/yr,2040,Shipped LNG|R12_AFR,1.0287979034382058,,
533,alps_hhi,R12_NAM,EJ/yr,2040,Shipped LNG|R12_MEA,36.2792282308568,,
534,alps_hhi,R12_NAM,EJ/yr,2045,Gas Extraction,14.145806428666454,11.770894441221792,11.59231501411592
535,alps_hhi,R12_NAM,EJ/yr,2045,Shipped LNG (Base)|,,,2.085800384810202
536,alps_hhi,R12_NAM,EJ/yr,2045,Shipped LNG|R12_FSU,35.32435343910033,,
537,alps_hhi,R12_NAM,EJ/yr,2045,Shipped LNG|R12_MEA,5.551445797281334,,
538,alps_hhi,R12_NAM,EJ/yr,2050,Gas Extraction,12.08941429897101,14.613757007497668,12.91835497689186
539,alps_hhi,R12_NAM,EJ/yr,2050,Shipped LNG (Base)|,,,3.010625393438666
540,alps_hhi,R12_NAM,EJ/yr,2050,Shipped LNG|R12_FSU,39.47889467184482,,
541,alps_hhi,R12_NAM,EJ/yr,2055,Gas Extraction,9.404725591246386,14.348948180992824,14.33212096946685
542,alps_hhi,R12_NAM,EJ/yr,2055,Shipped LNG (Base)|,,,3.310091736254149
543,alps_hhi,R12_NAM,EJ/yr,2055,Shipped LNG|R12_FSU,40.04044777515367,,
544,alps_hhi,R12_NAM,EJ/yr,2060,Gas Extraction,7.429623627315449,13.933478518897696,15.082056237706237
545,alps_hhi,R12_NAM,EJ/yr,2060,Shipped LNG (Base)|,,,4.573165872414784
546,alps_hhi,R12_NAM,EJ/yr,2060,Shipped LNG|R12_FSU,41.31218163021226,,
547,alps_hhi,R12_NAM,EJ/yr,2070,Gas Extraction,5.271339135576989,9.448485083651551,10.24029028168674
548,alps_hhi,R12_NAM,EJ/yr,2070,Shipped LNG (Base)|,,,8.242618778080834
549,alps_hhi,R12_NAM,EJ/yr,2070,Shipped LNG|R12_AFR,17.441465608957166,,
550,alps_hhi,R12_NAM,EJ/yr,2070,Shipped LNG|R12_FSU,21.430756329174905,,
551,alps_hhi,R12_NAM,EJ/yr,2080,Gas Extraction,2.903028720994417,5.404040300696579,5.878123321441206
552,alps_hhi,R12_NAM,EJ/yr,2080,Shipped LNG (Base)|,,,13.903736428542969
553,alps_hhi,R12_NAM,EJ/yr,2080,Shipped LNG|R12_FSU,39.20736299691941,,
554,alps_hhi,R12_NAM,EJ/yr,2090,Gas Extraction,5.319006300183042,6.99612189082565,5.172365892983792
555,alps_hhi,R12_NAM,EJ/yr,2090,Shipped LNG (Base)|,,,10.673797872607896
556,alps_hhi,R12_NAM,EJ/yr,2090,Shipped LNG|R12_FSU,39.3376018393672,,
557,alps_hhi,R12_NAM,EJ/yr,2100,Gas Extraction,11.349850296126528,7.043908654729544,8.245547642711616
558,alps_hhi,R12_NAM,EJ/yr,2100,Shipped LNG (Base)|,,,9.453258793850672
559,alps_hhi,R12_NAM,EJ/yr,2100,Shipped LNG|R12_FSU,38.36534814967692,,
560,alps_hhi,R12_NAM,EJ/yr,2100,Shipped LNG|R12_WEU,1.303560921350204,,
561,alps_hhi,R12_NAM,EJ/yr,2110,Gas Extraction,14.856609101801428,4.168759986599118,4.907879725599599
562,alps_hhi,R12_NAM,EJ/yr,2110,Shipped LNG (Base)|,,,7.948110661247353
563,alps_hhi,R12_NAM,EJ/yr,2110,Shipped LNG|R12_FSU,37.2533258638648,,
564,alps_hhi,R12_NAM,EJ/yr,2110,Shipped LNG|R12_WEU,1.904578044588858,,
565,alps_hhi,R12_PAO,EJ/yr,1990,Gas Extraction,0.3840482686849951,0.3840482686849951,0.3840482686849951
566,alps_hhi,R12_PAO,EJ/yr,1990,Shipped LNG (Base)|,,,1.672569354
567,alps_hhi,R12_PAO,EJ/yr,1995,Gas Extraction,0.5171024524026206,0.5171024524026206,0.5171024524026206
568,alps_hhi,R12_PAO,EJ/yr,1995,Shipped LNG (Base)|,,,1.7985432679999998
569,alps_hhi,R12_PAO,EJ/yr,2000,Gas Extraction,0.6010042837154366,0.6010042837154366,0.6010042837154366
570,alps_hhi,R12_PAO,EJ/yr,2000,Shipped LNG (Base)|,,,2.54928358
571,alps_hhi,R12_PAO,EJ/yr,2005,Gas Extraction,0.6277009288422453,0.6277009288422453,0.6277009288422453
572,alps_hhi,R12_PAO,EJ/yr,2005,Shipped LNG (Base)|,,,2.54657114
573,alps_hhi,R12_PAO,EJ/yr,2010,Gas Extraction,0.8633409165556827,0.8633409165556827,0.8633409165556827
574,alps_hhi,R12_PAO,EJ/yr,2010,Hydrogen Injection,0.0984681951665878,0.0984681951665878,0.0984681951665878
575,alps_hhi,R12_PAO,EJ/yr,2010,Shipped LNG (Base)|,,,2.91770232
576,alps_hhi,R12_PAO,EJ/yr,2010,Shipped LNG|R12_AFR,0.0572652492659199,0.0572652492659199,
577,alps_hhi,R12_PAO,EJ/yr,2010,Shipped LNG|R12_FSU,0.3257899986444799,0.3257899986444799,
578,alps_hhi,R12_PAO,EJ/yr,2010,Shipped LNG|R12_LAM,0.0060501885075199,0.0060501885075199,
579,alps_hhi,R12_PAO,EJ/yr,2010,Shipped LNG|R12_MEA,0.8791146945241598,0.8791146945241598,
580,alps_hhi,R12_PAO,EJ/yr,2010,Shipped LNG|R12_NAM,0.0303359592383999,0.0303359592383999,
581,alps_hhi,R12_PAO,EJ/yr,2010,Shipped LNG|R12_PAS,1.82513753257792,1.82513753257792,
582,alps_hhi,R12_PAO,EJ/yr,2010,Synthetic Gas from Biomass,0.001416146,0.001416146,0.001416146
583,alps_hhi,R12_PAO,EJ/yr,2015,Gas Extraction,1.0819535041777657,1.0819535041777657,1.0819535041777657
584,alps_hhi,R12_PAO,EJ/yr,2015,Shipped LNG (Base)|,,,2.79375012
585,alps_hhi,R12_PAO,EJ/yr,2015,Shipped LNG|R12_AFR,0.2269385801331199,0.2269385801331199,
586,alps_hhi,R12_PAO,EJ/yr,2015,Shipped LNG|R12_FSU,0.3870680361881599,0.3870680361881599,
587,alps_hhi,R12_PAO,EJ/yr,2015,Shipped LNG|R12_LAM,0.01118419703936,0.01118419703936,
588,alps_hhi,R12_PAO,EJ/yr,2015,Shipped LNG|R12_MEA,1.2063709812083196,1.2063709812083196,
589,alps_hhi,R12_PAO,EJ/yr,2015,Shipped LNG|R12_NAM,0.0085586812793599,0.0085586812793599,
590,alps_hhi,R12_PAO,EJ/yr,2015,Shipped LNG|R12_PAS,1.4199259322425597,1.4199259322425597,
591,alps_hhi,R12_PAO,EJ/yr,2015,Synthetic Gas from Biomass,0.002971068,0.002971068,0.002971068
592,alps_hhi,R12_PAO,EJ/yr,2020,Gas Extraction,2.24082634251716,2.24082634251716,2.24082634251716
593,alps_hhi,R12_PAO,EJ/yr,2020,Hydrogen Injection,0.0235202884021405,0.0235202884021405,0.0235202884021405
594,alps_hhi,R12_PAO,EJ/yr,2020,Shipped LNG (Base)|,,,0.227731416
595,alps_hhi,R12_PAO,EJ/yr,2020,Shipped LNG|R12_AFR,0.0888783153809868,0.0888783153809868,
596,alps_hhi,R12_PAO,EJ/yr,2020,Shipped LNG|R12_FSU,0.3498058313483551,0.3498058313483551,
597,alps_hhi,R12_PAO,EJ/yr,2020,Shipped LNG|R12_LAM,0.0478928401367193,0.0478928401367193,
598,alps_hhi,R12_PAO,EJ/yr,2020,Shipped LNG|R12_MEA,0.7128360783720605,0.7128360783720605,
599,alps_hhi,R12_PAO,EJ/yr,2020,Shipped LNG|R12_NAM,0.3456312034759282,0.3456312034759282,
600,alps_hhi,R12_PAO,EJ/yr,2020,Shipped LNG|R12_PAS,0.9099212071987371,0.9099212071987371,
601,alps_hhi,R12_PAO,EJ/yr,2020,Synthetic Gas from Biomass,0.001864014,0.001864014,0.001864014
602,alps_hhi,R12_PAO,EJ/yr,2025,Gas Extraction,2.479602802481132,2.479602802481132,2.479602802481132
603,alps_hhi,R12_PAO,EJ/yr,2025,Shipped LNG|R12_AFR,0.0215378959344991,0.0215378959344991,
604,alps_hhi,R12_PAO,EJ/yr,2025,Shipped LNG|R12_FSU,0.3434538105484761,0.3434538105484761,
605,alps_hhi,R12_PAO,EJ/yr,2025,Shipped LNG|R12_LAM,0.0147882650275327,0.0147882650275327,
606,alps_hhi,R12_PAO,EJ/yr,2025,Shipped LNG|R12_MEA,0.3391694669260032,0.3391694669260032,
607,alps_hhi,R12_PAO,EJ/yr,2025,Shipped LNG|R12_NAM,0.3612141174990125,0.3612141174990125,
608,alps_hhi,R12_PAO,EJ/yr,2025,Shipped LNG|R12_PAS,0.8292922683368491,0.8292922683368491,
609,alps_hhi,R12_PAO,EJ/yr,2030,Gas Extraction,2.1385734388132085,3.377177416954089,2.1385734388132085
610,alps_hhi,R12_PAO,EJ/yr,2030,Shipped LNG (Base)|,,,0.0078609503184626
611,alps_hhi,R12_PAO,EJ/yr,2030,Shipped LNG|R12_FSU,,0.0174663912010398,
612,alps_hhi,R12_PAO,EJ/yr,2030,Shipped LNG|R12_MEA,5.442703154151617,0.0133920230457156,
613,alps_hhi,R12_PAO,EJ/yr,2030,Shipped LNG|R12_NAM,,0.0343562663941697,
614,alps_hhi,R12_PAO,EJ/yr,2030,Shipped LNG|R12_PAS,,0.4794939304165437,
615,alps_hhi,R12_PAO,EJ/yr,2035,Gas Extraction,1.669688415209824,2.5328830627155665,2.238161140307336
616,alps_hhi,R12_PAO,EJ/yr,2035,Shipped LNG (Base)|,,,0.3585896052051825
617,alps_hhi,R12_PAO,EJ/yr,2035,Shipped LNG|R12_FSU,,0.3134755462428233,
618,alps_hhi,R12_PAO,EJ/yr,2035,Shipped LNG|R12_NAM,5.742372301820733,,
619,alps_hhi,R12_PAO,EJ/yr,2035,Shipped LNG|R12_PAS,,0.1468391915827754,
620,alps_hhi,R12_PAO,EJ/yr,2040,Gas Extraction,1.4458740362881708,1.8996622970366752,2.282993772173953
621,alps_hhi,R12_PAO,EJ/yr,2040,Shipped LNG (Base)|,,,0.2474017429987787
622,alps_hhi,R12_PAO,EJ/yr,2040,Shipped LNG|R12_FSU,6.104505520588687,,
623,alps_hhi,R12_PAO,EJ/yr,2045,Gas Extraction,1.1271912556128876,1.4247467227775064,1.712245329130465
624,alps_hhi,R12_PAO,EJ/yr,2045,Shipped LNG (Base)|,,,0.1099377982989708
625,alps_hhi,R12_PAO,EJ/yr,2045,Shipped LNG|R12_FSU,5.033505184750361,,
626,alps_hhi,R12_PAO,EJ/yr,2050,Gas Extraction,0.8640625514039924,1.0685600420831298,1.5200252616472183
627,alps_hhi,R12_PAO,EJ/yr,2050,Shipped LNG|R12_FSU,4.808687515329292,,
628,alps_hhi,R12_PAO,EJ/yr,2055,Gas Extraction,0.8594236149213369,0.8014200315623473,1.8142764948927572
629,alps_hhi,R12_PAO,EJ/yr,2055,Shipped LNG|R12_FSU,5.099365520345178,,
630,alps_hhi,R12_PAO,EJ/yr,2060,Gas Extraction,0.5258510037179519,0.6010650236717605,2.009814645368507
631,alps_hhi,R12_PAO,EJ/yr,2060,Shipped LNG|R12_FSU,5.340934846128789,,
632,alps_hhi,R12_PAO,EJ/yr,2070,Gas Extraction,0.898957867226229,0.4507987677538204,2.012328893939777
633,alps_hhi,R12_PAO,EJ/yr,2070,Shipped LNG|R12_AFR,5.585105537308754,,
634,alps_hhi,R12_PAO,EJ/yr,2080,Gas Extraction,0.7889179041424664,0.2253993838769102,1.1192514321885694
635,alps_hhi,R12_PAO,EJ/yr,2080,Shipped LNG (Base)|,,,0.4489049557921636
636,alps_hhi,R12_PAO,EJ/yr,2080,Shipped LNG|R12_FSU,2.824544334898917,,
637,alps_hhi,R12_PAO,EJ/yr,2090,Gas Extraction,1.8072119611029416,0.1126996919384551,0.5596257160942847
638,alps_hhi,R12_PAO,EJ/yr,2090,Shipped LNG|R12_AFR,3.8825254912892215,,
639,alps_hhi,R12_PAO,EJ/yr,2090,Shipped LNG|R12_FSU,,7.058684386080225,
640,alps_hhi,R12_PAO,EJ/yr,2100,Gas Extraction,2.800831775592029,0.0610571095388515,0.8154849246939337
641,alps_hhi,R12_PAO,EJ/yr,2100,Shipped LNG|R12_FSU,4.449752283837585,5.78058976107102,
642,alps_hhi,R12_PAO,EJ/yr,2110,Gas Extraction,1.4633609223412871,0.2162639099156959,0.4077424623469668
643,alps_hhi,R12_PAO,EJ/yr,2110,Shipped LNG (Base)|,,,0.7934134611424202
644,alps_hhi,R12_PAO,EJ/yr,2110,Shipped LNG|R12_FSU,4.2887955446992,8.20422949435214,
645,alps_hhi,R12_PAS,EJ/yr,1990,Gas Extraction,2.1249646072542103,2.1249646072542103,2.1249646072542103
646,alps_hhi,R12_PAS,EJ/yr,1995,Gas Extraction,2.986585088708011,2.986585088708011,2.986585088708011
647,alps_hhi,R12_PAS,EJ/yr,2000,Gas Extraction,3.947601250304286,3.947601250304286,3.947601250304286
648,alps_hhi,R12_PAS,EJ/yr,2005,Gas Extraction,4.78967271527157,4.78967271527157,4.78967271527157
649,alps_hhi,R12_PAS,EJ/yr,2010,Gas Extraction,5.123174613255059,5.123174613255059,5.123174613255059
650,alps_hhi,R12_PAS,EJ/yr,2010,Shipped LNG|R12_AFR,0.1157417364691199,0.1157417364691199,
651,alps_hhi,R12_PAS,EJ/yr,2010,Shipped LNG|R12_FSU,0.1596593637094399,0.1596593637094399,
652,alps_hhi,R12_PAS,EJ/yr,2010,Shipped LNG|R12_LAM,0.0291587279814399,0.0291587279814399,
653,alps_hhi,R12_PAS,EJ/yr,2010,Shipped LNG|R12_MEA,0.7938429436217598,0.7938429436217598,
654,alps_hhi,R12_PAS,EJ/yr,2010,Shipped LNG|R12_NAM,0.0126504850790399,0.0126504850790399,
655,alps_hhi,R12_PAS,EJ/yr,2010,Shipped LNG|R12_PAO,0.0560960195807999,0.0560960195807999,
656,alps_hhi,R12_PAS,EJ/yr,2010,Shipped LNG|R12_WEU,0.0128399742356217,0.0128399742356217,
657,alps_hhi,R12_PAS,EJ/yr,2010,Synthetic Gas from Biomass,0.005308182,0.005308182,0.005308182
658,alps_hhi,R12_PAS,EJ/yr,2015,Gas Extraction,5.25295532894138,5.25295532894138,5.25295532894138
659,alps_hhi,R12_PAS,EJ/yr,2015,Shipped LNG|R12_AFR,0.1547533999750399,0.1547533999750399,
660,alps_hhi,R12_PAS,EJ/yr,2015,Shipped LNG|R12_FSU,0.1462887371647999,0.1462887371647999,
661,alps_hhi,R12_PAS,EJ/yr,2015,Shipped LNG|R12_LAM,0.00830063058752,0.00830063058752,
662,alps_hhi,R12_PAS,EJ/yr,2015,Shipped LNG|R12_MEA,1.11022509417536,1.11022509417536,
663,alps_hhi,R12_PAS,EJ/yr,2015,Shipped LNG|R12_PAO,0.14505949569088,0.14505949569088,
664,alps_hhi,R12_PAS,EJ/yr,2015,Shipped LNG|R12_SAS,0.0035546982899199,0.0035546982899199,
665,alps_hhi,R12_PAS,EJ/yr,2015,Shipped LNG|R12_WEU,0.0468091652691775,0.0468091652691775,
666,alps_hhi,R12_PAS,EJ/yr,2015,Synthetic Gas from Biomass,0.033665796,0.033665796,0.033665796
667,alps_hhi,R12_PAS,EJ/yr,2020,Coal Gasification,1.018337329911477,1.018337329911477,1.018337329911477
668,alps_hhi,R12_PAS,EJ/yr,2020,Gas Extraction,4.638704420663528,4.638704420663528,4.638704420663528
669,alps_hhi,R12_PAS,EJ/yr,2020,Shipped LNG (Base)|,,,0.7584455340000001
670,alps_hhi,R12_PAS,EJ/yr,2020,Shipped LNG|R12_AFR,0.0836908873553465,0.0836908873553465,
671,alps_hhi,R12_PAS,EJ/yr,2020,Shipped LNG|R12_FSU,0.1130646555795936,0.1130646555795936,
672,alps_hhi,R12_PAS,EJ/yr,2020,Shipped LNG|R12_LAM,0.1004850034150707,0.1004850034150707,
673,alps_hhi,R12_PAS,EJ/yr,2020,Shipped LNG|R12_MEA,0.8986468098072076,0.8986468098072076,
674,alps_hhi,R12_PAS,EJ/yr,2020,Shipped LNG|R12_NAM,0.3919392663857408,0.3919392663857408,
675,alps_hhi,R12_PAS,EJ/yr,2020,Shipped LNG|R12_PAO,0.732784924300659,0.732784924300659,
676,alps_hhi,R12_PAS,EJ/yr,2020,Shipped LNG|R12_WEU,0.0096964576626639,0.0096964576626639,
677,alps_hhi,R12_PAS,EJ/yr,2020,Synthetic Gas from Biomass,0.043421118,0.043421118,0.043421118
678,alps_hhi,R12_PAS,EJ/yr,2025,Gas Extraction,5.104144700392168,5.104144700392168,5.104144700392168
679,alps_hhi,R12_PAS,EJ/yr,2025,Shipped LNG (Base)|,,,1.196526672
680,alps_hhi,R12_PAS,EJ/yr,2025,Shipped LNG|R12_AFR,0.1342919224936921,0.1342919224936921,
681,alps_hhi,R12_PAS,EJ/yr,2025,Shipped LNG|R12_CHN,0.0151548852406094,0.0151548852406094,
682,alps_hhi,R12_PAS,EJ/yr,2025,Shipped LNG|R12_FSU,0.0990323100459468,0.0990323100459468,
683,alps_hhi,R12_PAS,EJ/yr,2025,Shipped LNG|R12_LAM,0.058909245214791,0.058909245214791,
684,alps_hhi,R12_PAS,EJ/yr,2025,Shipped LNG|R12_MEA,1.0503983217202304,1.0503983217202304,
685,alps_hhi,R12_PAS,EJ/yr,2025,Shipped LNG|R12_NAM,0.4331885336886525,0.4331885336886525,
686,alps_hhi,R12_PAS,EJ/yr,2025,Shipped LNG|R12_PAO,1.0153869098716806,1.0153869098716806,
687,alps_hhi,R12_PAS,EJ/yr,2025,Shipped LNG|R12_WEU,0.0145749825841606,0.0145749825841606,
688,alps_hhi,R12_PAS,EJ/yr,2030,Coal Gasification,,,0.5941494651060841
689,alps_hhi,R12_PAS,EJ/yr,2030,Gas Extraction,4.488817119367308,8.627498469397494,7.877253981168463
690,alps_hhi,R12_PAS,EJ/yr,2030,Shipped LNG (Base)|,,,0.6404515607539151
691,alps_hhi,R12_PAS,EJ/yr,2030,Shipped LNG|R12_FSU,8.998697303121446,,
692,alps_hhi,R12_PAS,EJ/yr,2030,Shipped LNG|R12_MEA,,0.6897635871567975,
693,alps_hhi,R12_PAS,EJ/yr,2030,Shipped LNG|R12_NAM,,0.1028032200378789,
694,alps_hhi,R12_PAS,EJ/yr,2030,Shipped LNG|R12_PAO,,0.6564680828558757,
695,alps_hhi,R12_PAS,EJ/yr,2035,Gas Extraction,4.700898710155321,11.499600607758875,11.961471779073502
696,alps_hhi,R12_PAS,EJ/yr,2035,Shipped LNG (Base)|,,,0.2101712398535025
697,alps_hhi,R12_PAS,EJ/yr,2035,Shipped LNG|R12_FSU,13.2950552558618,0.0016836927485687,
698,alps_hhi,R12_PAS,EJ/yr,2035,Shipped LNG|R12_MEA,,0.3468035429386453,
699,alps_hhi,R12_PAS,EJ/yr,2035,Shipped LNG|R12_PAO,,0.315139849642066,
700,alps_hhi,R12_PAS,EJ/yr,2040,Gas Extraction,4.677865592427563,14.013909822920867,14.654776928268518
701,alps_hhi,R12_PAS,EJ/yr,2040,Shipped LNG|R12_AFR,,0.0020207148999252,
702,alps_hhi,R12_PAS,EJ/yr,2040,Shipped LNG|R12_FSU,,0.3237162141244388,
703,alps_hhi,R12_PAS,EJ/yr,2040,Shipped LNG|R12_LAM,1.736014276374333,,
704,alps_hhi,R12_PAS,EJ/yr,2040,Shipped LNG|R12_MEA,14.000740552594024,0.7223609963712625,
705,alps_hhi,R12_PAS,EJ/yr,2045,Gas Extraction,4.592001874193568,16.117638289960343,16.744771774806495
706,alps_hhi,R12_PAS,EJ/yr,2045,Shipped LNG|R12_FSU,17.43519825491295,0.6956930340308429,
707,alps_hhi,R12_PAS,EJ/yr,2045,Shipped LNG|R12_MEA,,0.7768917652722139,
708,alps_hhi,R12_PAS,EJ/yr,2050,Gas Extraction,4.22869373465399,15.734254434862905,15.499260184797452
709,alps_hhi,R12_PAS,EJ/yr,2050,Shipped LNG|R12_FSU,,1.1253600563443518,
710,alps_hhi,R12_PAS,EJ/yr,2050,Shipped LNG|R12_MEA,19.717976153446653,0.8158925516502782,
711,alps_hhi,R12_PAS,EJ/yr,2055,Gas Extraction,7.773312336736365,12.03216716284675,11.850333091723998
712,alps_hhi,R12_PAS,EJ/yr,2055,Shipped LNG|R12_FSU,23.13719597880494,1.6216645037833326,
713,alps_hhi,R12_PAS,EJ/yr,2055,Shipped LNG|R12_MEA,,0.8370352348654728,
714,alps_hhi,R12_PAS,EJ/yr,2060,Gas Extraction,6.142208987368591,9.167562602799272,9.783127320168216
715,alps_hhi,R12_PAS,EJ/yr,2060,Shipped LNG|R12_AFR,16.10645795243405,,
716,alps_hhi,R12_PAS,EJ/yr,2060,Shipped LNG|R12_FSU,9.524126701976837,2.1949412314722103,
717,alps_hhi,R12_PAS,EJ/yr,2060,Shipped LNG|R12_MEA,,0.8350619508027929,
718,alps_hhi,R12_PAS,EJ/yr,2070,Gas Extraction,17.003029460345484,10.82914259586071,13.180542504775133
719,alps_hhi,R12_PAS,EJ/yr,2070,Shipped LNG|R12_EEU,,0.0083038774521726,
720,alps_hhi,R12_PAS,EJ/yr,2070,Shipped LNG|R12_FSU,26.22494319362508,3.5652168972642344,
721,alps_hhi,R12_PAS,EJ/yr,2070,Shipped LNG|R12_MEA,,0.7508361970431794,
722,alps_hhi,R12_PAS,EJ/yr,2080,Gas Extraction,9.927225078138813,13.947884096383143,14.469941986615815
723,alps_hhi,R12_PAS,EJ/yr,2080,Shipped LNG|R12_FSU,24.725209395984827,5.378936440273727,
724,alps_hhi,R12_PAS,EJ/yr,2080,Shipped LNG|R12_MEA,,0.523230578366634,
725,alps_hhi,R12_PAS,EJ/yr,2080,Shipped LNG|R12_RCPA,1.1418316651860123,,
726,alps_hhi,R12_PAS,EJ/yr,2090,Gas Extraction,5.690679619686878,12.835710776749275,13.212405077889278
727,alps_hhi,R12_PAS,EJ/yr,2090,Shipped LNG|R12_FSU,25.978901306304635,7.779605636127233,
728,alps_hhi,R12_PAS,EJ/yr,2090,Shipped LNG|R12_WEU,,0.0459030254724592,
729,alps_hhi,R12_PAS,EJ/yr,2100,Gas Extraction,8.88236599489675,11.289112416699972,11.5675643103235
730,alps_hhi,R12_PAS,EJ/yr,2100,Shipped LNG|R12_FSU,26.788325698875,,
731,alps_hhi,R12_PAS,EJ/yr,2100,Shipped LNG|R12_MEA,,0.445526725634086,
