relation,node_rel,year_rel,node_loc,technology,year_act,mode,value,unit
CO2_Emission,R12_MEA,broadcast,R12_MEA,crudeoil_shipped_exp_nam,broadcast,M1,,???
CO2_Emission,R12_MEA,broadcast,R12_MEA,crudeoil_shipped_exp_pao,broadcast,M1,,???
CO2_Emission,R12_MEA,broadcast,R12_MEA,crudeoil_shipped_exp_pas,broadcast,M1,,???
CO2_Emission,R12_MEA,broadcast,R12_MEA,crudeoil_shipped_exp_sas,broadcast,M1,,???
CO2_Emission,R12_MEA,broadcast,R12_MEA,crudeoil_shipped_exp_weu,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_afr,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_rcpa,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_chn,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_eeu,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_fsu,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_lam,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_mea,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_pao,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_pas,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_sas,broadcast,M1,,???
CO2_Emission,R12_NAM,broadcast,R12_NAM,crudeoil_shipped_exp_weu,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_afr,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_rcpa,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_chn,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_eeu,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_fsu,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_lam,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_mea,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_nam,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_pas,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_sas,broadcast,M1,,???
CO2_Emission,R12_PAO,broadcast,R12_PAO,crudeoil_shipped_exp_weu,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_afr,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_rcpa,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_chn,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_eeu,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_fsu,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_lam,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_mea,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_nam,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_pao,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_sas,broadcast,M1,,???
CO2_Emission,R12_PAS,broadcast,R12_PAS,crudeoil_shipped_exp_weu,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_afr,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_rcpa,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_chn,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_eeu,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_fsu,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_lam,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_mea,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_nam,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_pao,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_pas,broadcast,M1,,???
CO2_Emission,R12_SAS,broadcast,R12_SAS,crudeoil_shipped_exp_weu,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_afr,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_rcpa,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_chn,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_eeu,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_fsu,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_lam,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_mea,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_nam,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_pao,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_pas,broadcast,M1,,???
CO2_Emission,R12_WEU,broadcast,R12_WEU,crudeoil_shipped_exp_sas,broadcast,M1,,???
