node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_AFR,crudeoil_shipped_exp_rcpa,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_chn,broadcast,broadcast,M1,year,42.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_eeu,broadcast,broadcast,M1,year,42.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_fsu,broadcast,broadcast,M1,year,38.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_lam,broadcast,broadcast,M1,year,43.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_mea,broadcast,broadcast,M1,year,47.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_nam,broadcast,broadcast,M1,year,42.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_pao,broadcast,broadcast,M1,year,39.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_pas,broadcast,broadcast,M1,year,43.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_sas,broadcast,broadcast,M1,year,45.0,USD/GWa
R12_AFR,crudeoil_shipped_exp_weu,broadcast,broadcast,M1,year,47.0,USD/GWa
R12_RCPA,crudeoil_shipped_exp_afr,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_RCPA,crudeoil_shipped_exp_chn,broadcast,broadcast,M1,year,41.0,USD/GWa
R12_RCPA,crudeoil_shipped_exp_eeu,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_RCPA,crudeoil_shipped_exp_fsu,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_RCPA,crudeoil_shipped_exp_lam,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_RCPA,crudeoil_shipped_exp_mea,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_RCPA,crudeoil_shipped_exp_nam,broadcast,broadcast,M1,year,49.0,USD/GWa
R12_RCPA,crudeoil_shipped_exp_pao,broadcast,broadcast,M1,year,45.0,USD/GWa
R12_RCPA,crudeoil_shipped_exp_pas,broadcast,broadcast,M1,year,59.0,USD/GWa
