node_loc,technology,year_vtg,year_act,value,unit
R12_AFR,h2_pyro_elec,2030,2030,38.265369025369765,USD/kWa
R12_AFR,h2_pyro_elec,2030,2035,35.11620102567309,USD/kWa
R12_AFR,h2_pyro_elec,2035,2035,35.11620102567309,USD/kWa
R12_AFR,h2_pyro_elec,2030,2040,32.749488595872684,USD/kWa
R12_AFR,h2_pyro_elec,2035,2040,32.749488595872684,USD/kWa
R12_AFR,h2_pyro_elec,2040,2040,32.749488595872684,USD/kWa
R12_AFR,h2_pyro_elec,2030,2045,30.976624011855066,USD/kWa
R12_AFR,h2_pyro_elec,2035,2045,30.976624011855066,USD/kWa
R12_AFR,h2_pyro_elec,2040,2045,30.976624011855066,USD/kWa
R12_AFR,h2_pyro_elec,2045,2045,30.976624011855066,USD/kWa
R12_AFR,h2_pyro_elec,2030,2050,29.654798229130204,USD/kWa
R12_AFR,h2_pyro_elec,2035,2050,29.654798229130204,USD/kWa
R12_AFR,h2_pyro_elec,2040,2050,29.654798229130204,USD/kWa
R12_AFR,h2_pyro_elec,2045,2050,29.654798229130204,USD/kWa
R12_AFR,h2_pyro_elec,2050,2050,29.654798229130204,USD/kWa
R12_AFR,h2_pyro_elec,2030,2055,28.675302628214215,USD/kWa
R12_AFR,h2_pyro_elec,2035,2055,28.675302628214215,USD/kWa
R12_AFR,h2_pyro_elec,2040,2055,28.675302628214215,USD/kWa
R12_AFR,h2_pyro_elec,2045,2055,28.675302628214215,USD/kWa
R12_AFR,h2_pyro_elec,2050,2055,28.675302628214215,USD/kWa
R12_AFR,h2_pyro_elec,2055,2055,28.675302628214215,USD/kWa
R12_AFR,h2_pyro_elec,2035,2060,27.957195962688075,USD/kWa
R12_AFR,h2_pyro_elec,2040,2060,27.957195962688075,USD/kWa
R12_AFR,h2_pyro_elec,2045,2060,27.957195962688075,USD/kWa
R12_AFR,h2_pyro_elec,2050,2060,27.957195962688075,USD/kWa
R12_AFR,h2_pyro_elec,2055,2060,27.957195962688075,USD/kWa
R12_AFR,h2_pyro_elec,2060,2060,27.957195962688075,USD/kWa
R12_AFR,h2_pyro_elec,2040,2070,27.075046486437497,USD/kWa
R12_AFR,h2_pyro_elec,2045,2070,27.075046486437497,USD/kWa
R12_AFR,h2_pyro_elec,2050,2070,27.075046486437497,USD/kWa
R12_AFR,h2_pyro_elec,2055,2070,27.075046486437497,USD/kWa
R12_AFR,h2_pyro_elec,2060,2070,27.075046486437497,USD/kWa
R12_AFR,h2_pyro_elec,2070,2070,27.075046486437497,USD/kWa
R12_AFR,h2_pyro_elec,2050,2080,26.675922086954277,USD/kWa
R12_AFR,h2_pyro_elec,2055,2080,26.675922086954277,USD/kWa
R12_AFR,h2_pyro_elec,2060,2080,26.675922086954277,USD/kWa
R12_AFR,h2_pyro_elec,2070,2080,26.675922086954277,USD/kWa
R12_AFR,h2_pyro_elec,2080,2080,26.675922086954277,USD/kWa
R12_AFR,h2_pyro_elec,2060,2090,26.564329163020684,USD/kWa
R12_AFR,h2_pyro_elec,2070,2090,26.564329163020684,USD/kWa
R12_AFR,h2_pyro_elec,2080,2090,26.564329163020684,USD/kWa
R12_AFR,h2_pyro_elec,2090,2090,26.564329163020684,USD/kWa
R12_AFR,h2_pyro_elec,2080,2100,26.63446211101762,USD/kWa
R12_AFR,h2_pyro_elec,2090,2100,26.63446211101762,USD/kWa
R12_AFR,h2_pyro_elec,2100,2100,26.63446211101762,USD/kWa
R12_AFR,h2_pyro_elec,2090,2110,26.63446211101762,USD/kWa
R12_AFR,h2_pyro_elec,2100,2110,26.63446211101762,USD/kWa
R12_AFR,h2_pyro_elec,2110,2110,26.63446211101762,USD/kWa
R12_RCPA,h2_pyro_elec,2030,2030,22.596835124862608,USD/kWa
R12_RCPA,h2_pyro_elec,2030,2035,22.03862805924983,USD/kWa
R12_RCPA,h2_pyro_elec,2035,2035,22.03862805924983,USD/kWa
R12_RCPA,h2_pyro_elec,2030,2040,21.606555970446163,USD/kWa
R12_RCPA,h2_pyro_elec,2035,2040,21.606555970446163,USD/kWa
R12_RCPA,h2_pyro_elec,2040,2040,21.606555970446163,USD/kWa
R12_RCPA,h2_pyro_elec,2030,2045,21.322677308155473,USD/kWa
R12_RCPA,h2_pyro_elec,2035,2045,21.322677308155473,USD/kWa
R12_RCPA,h2_pyro_elec,2040,2045,21.322677308155473,USD/kWa
R12_RCPA,h2_pyro_elec,2045,2045,21.322677308155473,USD/kWa
R12_RCPA,h2_pyro_elec,2030,2050,21.192960058169803,USD/kWa
R12_RCPA,h2_pyro_elec,2035,2050,21.192960058169803,USD/kWa
R12_RCPA,h2_pyro_elec,2040,2050,21.192960058169803,USD/kWa
R12_RCPA,h2_pyro_elec,2045,2050,21.192960058169803,USD/kWa
R12_RCPA,h2_pyro_elec,2050,2050,21.192960058169803,USD/kWa
R12_RCPA,h2_pyro_elec,2030,2055,21.205602913601933,USD/kWa
R12_RCPA,h2_pyro_elec,2035,2055,21.205602913601933,USD/kWa
R12_RCPA,h2_pyro_elec,2040,2055,21.205602913601933,USD/kWa
R12_RCPA,h2_pyro_elec,2045,2055,21.205602913601933,USD/kWa
R12_RCPA,h2_pyro_elec,2050,2055,21.205602913601933,USD/kWa
R12_RCPA,h2_pyro_elec,2055,2055,21.205602913601933,USD/kWa
R12_RCPA,h2_pyro_elec,2035,2060,21.363313269439068,USD/kWa
R12_RCPA,h2_pyro_elec,2040,2060,21.363313269439068,USD/kWa
R12_RCPA,h2_pyro_elec,2045,2060,21.363313269439068,USD/kWa
R12_RCPA,h2_pyro_elec,2050,2060,21.363313269439068,USD/kWa
R12_RCPA,h2_pyro_elec,2055,2060,21.363313269439068,USD/kWa
R12_RCPA,h2_pyro_elec,2060,2060,21.363313269439068,USD/kWa
R12_RCPA,h2_pyro_elec,2040,2070,22.037504116374883,USD/kWa
R12_RCPA,h2_pyro_elec,2045,2070,22.037504116374883,USD/kWa
R12_RCPA,h2_pyro_elec,2050,2070,22.037504116374883,USD/kWa
R12_RCPA,h2_pyro_elec,2055,2070,22.037504116374883,USD/kWa
R12_RCPA,h2_pyro_elec,2060,2070,22.037504116374883,USD/kWa
R12_RCPA,h2_pyro_elec,2070,2070,22.037504116374883,USD/kWa
R12_RCPA,h2_pyro_elec,2050,2080,22.927397607856555,USD/kWa
R12_RCPA,h2_pyro_elec,2055,2080,22.927397607856555,USD/kWa
R12_RCPA,h2_pyro_elec,2060,2080,22.927397607856555,USD/kWa
R12_RCPA,h2_pyro_elec,2070,2080,22.927397607856555,USD/kWa
R12_RCPA,h2_pyro_elec,2080,2080,22.927397607856555,USD/kWa
R12_RCPA,h2_pyro_elec,2060,2090,23.864246463294393,USD/kWa
R12_RCPA,h2_pyro_elec,2070,2090,23.864246463294393,USD/kWa
R12_RCPA,h2_pyro_elec,2080,2090,23.864246463294393,USD/kWa
R12_RCPA,h2_pyro_elec,2090,2090,23.864246463294393,USD/kWa
R12_RCPA,h2_pyro_elec,2080,2100,24.90864337848997,USD/kWa
R12_RCPA,h2_pyro_elec,2090,2100,24.90864337848997,USD/kWa
R12_RCPA,h2_pyro_elec,2100,2100,24.90864337848997,USD/kWa
R12_RCPA,h2_pyro_elec,2090,2110,24.90864337848997,USD/kWa
R12_RCPA,h2_pyro_elec,2100,2110,24.90864337848997,USD/kWa
R12_RCPA,h2_pyro_elec,2110,2110,24.90864337848997,USD/kWa
R12_CHN,h2_pyro_elec,2030,2030,23.083732375429673,USD/kWa
R12_CHN,h2_pyro_elec,2030,2035,22.665465731837905,USD/kWa
R12_CHN,h2_pyro_elec,2035,2035,22.665465731837905,USD/kWa
R12_CHN,h2_pyro_elec,2030,2040,22.154820758239516,USD/kWa
R12_CHN,h2_pyro_elec,2035,2040,22.154820758239516,USD/kWa
R12_CHN,h2_pyro_elec,2040,2040,22.154820758239516,USD/kWa
R12_CHN,h2_pyro_elec,2030,2045,21.917882749558363,USD/kWa
R12_CHN,h2_pyro_elec,2035,2045,21.917882749558363,USD/kWa
R12_CHN,h2_pyro_elec,2040,2045,21.917882749558363,USD/kWa
R12_CHN,h2_pyro_elec,2045,2045,21.917882749558363,USD/kWa
R12_CHN,h2_pyro_elec,2030,2050,21.926568412607743,USD/kWa
R12_CHN,h2_pyro_elec,2035,2050,21.926568412607743,USD/kWa
R12_CHN,h2_pyro_elec,2040,2050,21.926568412607743,USD/kWa
R12_CHN,h2_pyro_elec,2045,2050,21.926568412607743,USD/kWa
