node_loc,technology,year_vtg,value,unit
R12_AFR,h2_pyro_elec,2030,0.1,%
R12_AFR,h2_pyro_elec,2035,0.1,%
R12_AFR,h2_pyro_elec,2040,0.1,%
R12_AFR,h2_pyro_elec,2045,0.1,%
R12_AFR,h2_pyro_elec,2050,0.1,%
R12_AFR,h2_pyro_elec,2055,0.1,%
R12_AFR,h2_pyro_elec,2060,0.1,%
R12_AFR,h2_pyro_elec,2070,0.1,%
R12_AFR,h2_pyro_elec,2080,0.1,%
R12_AFR,h2_pyro_elec,2090,0.1,%
R12_AFR,h2_pyro_elec,2100,0.1,%
R12_AFR,h2_pyro_elec,2110,0.1,%
R12_CHN,h2_pyro_elec,2030,0.1,%
R12_CHN,h2_pyro_elec,2035,0.1,%
R12_CHN,h2_pyro_elec,2040,0.1,%
R12_CHN,h2_pyro_elec,2045,0.1,%
R12_CHN,h2_pyro_elec,2050,0.1,%
R12_CHN,h2_pyro_elec,2055,0.1,%
R12_CHN,h2_pyro_elec,2060,0.1,%
R12_CHN,h2_pyro_elec,2070,0.1,%
R12_CHN,h2_pyro_elec,2080,0.1,%
R12_CHN,h2_pyro_elec,2090,0.1,%
R12_CHN,h2_pyro_elec,2100,0.1,%
R12_CHN,h2_pyro_elec,2110,0.1,%
R12_EEU,h2_pyro_elec,2030,0.1,%
R12_EEU,h2_pyro_elec,2035,0.1,%
R12_EEU,h2_pyro_elec,2040,0.1,%
R12_EEU,h2_pyro_elec,2045,0.1,%
R12_EEU,h2_pyro_elec,2050,0.1,%
R12_EEU,h2_pyro_elec,2055,0.1,%
R12_EEU,h2_pyro_elec,2060,0.1,%
R12_EEU,h2_pyro_elec,2070,0.1,%
R12_EEU,h2_pyro_elec,2080,0.1,%
R12_EEU,h2_pyro_elec,2090,0.1,%
R12_EEU,h2_pyro_elec,2100,0.1,%
R12_EEU,h2_pyro_elec,2110,0.1,%
R12_FSU,h2_pyro_elec,2030,0.1,%
R12_FSU,h2_pyro_elec,2035,0.1,%
R12_FSU,h2_pyro_elec,2040,0.1,%
R12_FSU,h2_pyro_elec,2045,0.1,%
R12_FSU,h2_pyro_elec,2050,0.1,%
R12_FSU,h2_pyro_elec,2055,0.1,%
R12_FSU,h2_pyro_elec,2060,0.1,%
R12_FSU,h2_pyro_elec,2070,0.1,%
R12_FSU,h2_pyro_elec,2080,0.1,%
R12_FSU,h2_pyro_elec,2090,0.1,%
R12_FSU,h2_pyro_elec,2100,0.1,%
R12_FSU,h2_pyro_elec,2110,0.1,%
R12_LAM,h2_pyro_elec,2030,0.1,%
R12_LAM,h2_pyro_elec,2035,0.1,%
R12_LAM,h2_pyro_elec,2040,0.1,%
R12_LAM,h2_pyro_elec,2045,0.1,%
R12_LAM,h2_pyro_elec,2050,0.1,%
R12_LAM,h2_pyro_elec,2055,0.1,%
R12_LAM,h2_pyro_elec,2060,0.1,%
R12_LAM,h2_pyro_elec,2070,0.1,%
R12_LAM,h2_pyro_elec,2080,0.1,%
R12_LAM,h2_pyro_elec,2090,0.1,%
R12_LAM,h2_pyro_elec,2100,0.1,%
R12_LAM,h2_pyro_elec,2110,0.1,%
R12_MEA,h2_pyro_elec,2030,0.1,%
R12_MEA,h2_pyro_elec,2035,0.1,%
R12_MEA,h2_pyro_elec,2040,0.1,%
R12_MEA,h2_pyro_elec,2045,0.1,%
R12_MEA,h2_pyro_elec,2050,0.1,%
R12_MEA,h2_pyro_elec,2055,0.1,%
R12_MEA,h2_pyro_elec,2060,0.1,%
R12_MEA,h2_pyro_elec,2070,0.1,%
R12_MEA,h2_pyro_elec,2080,0.1,%
R12_MEA,h2_pyro_elec,2090,0.1,%
R12_MEA,h2_pyro_elec,2100,0.1,%
R12_MEA,h2_pyro_elec,2110,0.1,%
R12_NAM,h2_pyro_elec,2030,0.1,%
R12_NAM,h2_pyro_elec,2035,0.1,%
R12_NAM,h2_pyro_elec,2040,0.1,%
R12_NAM,h2_pyro_elec,2045,0.1,%
R12_NAM,h2_pyro_elec,2050,0.1,%
R12_NAM,h2_pyro_elec,2055,0.1,%
R12_NAM,h2_pyro_elec,2060,0.1,%
R12_NAM,h2_pyro_elec,2070,0.1,%
R12_NAM,h2_pyro_elec,2080,0.1,%
R12_NAM,h2_pyro_elec,2090,0.1,%
R12_NAM,h2_pyro_elec,2100,0.1,%
R12_NAM,h2_pyro_elec,2110,0.1,%
R12_PAO,h2_pyro_elec,2030,0.1,%
R12_PAO,h2_pyro_elec,2035,0.1,%
R12_PAO,h2_pyro_elec,2040,0.1,%
R12_PAO,h2_pyro_elec,2045,0.1,%
R12_PAO,h2_pyro_elec,2050,0.1,%
R12_PAO,h2_pyro_elec,2055,0.1,%
R12_PAO,h2_pyro_elec,2060,0.1,%
R12_PAO,h2_pyro_elec,2070,0.1,%
R12_PAO,h2_pyro_elec,2080,0.1,%
R12_PAO,h2_pyro_elec,2090,0.1,%
R12_PAO,h2_pyro_elec,2100,0.1,%
R12_PAO,h2_pyro_elec,2110,0.1,%
R12_PAS,h2_pyro_elec,2030,0.1,%
R12_PAS,h2_pyro_elec,2035,0.1,%
R12_PAS,h2_pyro_elec,2040,0.1,%
R12_PAS,h2_pyro_elec,2045,0.1,%
R12_PAS,h2_pyro_elec,2050,0.1,%
