relation,node_rel,year_rel,node_loc,technology,year_act,mode,value,unit
h2_exp_limit,R12_AFR,2030,R12_AFR,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_AFR,2035,R12_AFR,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_AFR,2040,R12_AFR,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_AFR,2045,R12_AFR,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_AFR,2050,R12_AFR,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_AFR,2055,R12_AFR,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_AFR,2060,R12_AFR,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_AFR,2070,R12_AFR,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_AFR,2080,R12_AFR,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_AFR,2090,R12_AFR,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_AFR,2100,R12_AFR,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_AFR,2110,R12_AFR,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_CHN,2030,R12_CHN,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_CHN,2035,R12_CHN,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_CHN,2040,R12_CHN,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_CHN,2045,R12_CHN,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_CHN,2050,R12_CHN,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_CHN,2055,R12_CHN,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_CHN,2060,R12_CHN,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_CHN,2070,R12_CHN,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_CHN,2080,R12_CHN,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_CHN,2090,R12_CHN,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_CHN,2100,R12_CHN,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_CHN,2110,R12_CHN,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_EEU,2030,R12_EEU,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_EEU,2035,R12_EEU,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_EEU,2040,R12_EEU,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_EEU,2045,R12_EEU,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_EEU,2050,R12_EEU,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_EEU,2055,R12_EEU,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_EEU,2060,R12_EEU,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_EEU,2070,R12_EEU,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_EEU,2080,R12_EEU,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_EEU,2090,R12_EEU,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_EEU,2100,R12_EEU,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_EEU,2110,R12_EEU,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_FSU,2030,R12_FSU,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_FSU,2035,R12_FSU,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_FSU,2040,R12_FSU,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_FSU,2045,R12_FSU,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_FSU,2050,R12_FSU,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_FSU,2055,R12_FSU,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_FSU,2060,R12_FSU,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_FSU,2070,R12_FSU,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_FSU,2080,R12_FSU,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_FSU,2090,R12_FSU,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_FSU,2100,R12_FSU,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_FSU,2110,R12_FSU,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_LAM,2030,R12_LAM,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_LAM,2035,R12_LAM,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_LAM,2040,R12_LAM,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_LAM,2045,R12_LAM,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_LAM,2050,R12_LAM,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_LAM,2055,R12_LAM,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_LAM,2060,R12_LAM,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_LAM,2070,R12_LAM,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_LAM,2080,R12_LAM,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_LAM,2090,R12_LAM,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_LAM,2100,R12_LAM,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_LAM,2110,R12_LAM,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_MEA,2030,R12_MEA,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_MEA,2035,R12_MEA,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_MEA,2040,R12_MEA,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_MEA,2045,R12_MEA,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_MEA,2050,R12_MEA,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_MEA,2055,R12_MEA,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_MEA,2060,R12_MEA,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_MEA,2070,R12_MEA,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_MEA,2080,R12_MEA,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_MEA,2090,R12_MEA,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_MEA,2100,R12_MEA,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_MEA,2110,R12_MEA,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_NAM,2030,R12_NAM,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_NAM,2035,R12_NAM,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_NAM,2040,R12_NAM,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_NAM,2045,R12_NAM,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_NAM,2050,R12_NAM,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_NAM,2055,R12_NAM,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_NAM,2060,R12_NAM,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_NAM,2070,R12_NAM,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_NAM,2080,R12_NAM,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_NAM,2090,R12_NAM,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_NAM,2100,R12_NAM,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_NAM,2110,R12_NAM,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_PAO,2030,R12_PAO,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_PAO,2035,R12_PAO,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_PAO,2040,R12_PAO,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_PAO,2045,R12_PAO,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_PAO,2050,R12_PAO,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_PAO,2055,R12_PAO,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_PAO,2060,R12_PAO,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_PAO,2070,R12_PAO,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_PAO,2080,R12_PAO,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_PAO,2090,R12_PAO,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_PAO,2100,R12_PAO,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_PAO,2110,R12_PAO,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_PAS,2030,R12_PAS,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_PAS,2035,R12_PAS,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_PAS,2040,R12_PAS,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_PAS,2045,R12_PAS,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_PAS,2050,R12_PAS,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_PAS,2055,R12_PAS,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_PAS,2060,R12_PAS,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_PAS,2070,R12_PAS,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_PAS,2080,R12_PAS,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_PAS,2090,R12_PAS,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_PAS,2100,R12_PAS,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_PAS,2110,R12_PAS,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_RCPA,2030,R12_RCPA,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_RCPA,2035,R12_RCPA,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_RCPA,2040,R12_RCPA,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_RCPA,2045,R12_RCPA,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_RCPA,2050,R12_RCPA,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_RCPA,2055,R12_RCPA,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_RCPA,2060,R12_RCPA,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_RCPA,2070,R12_RCPA,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_RCPA,2080,R12_RCPA,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_RCPA,2090,R12_RCPA,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_RCPA,2100,R12_RCPA,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_RCPA,2110,R12_RCPA,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_SAS,2030,R12_SAS,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_SAS,2035,R12_SAS,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_SAS,2040,R12_SAS,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_SAS,2045,R12_SAS,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_SAS,2050,R12_SAS,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_SAS,2055,R12_SAS,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_SAS,2060,R12_SAS,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_SAS,2070,R12_SAS,h2_pyro_elec,2070,M1,1,-
h2_exp_limit,R12_SAS,2080,R12_SAS,h2_pyro_elec,2080,M1,1,-
h2_exp_limit,R12_SAS,2090,R12_SAS,h2_pyro_elec,2090,M1,1,-
h2_exp_limit,R12_SAS,2100,R12_SAS,h2_pyro_elec,2100,M1,1,-
h2_exp_limit,R12_SAS,2110,R12_SAS,h2_pyro_elec,2110,M1,1,-
h2_exp_limit,R12_WEU,2030,R12_WEU,h2_pyro_elec,2030,M1,1,-
h2_exp_limit,R12_WEU,2035,R12_WEU,h2_pyro_elec,2035,M1,1,-
h2_exp_limit,R12_WEU,2040,R12_WEU,h2_pyro_elec,2040,M1,1,-
h2_exp_limit,R12_WEU,2045,R12_WEU,h2_pyro_elec,2045,M1,1,-
h2_exp_limit,R12_WEU,2050,R12_WEU,h2_pyro_elec,2050,M1,1,-
h2_exp_limit,R12_WEU,2055,R12_WEU,h2_pyro_elec,2055,M1,1,-
h2_exp_limit,R12_WEU,2060,R12_WEU,h2_pyro_elec,2060,M1,1,-
h2_exp_limit,R12_WEU,2070,R12_WEU,h2_pyro_elec,2070,M1,1,-
