node_loc,technology,year_act,time,value,unit
R12_FSU,h2_pyro_elec,2055,year,0.05,-
R12_FSU,h2_pyro_elec,2060,year,0.05,-
R12_FSU,h2_pyro_elec,2070,year,0.05,-
R12_FSU,h2_pyro_elec,2080,year,0.05,-
R12_FSU,h2_pyro_elec,2090,year,0.05,-
R12_FSU,h2_pyro_elec,2100,year,0.05,-
R12_FSU,h2_pyro_elec,2110,year,0.05,-
R12_LAM,h2_pyro_elec,2030,year,0.05,-
R12_LAM,h2_pyro_elec,2035,year,0.05,-
R12_LAM,h2_pyro_elec,2040,year,0.05,-
R12_LAM,h2_pyro_elec,2045,year,0.05,-
R12_LAM,h2_pyro_elec,2050,year,0.05,-
R12_LAM,h2_pyro_elec,2055,year,0.05,-
R12_LAM,h2_pyro_elec,2060,year,0.05,-
R12_LAM,h2_pyro_elec,2070,year,0.05,-
R12_LAM,h2_pyro_elec,2080,year,0.05,-
R12_LAM,h2_pyro_elec,2090,year,0.05,-
R12_LAM,h2_pyro_elec,2100,year,0.05,-
R12_LAM,h2_pyro_elec,2110,year,0.05,-
R12_MEA,h2_pyro_elec,2030,year,0.05,-
R12_MEA,h2_pyro_elec,2035,year,0.05,-
R12_MEA,h2_pyro_elec,2040,year,0.05,-
R12_MEA,h2_pyro_elec,2045,year,0.05,-
R12_MEA,h2_pyro_elec,2050,year,0.05,-
R12_MEA,h2_pyro_elec,2055,year,0.05,-
R12_MEA,h2_pyro_elec,2060,year,0.05,-
R12_MEA,h2_pyro_elec,2070,year,0.05,-
R12_MEA,h2_pyro_elec,2080,year,0.05,-
R12_MEA,h2_pyro_elec,2090,year,0.05,-
R12_MEA,h2_pyro_elec,2100,year,0.05,-
R12_MEA,h2_pyro_elec,2110,year,0.05,-
R12_NAM,h2_pyro_elec,2030,year,0.05,-
R12_NAM,h2_pyro_elec,2035,year,0.05,-
R12_NAM,h2_pyro_elec,2040,year,0.05,-
R12_NAM,h2_pyro_elec,2045,year,0.05,-
R12_NAM,h2_pyro_elec,2050,year,0.05,-
R12_NAM,h2_pyro_elec,2055,year,0.05,-
R12_NAM,h2_pyro_elec,2060,year,0.05,-
R12_NAM,h2_pyro_elec,2070,year,0.05,-
R12_NAM,h2_pyro_elec,2080,year,0.05,-
R12_NAM,h2_pyro_elec,2090,year,0.05,-
R12_NAM,h2_pyro_elec,2100,year,0.05,-
R12_NAM,h2_pyro_elec,2110,year,0.05,-
R12_PAO,h2_pyro_elec,2030,year,0.05,-
R12_PAO,h2_pyro_elec,2035,year,0.05,-
R12_PAO,h2_pyro_elec,2040,year,0.05,-
R12_PAO,h2_pyro_elec,2045,year,0.05,-
R12_PAO,h2_pyro_elec,2050,year,0.05,-
R12_PAO,h2_pyro_elec,2055,year,0.05,-
R12_PAO,h2_pyro_elec,2060,year,0.05,-
R12_PAO,h2_pyro_elec,2070,year,0.05,-
R12_PAO,h2_pyro_elec,2080,year,0.05,-
R12_PAO,h2_pyro_elec,2090,year,0.05,-
R12_PAO,h2_pyro_elec,2100,year,0.05,-
R12_PAO,h2_pyro_elec,2110,year,0.05,-
R12_PAS,h2_pyro_elec,2030,year,0.05,-
R12_PAS,h2_pyro_elec,2035,year,0.05,-
R12_PAS,h2_pyro_elec,2040,year,0.05,-
R12_PAS,h2_pyro_elec,2045,year,0.05,-
R12_PAS,h2_pyro_elec,2050,year,0.05,-
R12_PAS,h2_pyro_elec,2055,year,0.05,-
R12_PAS,h2_pyro_elec,2060,year,0.05,-
R12_PAS,h2_pyro_elec,2070,year,0.05,-
R12_PAS,h2_pyro_elec,2080,year,0.05,-
R12_PAS,h2_pyro_elec,2090,year,0.05,-
R12_PAS,h2_pyro_elec,2100,year,0.05,-
R12_PAS,h2_pyro_elec,2110,year,0.05,-
R12_RCPA,h2_pyro_elec,2030,year,0.05,-
R12_RCPA,h2_pyro_elec,2035,year,0.05,-
R12_RCPA,h2_pyro_elec,2040,year,0.05,-
R12_RCPA,h2_pyro_elec,2045,year,0.05,-
R12_RCPA,h2_pyro_elec,2050,year,0.05,-
R12_RCPA,h2_pyro_elec,2055,year,0.05,-
R12_RCPA,h2_pyro_elec,2060,year,0.05,-
R12_RCPA,h2_pyro_elec,2070,year,0.05,-
R12_RCPA,h2_pyro_elec,2080,year,0.05,-
R12_RCPA,h2_pyro_elec,2090,year,0.05,-
R12_RCPA,h2_pyro_elec,2100,year,0.05,-
R12_RCPA,h2_pyro_elec,2110,year,0.05,-
R12_SAS,h2_pyro_elec,2030,year,0.05,-
R12_SAS,h2_pyro_elec,2035,year,0.05,-
R12_SAS,h2_pyro_elec,2040,year,0.05,-
R12_SAS,h2_pyro_elec,2045,year,0.05,-
R12_SAS,h2_pyro_elec,2050,year,0.05,-
R12_SAS,h2_pyro_elec,2055,year,0.05,-
R12_SAS,h2_pyro_elec,2060,year,0.05,-
R12_SAS,h2_pyro_elec,2070,year,0.05,-
R12_SAS,h2_pyro_elec,2080,year,0.05,-
R12_SAS,h2_pyro_elec,2090,year,0.05,-
R12_SAS,h2_pyro_elec,2100,year,0.05,-
R12_SAS,h2_pyro_elec,2110,year,0.05,-
R12_WEU,h2_pyro_elec,2030,year,0.05,-
R12_WEU,h2_pyro_elec,2035,year,0.05,-
R12_WEU,h2_pyro_elec,2040,year,0.05,-
R12_WEU,h2_pyro_elec,2045,year,0.05,-
R12_WEU,h2_pyro_elec,2050,year,0.05,-
R12_WEU,h2_pyro_elec,2055,year,0.05,-
R12_WEU,h2_pyro_elec,2060,year,0.05,-
R12_WEU,h2_pyro_elec,2070,year,0.05,-
R12_WEU,h2_pyro_elec,2080,year,0.05,-
R12_WEU,h2_pyro_elec,2090,year,0.05,-
R12_WEU,h2_pyro_elec,2100,year,0.05,-
R12_WEU,h2_pyro_elec,2110,year,0.05,-
