node_loc,technology,year_act,mode,time,value,unit
R12_RCPA,h2_elec_pem,2010,feedstock,year,0.3122009515762327,GWa
R12_PAO,h2_elec_pem,2010,feedstock,year,3.122009515762329,GWa
R12_SAS,h2_elec_pem,2015,feedstock,year,0.0,???
R12_MEA,h2_elec_pem,2015,feedstock,year,0.0,???
R12_FSU,h2_elec_pem,2015,feedstock,year,0.0,???
R12_PAS,h2_elec_pem,2015,feedstock,year,0.0,???
R12_EEU,h2_elec_pem,2015,feedstock,year,0.0,???
R12_PAO,h2_elec_pem,2015,feedstock,year,0.0,???
R12_LAM,h2_elec_pem,2015,feedstock,year,0.0,???
R12_RCPA,h2_elec_pem,2015,feedstock,year,0.0,???
R12_WEU,h2_elec_pem,2015,feedstock,year,0.0,???
R12_NAM,h2_elec_pem,2015,feedstock,year,0.0,???
R12_AFR,h2_elec_pem,2015,feedstock,year,0.0,???
R12_CHN,h2_elec_pem,2015,feedstock,year,0.0,???
R12_CHN,h2_elec_pem,2010,feedstock,year,2.809808564186096,GWa
R12_AFR,h2_elec_pem,2010,fuel,year,0.0,GWa
R12_EEU,h2_elec_pem,2010,fuel,year,0.0,GWa
R12_FSU,h2_elec_pem,2010,fuel,year,0.0,GWa
R12_LAM,h2_elec_pem,2010,fuel,year,0.0,GWa
R12_MEA,h2_elec_pem,2010,fuel,year,0.0,GWa
R12_NAM,h2_elec_pem,2010,fuel,year,0.0,GWa
R12_PAS,h2_elec_pem,2010,fuel,year,0.0,GWa
R12_SAS,h2_elec_pem,2010,fuel,year,0.0,GWa
R12_WEU,h2_elec_pem,2010,fuel,year,0.0,GWa
R12_RCPA,h2_elec_pem,2010,fuel,year,0.3122009515762327,GWa
R12_PAO,h2_elec_pem,2010,fuel,year,3.122009515762329,GWa
R12_SAS,h2_elec_pem,2015,fuel,year,0.0,???
R12_MEA,h2_elec_pem,2015,fuel,year,0.0,???
R12_FSU,h2_elec_pem,2015,fuel,year,0.0,???
R12_PAS,h2_elec_pem,2015,fuel,year,0.0,???
R12_EEU,h2_elec_pem,2015,fuel,year,0.0,???
R12_PAO,h2_elec_pem,2015,fuel,year,0.0,???
R12_LAM,h2_elec_pem,2015,fuel,year,0.0,???
R12_RCPA,h2_elec_pem,2015,fuel,year,0.0,???
R12_WEU,h2_elec_pem,2015,fuel,year,0.0,???
R12_NAM,h2_elec_pem,2015,fuel,year,0.0,???
R12_AFR,h2_elec_pem,2015,fuel,year,0.0,???
R12_CHN,h2_elec_pem,2015,fuel,year,0.0,???
R12_CHN,h2_elec_pem,2010,fuel,year,2.809808564186096,GWa
R12_PAO,h2_elec_pem,2025,M1,year,0.028106926205769225,GWa
R12_NAM,h2_elec_pem,2020,feedstock,year,0.0,???
R12_NAM,h2_elec_pem,2020,fuel,year,0.0,???
R12_PAO,h2_elec_pem,2020,M1,year,0.018099991101923073,GWa
R12_NAM,h2_elec_pem,2020,M1,year,0.22895370490384612,GWa
R12_NAM,h2_elec_pem,2025,fuel,year,0.0,???
R12_NAM,h2_elec_pem,2025,feedstock,year,0.0,???
R12_MEA,h2_elec_pem,2020,M1,year,0.028522788461538457,GWa
R12_MEA,h2_elec_pem,2025,fuel,year,0.0,???
R12_MEA,h2_elec_pem,2025,feedstock,year,0.0,???
R12_PAO,h2_elec_pem,2020,fuel,year,0.0,???
R12_PAO,h2_elec_pem,2025,feedstock,year,0.0,???
R12_PAO,h2_elec_pem,2025,fuel,year,0.0,???
R12_PAO,h2_elec_pem,2020,feedstock,year,0.0,???
R12_MEA,h2_elec_pem,2025,M1,year,0.04634953124999999,GWa
R12_SAS,h2_elec_pem,2020,M1,year,0.006506048048076921,GWa
R12_SAS,h2_elec_pem,2025,fuel,year,0.0,???
R12_SAS,h2_elec_pem,2025,feedstock,year,0.0,???
R12_EEU,h2_elec_pem,2025,feedstock,year,0.0,???
R12_EEU,h2_elec_pem,2025,fuel,year,0.0,???
R12_EEU,h2_elec_pem,2020,M1,year,0.010062839769230768,GWa
R12_CHN,h2_elec_pem,2025,feedstock,year,0.0,???
R12_CHN,h2_elec_pem,2025,fuel,year,0.0,???
R12_SAS,h2_elec_pem,2025,M1,year,0.03239304562788461,GWa
R12_EEU,h2_elec_pem,2020,feedstock,year,0.0,???
R12_EEU,h2_elec_pem,2020,fuel,year,0.0,???
R12_CHN,h2_elec_pem,2020,fuel,year,0.0,???
R12_CHN,h2_elec_pem,2020,feedstock,year,0.0,???
R12_AFR,h2_elec_pem,2025,feedstock,year,0.0,???
R12_AFR,h2_elec_pem,2025,fuel,year,0.0,???
R12_PAS,h2_elec_pem,2025,feedstock,year,0.0,???
R12_PAS,h2_elec_pem,2025,fuel,year,0.0,???
R12_AFR,h2_elec_pem,2020,fuel,year,0.0,???
R12_NAM,h2_elec_pem,2025,M1,year,0.3886930712499999,GWa
R12_AFR,h2_elec_pem,2020,feedstock,year,0.0,???
R12_PAS,h2_elec_pem,2020,fuel,year,0.0,???
R12_PAS,h2_elec_pem,2020,feedstock,year,0.0,???
R12_SAS,h2_elec_pem,2020,feedstock,year,0.0,???
R12_AFR,h2_elec_pem,2025,M1,year,0.014261394230769227,GWa
R12_PAS,h2_elec_pem,2025,M1,year,0.0028819425461538463,GWa
R12_SAS,h2_elec_pem,2020,fuel,year,0.0,???
R12_AFR,h2_elec_pem,2020,M1,year,0.0028522788461538455,GWa
R12_PAS,h2_elec_pem,2020,M1,year,0.0028819425461538463,GWa
R12_RCPA,h2_elec_pem,2025,fuel,year,0.0,???
R12_RCPA,h2_elec_pem,2025,feedstock,year,0.0,???
R12_WEU,h2_elec_pem,2025,M1,year,0.47717316852679126,GWa
R12_RCPA,h2_elec_pem,2020,fuel,year,0.0,???
R12_RCPA,h2_elec_pem,2020,feedstock,year,0.0,???
R12_RCPA,h2_elec_pem,2025,M1,year,0.0,???
R12_RCPA,h2_elec_pem,2020,M1,year,0.0,???
R12_WEU,h2_elec_pem,2020,feedstock,year,0.0,???
R12_WEU,h2_elec_pem,2020,fuel,year,0.0,???
R12_CHN,h2_elec_pem,2025,M1,year,0.07762433490516332,GWa
R12_EEU,h2_elec_pem,2025,M1,year,0.036303805153846146,GWa
R12_CHN,h2_elec_pem,2020,M1,year,0.049610622096944154,GWa
R12_WEU,h2_elec_pem,2020,M1,year,0.2766117081211011,GWa
R12_WEU,h2_elec_pem,2025,fuel,year,0.0,???
R12_WEU,h2_elec_pem,2025,feedstock,year,0.0,???
R12_FSU,h2_elec_pem,2020,fuel,year,0.0,???
R12_FSU,h2_elec_pem,2020,feedstock,year,0.0,???
R12_LAM,h2_elec_pem,2025,M1,year,0.013825192128846153,GWa
R12_FSU,h2_elec_pem,2025,M1,year,0.0028522788461538464,GWa
R12_MEA,h2_elec_pem,2020,fuel,year,0.0,???
R12_MEA,h2_elec_pem,2020,feedstock,year,0.0,???
R12_FSU,h2_elec_pem,2025,feedstock,year,0.0,???
R12_FSU,h2_elec_pem,2025,fuel,year,0.0,???
R12_FSU,h2_elec_pem,2020,M1,year,0.0017113673076923077,GWa
R12_LAM,h2_elec_pem,2020,feedstock,year,0.0,???
R12_LAM,h2_elec_pem,2020,fuel,year,0.0,???
R12_LAM,h2_elec_pem,2020,M1,year,0.007867426853846152,GWa
R12_LAM,h2_elec_pem,2025,feedstock,year,0.0,???
R12_LAM,h2_elec_pem,2025,fuel,year,0.0,???
R12_NAM,h2_elec_pem,2000,M1,year,0.02547085009615384,GWa
R12_NAM,h2_elec_pem,2005,M1,year,0.04352460009615384,GWa
R12_AFR,h2_elec_pem,2030,M1,year,0.014261394230769227,GWa
R12_CHN,h2_elec_pem,2030,M1,year,0.07762433490516332,GWa
R12_EEU,h2_elec_pem,2030,M1,year,0.036303805153846146,GWa
R12_FSU,h2_elec_pem,2030,M1,year,0.0028522788461538464,GWa
R12_LAM,h2_elec_pem,2030,M1,year,0.013825192128846153,GWa
R12_MEA,h2_elec_pem,2030,M1,year,0.04634953124999999,GWa
R12_NAM,h2_elec_pem,2030,M1,year,0.3886930712499999,GWa
R12_PAO,h2_elec_pem,2030,M1,year,0.026966014667307688,GWa
R12_PAS,h2_elec_pem,2030,M1,year,0.0028819425461538463,GWa
R12_SAS,h2_elec_pem,2030,M1,year,0.03239304562788461,GWa
R12_WEU,h2_elec_pem,2030,M1,year,0.47717316852679126,GWa
