node_loc,technology,year_vtg,year_act,value,unit
R12_AFR,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_AFR,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_AFR,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_EEU,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_EEU,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_EEU,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_FSU,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_FSU,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_FSU,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_LAM,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_LAM,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_LAM,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_MEA,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_MEA,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_MEA,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_NAM,h2_elec_pem,2010,2010,44.8,USD/kWa
R12_NAM,h2_elec_pem,2010,2015,44.8,USD/kWa
R12_NAM,h2_elec_pem,2015,2015,44.8,USD/kWa
R12_PAO,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_PAO,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_PAO,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_PAS,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_PAS,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_PAS,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_SAS,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_SAS,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_SAS,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_WEU,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_WEU,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_WEU,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_CHN,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_CHN,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_CHN,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_RCPA,h2_elec_pem,2010,2010,17.0,USD/kWa
R12_RCPA,h2_elec_pem,2010,2015,17.0,USD/kWa
R12_RCPA,h2_elec_pem,2015,2015,17.0,USD/kWa
R12_AFR,h2_elec_pem,2010,2020,35.04615384615384,USD/kWa
R12_AFR,h2_elec_pem,2015,2020,35.04615384615384,USD/kWa
R12_AFR,h2_elec_pem,2020,2020,42.58461538461539,USD/kWa
R12_AFR,h2_elec_pem,2010,2025,35.04615384615384,USD/kWa
R12_AFR,h2_elec_pem,2015,2025,35.04615384615384,USD/kWa
R12_AFR,h2_elec_pem,2020,2025,42.58461538461539,USD/kWa
R12_AFR,h2_elec_pem,2025,2025,42.58461538461539,USD/kWa
R12_AFR,h2_elec_pem,2010,2030,32.081281434295455,USD/kWa
R12_AFR,h2_elec_pem,2015,2030,32.081281434295455,USD/kWa
R12_AFR,h2_elec_pem,2020,2030,36.91379638714802,USD/kWa
R12_AFR,h2_elec_pem,2025,2030,36.91379638714802,USD/kWa
R12_AFR,h2_elec_pem,2030,2030,36.91379638714802,USD/kWa
R12_AFR,h2_elec_pem,2010,2035,29.651960274150277,USD/kWa
R12_AFR,h2_elec_pem,2015,2035,29.651960274150277,USD/kWa
R12_AFR,h2_elec_pem,2020,2035,32.78496671915155,USD/kWa
R12_AFR,h2_elec_pem,2025,2035,32.78496671915155,USD/kWa
R12_AFR,h2_elec_pem,2030,2035,32.78496671915155,USD/kWa
R12_AFR,h2_elec_pem,2035,2035,32.78496671915155,USD/kWa
R12_AFR,h2_elec_pem,2015,2040,27.64302081130548,USD/kWa
R12_AFR,h2_elec_pem,2020,2040,29.763775920565873,USD/kWa
R12_AFR,h2_elec_pem,2025,2040,29.763775920565873,USD/kWa
R12_AFR,h2_elec_pem,2030,2040,29.763775920565873,USD/kWa
R12_AFR,h2_elec_pem,2035,2040,29.763775920565873,USD/kWa
R12_AFR,h2_elec_pem,2040,2040,29.763775920565873,USD/kWa
R12_AFR,h2_elec_pem,2020,2045,25.986230977080936,USD/kWa
R12_AFR,h2_elec_pem,2025,2045,27.561314955085603,USD/kWa
R12_AFR,h2_elec_pem,2030,2045,27.561314955085603,USD/kWa
R12_AFR,h2_elec_pem,2035,2045,27.561314955085603,USD/kWa
R12_AFR,h2_elec_pem,2040,2045,27.561314955085603,USD/kWa
R12_AFR,h2_elec_pem,2045,2045,27.561314955085603,USD/kWa
R12_AFR,h2_elec_pem,2025,2050,24.624200872671132,USD/kWa
R12_AFR,h2_elec_pem,2030,2050,25.964558797948538,USD/kWa
R12_AFR,h2_elec_pem,2035,2050,25.964558797948538,USD/kWa
R12_AFR,h2_elec_pem,2040,2050,25.964558797948538,USD/kWa
R12_AFR,h2_elec_pem,2045,2050,25.964558797948538,USD/kWa
R12_AFR,h2_elec_pem,2050,2050,25.964558797948538,USD/kWa
R12_AFR,h2_elec_pem,2030,2055,23.50809288154119,USD/kWa
R12_AFR,h2_elec_pem,2035,2055,24.815704641128175,USD/kWa
R12_AFR,h2_elec_pem,2040,2055,24.815704641128175,USD/kWa
R12_AFR,h2_elec_pem,2045,2055,24.815704641128175,USD/kWa
R12_AFR,h2_elec_pem,2050,2055,24.815704641128175,USD/kWa
R12_AFR,h2_elec_pem,2055,2055,24.815704641128175,USD/kWa
R12_AFR,h2_elec_pem,2035,2060,22.598785994795957,USD/kWa
R12_AFR,h2_elec_pem,2040,2060,24.000309633413135,USD/kWa
R12_AFR,h2_elec_pem,2045,2060,24.000309633413135,USD/kWa
R12_AFR,h2_elec_pem,2050,2060,24.000309633413135,USD/kWa
R12_AFR,h2_elec_pem,2055,2060,24.000309633413135,USD/kWa
R12_AFR,h2_elec_pem,2060,2060,24.000309633413135,USD/kWa
R12_AFR,h2_elec_pem,2040,2070,21.274829165187658,USD/kWa
R12_AFR,h2_elec_pem,2045,2070,23.054824214226755,USD/kWa
R12_AFR,h2_elec_pem,2050,2070,23.054824214226755,USD/kWa
R12_AFR,h2_elec_pem,2055,2070,23.054824214226755,USD/kWa
R12_AFR,h2_elec_pem,2060,2070,23.054824214226755,USD/kWa
R12_AFR,h2_elec_pem,2070,2070,23.054824214226755,USD/kWa
