node_loc,technology,year_vtg,value,unit
R12_AFR,h2_elec_pem,2010,0.0,GW
R12_EEU,h2_elec_pem,2010,0.0,GW
R12_FSU,h2_elec_pem,2010,0.0,GW
R12_LAM,h2_elec_pem,2010,0.0,GW
R12_MEA,h2_elec_pem,2010,0.0,GW
R12_NAM,h2_elec_pem,2010,0.028505921052631562,GW
R12_PAO,h2_elec_pem,2010,0.4381768107414245,GW
R12_PAS,h2_elec_pem,2010,0.0,GW
R12_SAS,h2_elec_pem,2010,1.873496842105263e-05,GW
R12_WEU,h2_elec_pem,2010,0.0015016797765182188,GW
R12_PAS,h2_elec_pem,2015,0.0012072045036437245,GW
R12_LAM,h2_elec_pem,2015,9.367484210526315e-06,GW
R12_SAS,h2_elec_pem,2015,1.2489978947368425e-05,GW
R12_MEA,h2_elec_pem,2015,0.0,???
R12_EEU,h2_elec_pem,2015,0.0004371492631578947,GW
R12_WEU,h2_elec_pem,2015,0.035854646295546556,GW
R12_NAM,h2_elec_pem,2015,0.005704557692307696,GW
R12_FSU,h2_elec_pem,2015,0.0,???
R12_PAO,h2_elec_pem,2015,0.002287347490688259,GW
R12_AFR,h2_elec_pem,2015,0.0,???
R12_CHN,h2_elec_pem,2010,0.3943591296672821,GW
R12_CHN,h2_elec_pem,2015,0.002401919028340081,GW
R12_RCPA,h2_elec_pem,2010,0.0438176810741424,GW
R12_RCPA,h2_elec_pem,2015,0.0,???
R12_WEU,h2_elec_pem,2020,0.25381389300277846,GW
R12_WEU,h2_elec_pem,2025,0.21111732674283173,GW
R12_FSU,h2_elec_pem,2020,0.001801439271255061,GW
R12_FSU,h2_elec_pem,2025,0.0012009595141700407,GW
R12_PAO,h2_elec_pem,2025,0.010533615898785424,GW
R12_PAO,h2_elec_pem,2020,0.016765274721862344,GW
R12_PAS,h2_elec_pem,2020,0.001826419229149798,GW
R12_PAS,h2_elec_pem,2025,0.0,???
R12_CHN,h2_elec_pem,2025,0.02948811874549387,GW
R12_CHN,h2_elec_pem,2020,0.04981978844212745,GW
R12_RCPA,h2_elec_pem,2020,0.0,???
R12_RCPA,h2_elec_pem,2025,0.0,???
R12_AFR,h2_elec_pem,2020,0.0030023987854251007,GW
R12_AFR,h2_elec_pem,2025,0.012009595141700403,GW
R12_EEU,h2_elec_pem,2020,0.010155313651821861,GW
R12_EEU,h2_elec_pem,2025,0.027622068825910923,GW
R12_LAM,h2_elec_pem,2020,0.008272134467206477,GW
R12_LAM,h2_elec_pem,2025,0.006271331868421054,GW
R12_MEA,h2_elec_pem,2025,0.01876499240890688,GW
R12_MEA,h2_elec_pem,2020,0.03002398785425101,GW
R12_NAM,h2_elec_pem,2020,0.16097805263157894,GW
R12_NAM,h2_elec_pem,2025,0.168146701417004,GW
R12_SAS,h2_elec_pem,2025,0.02724947113663967,GW
R12_SAS,h2_elec_pem,2020,0.006817246682186233,GW
R12_NAM,h2_elec_pem,2000,0.02681142115384615,GW
R12_NAM,h2_elec_pem,2005,0.019003947368421054,GW
