node_loc,technology,year_vtg,value,unit,coc_base,non_coc_base,non_coc_base_2020,non_coc_base_growth
R12_PAO,wind_res4,2070,1121.283524800768,USD/kWa,340.7475409836066,780.5359838171614,3066.7278688524593,0.2545175239527303
R12_PAO,wind_res4,2080,956.963336312338,USD/kWa,340.7475409836066,616.2157953287315,3066.7278688524593,0.20093592313403197
R12_PAO,wind_res4,2090,851.780739805593,USD/kWa,340.7475409836066,511.03319882198645,3066.7278688524593,0.1666379348530883
R12_PAO,wind_res4,2100,789.4684177406589,USD/kWa,340.7475409836066,448.7208767570523,3066.7278688524593,0.1463191049047855
R12_PAO,wind_res4,2110,789.4684177406589,USD/kWa,340.7475409836066,448.7208767570523,3066.7278688524593,0.1463191049047855
R12_PAO,wind_res4,2025,3407.475409836066,USD/kWa,340.7475409836066,3066.7278688524593,3066.7278688524593,1.0
R12_PAO,wind_res4,2035,2466.736917069479,USD/kWa,340.7475409836066,2125.9893760858727,3066.7278688524593,0.6932435700209024
R12_PAO,wind_res4,2045,1856.7545636737573,USD/kWa,340.7475409836066,1516.0070226901507,3066.7278688524593,0.49434025043031493
R12_PAO,wind_res4,2055,1467.173184984753,USD/kWa,340.7475409836066,1126.4256440011466,3066.7278688524593,0.36730537960078097
R12_PAS,csp_sm1_res1,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res1,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res2,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res3,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res4,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res5,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res6,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,csp_sm1_res7,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_PAS,foil_ppl,2030,523.4737119145165,USD/kWa,51.66153846153847,471.81217345297796,464.95384615384614,1.014750555040817
R12_PAS,foil_ppl,2040,535.1408078501553,USD/kWa,51.66153846153847,483.4792693886168,464.95384615384614,1.0398435745569483
R12_PAS,foil_ppl,2050,544.4029752476366,USD/kWa,51.66153846153847,492.7414367860981,464.95384615384614,1.0597641913538607
R12_PAS,foil_ppl,2060,553.2922224570493,USD/kWa,51.66153846153847,501.6306839955108,464.95384615384614,1.0788827496429159
R12_PAS,foil_ppl,2070,562.7241471822293,USD/kWa,51.66153846153847,511.06260872069083,464.95384615384614,1.0991684722005461
R12_PAS,foil_ppl,2080,572.3429059654804,USD/kWa,51.66153846153847,520.6813675039419,464.95384615384614,1.1198560283156715
R12_PAS,foil_ppl,2090,581.4143981258819,USD/kWa,51.66153846153847,529.7528596643434,464.95384615384614,1.1393665501350778
R12_PAS,foil_ppl,2100,590.1719188277121,USD/kWa,51.66153846153847,538.5103803661736,464.95384615384614,1.1582017974919359
R12_PAS,foil_ppl,2110,590.1719188277121,USD/kWa,51.66153846153847,538.5103803661736,464.95384615384614,1.1582017974919359
R12_PAS,foil_ppl,2025,516.6153846153846,USD/kWa,51.66153846153847,464.95384615384614,464.95384615384614,1.0
R12_PAS,foil_ppl,2035,529.7761804597458,USD/kWa,51.66153846153847,478.1146419982073,464.95384615384614,1.0283055962505285
R12_PAS,foil_ppl,2045,539.9089983581516,USD/kWa,51.66153846153847,488.2474598966131,464.95384615384614,1.050098765577389
R12_PAS,foil_ppl,2055,548.7730852688494,USD/kWa,51.66153846153847,497.1115468073109,464.95384615384614,1.069163210326094
R12_PAS,loil_cc,2030,502.1971332581348,USD/kWa,49.23076923076923,452.96636402736556,443.0769230769231,1.0223199188117624
R12_PAS,loil_cc,2040,519.0206313628772,USD/kWa,49.23076923076923,469.789862132108,443.0769230769231,1.0602896193953826
R12_PAS,loil_cc,2050,532.3763161465561,USD/kWa,49.23076923076923,483.14554691578684,443.0769230769231,1.0904326579696577
R12_PAS,loil_cc,2060,545.1942645379227,USD/kWa,49.23076923076923,495.96349530715344,443.0769230769231,1.1193620553807282
R12_PAS,loil_cc,2070,558.7947327789896,USD/kWa,49.23076923076923,509.56396354822033,443.0769230769231,1.1500575566192472
R12_PAS,loil_cc,2080,572.6646084577945,USD/kWa,49.23076923076923,523.4338392270253,443.0769230769231,1.1813610954776612
R12_PAS,loil_cc,2090,585.7453469731535,USD/kWa,49.23076923076923,536.5145777423842,443.0769230769231,1.2108835955991308
R12_PAS,loil_cc,2100,598.3733508690875,USD/kWa,49.23076923076923,549.1425816383182,443.0769230769231,1.239384298836482
R12_PAS,loil_cc,2110,598.3733508690875,USD/kWa,49.23076923076923,549.1425816383182,443.0769230769231,1.239384298836482
R12_PAS,loil_cc,2025,492.3076923076923,USD/kWa,49.23076923076923,443.0769230769231,443.0769230769231,1.0
R12_PAS,loil_cc,2035,511.2850475266701,USD/kWa,49.23076923076923,462.0542782959009,443.0769230769231,1.0428308364317207
R12_PAS,loil_cc,2045,525.8961764356909,USD/kWa,49.23076923076923,476.6654072049217,443.0769230769231,1.0758073426499968
R12_PAS,loil_cc,2055,538.6778446558751,USD/kWa,49.23076923076923,489.4470754251059,443.0769230769231,1.1046548577302737
R12_PAS,wind_res1,2020,1084.1967213114754,USD/kWa,108.41967213114754,975.7770491803278,975.7770491803278,1.0
R12_PAS,wind_res1,2030,929.953176786806,USD/kWa,108.41967213114754,821.5335046556585,975.7770491803278,0.8419274724136656
R12_PAS,wind_res1,2040,735.0442677501906,USD/kWa,108.41967213114754,626.624595619043,975.7770491803278,0.6421800924149837
R12_PAS,wind_res1,2050,631.3746084873462,USD/kWa,108.41967213114754,522.9549363561987,975.7770491803278,0.5359369097638557
R12_PAS,wind_res1,2060,576.8376998545207,USD/kWa,108.41967213114754,468.41802772337314,975.7770491803278,0.4800461623040362
R12_PAS,wind_res1,2070,548.7168814505883,USD/kWa,108.41967213114754,440.29720931944075,975.7770491803278,0.4512272651722022
R12_PAS,wind_res1,2080,534.6683998835224,USD/kWa,108.41967213114754,426.24872775237486,975.7770491803278,0.43683004033598893
R12_PAS,wind_res1,2090,527.9941087508112,USD/kWa,108.41967213114754,419.57443661966363,975.7770491803278,0.4299900648125661
R12_PAS,wind_res1,2100,525.2560706202819,USD/kWa,108.41967213114754,416.83639848913435,975.7770491803278,0.42718405689013206
R12_PAS,wind_res1,2110,525.2560706202819,USD/kWa,108.41967213114754,416.83639848913435,975.7770491803278,0.42718405689013206
R12_PAS,wind_res1,2025,1084.1967213114754,USD/kWa,108.41967213114754,975.7770491803278,975.7770491803278,1.0
R12_PAS,wind_res1,2035,817.3309159429659,USD/kWa,108.41967213114754,708.9112438118184,975.7770491803278,0.7265094464020423
R12_PAS,wind_res1,2045,675.0319892104119,USD/kWa,108.41967213114754,566.6123170792644,975.7770491803278,0.5806780529991251
R12_PAS,wind_res1,2055,599.698541919451,USD/kWa,108.41967213114754,491.2788697883035,975.7770491803278,0.5034745080354037
R12_PAS,wind_res2,2020,1084.1967213114754,USD/kWa,108.41967213114754,975.7770491803278,975.7770491803278,1.0
R12_PAS,wind_res2,2030,929.953176786806,USD/kWa,108.41967213114754,821.5335046556585,975.7770491803278,0.8419274724136656
R12_PAS,wind_res2,2040,735.0442677501906,USD/kWa,108.41967213114754,626.624595619043,975.7770491803278,0.6421800924149837
R12_PAS,wind_res2,2050,631.3746084873462,USD/kWa,108.41967213114754,522.9549363561987,975.7770491803278,0.5359369097638557
R12_PAS,wind_res2,2060,576.8376998545207,USD/kWa,108.41967213114754,468.41802772337314,975.7770491803278,0.4800461623040362
R12_PAS,wind_res2,2070,548.7168814505883,USD/kWa,108.41967213114754,440.29720931944075,975.7770491803278,0.4512272651722022
R12_PAS,wind_res2,2080,534.6683998835224,USD/kWa,108.41967213114754,426.24872775237486,975.7770491803278,0.43683004033598893
R12_PAS,wind_res2,2090,527.9941087508112,USD/kWa,108.41967213114754,419.57443661966363,975.7770491803278,0.4299900648125661
R12_PAS,wind_res2,2100,525.2560706202819,USD/kWa,108.41967213114754,416.83639848913435,975.7770491803278,0.42718405689013206
R12_PAS,wind_res2,2110,525.2560706202819,USD/kWa,108.41967213114754,416.83639848913435,975.7770491803278,0.42718405689013206
R12_PAS,wind_res2,2025,1084.1967213114754,USD/kWa,108.41967213114754,975.7770491803278,975.7770491803278,1.0
R12_PAS,wind_res2,2035,817.3309159429659,USD/kWa,108.41967213114754,708.9112438118184,975.7770491803278,0.7265094464020423
R12_PAS,wind_res2,2045,675.0319892104119,USD/kWa,108.41967213114754,566.6123170792644,975.7770491803278,0.5806780529991251
R12_PAS,wind_res2,2055,599.698541919451,USD/kWa,108.41967213114754,491.2788697883035,975.7770491803278,0.5034745080354037
R12_PAS,wind_res3,2020,1084.1967213114754,USD/kWa,108.41967213114754,975.7770491803278,975.7770491803278,1.0
R12_PAS,wind_res3,2030,929.953176786806,USD/kWa,108.41967213114754,821.5335046556585,975.7770491803278,0.8419274724136656
R12_PAS,wind_res3,2040,735.0442677501906,USD/kWa,108.41967213114754,626.624595619043,975.7770491803278,0.6421800924149837
R12_PAS,wind_res3,2050,631.3746084873462,USD/kWa,108.41967213114754,522.9549363561987,975.7770491803278,0.5359369097638557
R12_PAS,wind_res3,2060,576.8376998545207,USD/kWa,108.41967213114754,468.41802772337314,975.7770491803278,0.4800461623040362
R12_PAS,wind_res3,2070,548.7168814505883,USD/kWa,108.41967213114754,440.29720931944075,975.7770491803278,0.4512272651722022
R12_PAS,wind_res3,2080,534.6683998835224,USD/kWa,108.41967213114754,426.24872775237486,975.7770491803278,0.43683004033598893
R12_PAS,wind_res3,2090,527.9941087508112,USD/kWa,108.41967213114754,419.57443661966363,975.7770491803278,0.4299900648125661
R12_PAS,wind_res3,2100,525.2560706202819,USD/kWa,108.41967213114754,416.83639848913435,975.7770491803278,0.42718405689013206
R12_PAS,wind_res3,2110,525.2560706202819,USD/kWa,108.41967213114754,416.83639848913435,975.7770491803278,0.42718405689013206
R12_PAS,wind_res3,2025,1084.1967213114754,USD/kWa,108.41967213114754,975.7770491803278,975.7770491803278,1.0
R12_PAS,wind_res3,2035,817.3309159429659,USD/kWa,108.41967213114754,708.9112438118184,975.7770491803278,0.7265094464020423
R12_PAS,wind_res3,2045,675.0319892104119,USD/kWa,108.41967213114754,566.6123170792644,975.7770491803278,0.5806780529991251
R12_PAS,wind_res3,2055,599.698541919451,USD/kWa,108.41967213114754,491.2788697883035,975.7770491803278,0.5034745080354037
R12_PAS,wind_res4,2020,1084.1967213114754,USD/kWa,108.41967213114754,975.7770491803278,975.7770491803278,1.0
R12_PAS,wind_res4,2030,929.953176786806,USD/kWa,108.41967213114754,821.5335046556585,975.7770491803278,0.8419274724136656
R12_PAS,wind_res4,2040,735.0442677501906,USD/kWa,108.41967213114754,626.624595619043,975.7770491803278,0.6421800924149837
R12_PAS,wind_res4,2050,631.3746084873462,USD/kWa,108.41967213114754,522.9549363561987,975.7770491803278,0.5359369097638557
R12_PAS,wind_res4,2060,576.8376998545207,USD/kWa,108.41967213114754,468.41802772337314,975.7770491803278,0.4800461623040362
R12_PAS,wind_res4,2070,548.7168814505883,USD/kWa,108.41967213114754,440.29720931944075,975.7770491803278,0.4512272651722022
R12_PAS,wind_res4,2080,534.6683998835224,USD/kWa,108.41967213114754,426.24872775237486,975.7770491803278,0.43683004033598893
R12_PAS,wind_res4,2090,527.9941087508112,USD/kWa,108.41967213114754,419.57443661966363,975.7770491803278,0.4299900648125661
R12_PAS,wind_res4,2100,525.2560706202819,USD/kWa,108.41967213114754,416.83639848913435,975.7770491803278,0.42718405689013206
R12_PAS,wind_res4,2110,525.2560706202819,USD/kWa,108.41967213114754,416.83639848913435,975.7770491803278,0.42718405689013206
R12_PAS,wind_res4,2025,1084.1967213114754,USD/kWa,108.41967213114754,975.7770491803278,975.7770491803278,1.0
R12_PAS,wind_res4,2035,817.3309159429659,USD/kWa,108.41967213114754,708.9112438118184,975.7770491803278,0.7265094464020423
R12_PAS,wind_res4,2045,675.0319892104119,USD/kWa,108.41967213114754,566.6123170792644,975.7770491803278,0.5806780529991251
R12_PAS,wind_res4,2055,599.698541919451,USD/kWa,108.41967213114754,491.2788697883035,975.7770491803278,0.5034745080354037
R12_SAS,csp_sm1_res1,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res1,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res2,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res3,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2050,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2060,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2070,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2080,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2090,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2100,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2110,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2025,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2035,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2045,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res4,2055,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res5,2020,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res5,2030,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
R12_SAS,csp_sm1_res5,2040,0.1,USD/GWa,0.010000000000000002,0.09,0.09,1.0
