node_loc,technology,year_act,time,value,unit
R12_AFR,h2_ct,2030,year,0.5,-
R12_AFR,h2_ct,2035,year,0.5,-
R12_AFR,h2_ct,2040,year,0.5,-
R12_AFR,h2_ct,2045,year,0.5,-
R12_AFR,h2_ct,2050,year,0.5,-
R12_AFR,h2_ct,2055,year,0.5,-
R12_AFR,h2_ct,2060,year,0.5,-
R12_AFR,h2_ct,2070,year,0.5,-
R12_AFR,h2_ct,2080,year,0.5,-
R12_AFR,h2_ct,2090,year,0.5,-
R12_AFR,h2_ct,2100,year,0.5,-
R12_AFR,h2_ct,2110,year,0.5,-
R12_EEU,h2_ct,2030,year,0.5,-
R12_EEU,h2_ct,2035,year,0.5,-
R12_EEU,h2_ct,2040,year,0.5,-
R12_EEU,h2_ct,2045,year,0.5,-
R12_EEU,h2_ct,2050,year,0.5,-
R12_EEU,h2_ct,2055,year,0.5,-
R12_EEU,h2_ct,2060,year,0.5,-
R12_EEU,h2_ct,2070,year,0.5,-
R12_EEU,h2_ct,2080,year,0.5,-
R12_EEU,h2_ct,2090,year,0.5,-
R12_EEU,h2_ct,2100,year,0.5,-
R12_EEU,h2_ct,2110,year,0.5,-
R12_LAM,h2_ct,2030,year,0.5,-
R12_LAM,h2_ct,2035,year,0.5,-
R12_LAM,h2_ct,2040,year,0.5,-
R12_LAM,h2_ct,2045,year,0.5,-
R12_LAM,h2_ct,2050,year,0.5,-
R12_LAM,h2_ct,2055,year,0.5,-
R12_LAM,h2_ct,2060,year,0.5,-
R12_LAM,h2_ct,2070,year,0.5,-
R12_LAM,h2_ct,2080,year,0.5,-
R12_LAM,h2_ct,2090,year,0.5,-
R12_LAM,h2_ct,2100,year,0.5,-
R12_LAM,h2_ct,2110,year,0.5,-
R12_MEA,h2_ct,2030,year,0.5,-
R12_MEA,h2_ct,2035,year,0.5,-
R12_MEA,h2_ct,2040,year,0.5,-
R12_MEA,h2_ct,2045,year,0.5,-
R12_MEA,h2_ct,2050,year,0.5,-
R12_MEA,h2_ct,2055,year,0.5,-
R12_MEA,h2_ct,2060,year,0.5,-
R12_MEA,h2_ct,2070,year,0.5,-
R12_MEA,h2_ct,2080,year,0.5,-
R12_MEA,h2_ct,2090,year,0.5,-
R12_MEA,h2_ct,2100,year,0.5,-
R12_MEA,h2_ct,2110,year,0.5,-
R12_NAM,h2_ct,2030,year,0.5,-
R12_NAM,h2_ct,2035,year,0.5,-
R12_NAM,h2_ct,2040,year,0.5,-
R12_NAM,h2_ct,2045,year,0.5,-
R12_NAM,h2_ct,2050,year,0.5,-
R12_NAM,h2_ct,2055,year,0.5,-
R12_NAM,h2_ct,2060,year,0.5,-
R12_NAM,h2_ct,2070,year,0.5,-
R12_NAM,h2_ct,2080,year,0.5,-
R12_NAM,h2_ct,2090,year,0.5,-
R12_NAM,h2_ct,2100,year,0.5,-
R12_NAM,h2_ct,2110,year,0.5,-
R12_SAS,h2_ct,2030,year,0.5,-
R12_SAS,h2_ct,2035,year,0.5,-
R12_SAS,h2_ct,2040,year,0.5,-
R12_SAS,h2_ct,2045,year,0.5,-
R12_SAS,h2_ct,2050,year,0.5,-
R12_SAS,h2_ct,2055,year,0.5,-
R12_SAS,h2_ct,2060,year,0.5,-
R12_SAS,h2_ct,2070,year,0.5,-
R12_SAS,h2_ct,2080,year,0.5,-
R12_SAS,h2_ct,2090,year,0.5,-
R12_SAS,h2_ct,2100,year,0.5,-
R12_SAS,h2_ct,2110,year,0.5,-
R12_WEU,h2_ct,2030,year,0.5,-
R12_WEU,h2_ct,2035,year,0.5,-
R12_WEU,h2_ct,2040,year,0.5,-
R12_WEU,h2_ct,2045,year,0.5,-
R12_WEU,h2_ct,2050,year,0.5,-
R12_WEU,h2_ct,2055,year,0.5,-
R12_WEU,h2_ct,2060,year,0.5,-
R12_WEU,h2_ct,2070,year,0.5,-
R12_WEU,h2_ct,2080,year,0.5,-
R12_WEU,h2_ct,2090,year,0.5,-
R12_WEU,h2_ct,2100,year,0.5,-
R12_WEU,h2_ct,2110,year,0.5,-
R12_FSU,h2_ct,2030,year,0.5,-
R12_FSU,h2_ct,2035,year,0.5,-
R12_FSU,h2_ct,2040,year,0.5,-
R12_FSU,h2_ct,2045,year,0.5,-
R12_FSU,h2_ct,2050,year,0.5,-
R12_FSU,h2_ct,2055,year,0.5,-
R12_FSU,h2_ct,2060,year,0.5,-
R12_FSU,h2_ct,2070,year,0.5,-
R12_FSU,h2_ct,2080,year,0.5,-
R12_FSU,h2_ct,2090,year,0.5,-
R12_FSU,h2_ct,2100,year,0.5,-
R12_FSU,h2_ct,2110,year,0.5,-
R12_PAO,h2_ct,2030,year,0.5,-
R12_PAO,h2_ct,2035,year,0.5,-
R12_PAO,h2_ct,2040,year,0.5,-
R12_PAO,h2_ct,2045,year,0.5,-
R12_PAO,h2_ct,2050,year,0.5,-
R12_PAO,h2_ct,2055,year,0.5,-
R12_PAO,h2_ct,2060,year,0.5,-
R12_PAO,h2_ct,2070,year,0.5,-
R12_PAO,h2_ct,2080,year,0.5,-
R12_PAO,h2_ct,2090,year,0.5,-
R12_PAO,h2_ct,2100,year,0.5,-
R12_PAO,h2_ct,2110,year,0.5,-
R12_PAS,h2_ct,2030,year,0.5,-
R12_PAS,h2_ct,2035,year,0.5,-
R12_PAS,h2_ct,2040,year,0.5,-
R12_PAS,h2_ct,2045,year,0.5,-
R12_PAS,h2_ct,2050,year,0.5,-
R12_PAS,h2_ct,2055,year,0.5,-
R12_PAS,h2_ct,2060,year,0.5,-
R12_PAS,h2_ct,2070,year,0.5,-
R12_PAS,h2_ct,2080,year,0.5,-
R12_PAS,h2_ct,2090,year,0.5,-
R12_PAS,h2_ct,2100,year,0.5,-
R12_PAS,h2_ct,2110,year,0.5,-
R12_CHN,h2_ct,2030,year,0.5,-
R12_CHN,h2_ct,2035,year,0.5,-
R12_CHN,h2_ct,2040,year,0.5,-
R12_CHN,h2_ct,2045,year,0.5,-
R12_CHN,h2_ct,2050,year,0.5,-
R12_CHN,h2_ct,2055,year,0.5,-
R12_CHN,h2_ct,2060,year,0.5,-
R12_CHN,h2_ct,2070,year,0.5,-
R12_CHN,h2_ct,2080,year,0.5,-
R12_CHN,h2_ct,2090,year,0.5,-
R12_CHN,h2_ct,2100,year,0.5,-
R12_CHN,h2_ct,2110,year,0.5,-
R12_RCPA,h2_ct,2030,year,0.5,-
R12_RCPA,h2_ct,2035,year,0.5,-
R12_RCPA,h2_ct,2040,year,0.5,-
R12_RCPA,h2_ct,2045,year,0.5,-
R12_RCPA,h2_ct,2050,year,0.5,-
R12_RCPA,h2_ct,2055,year,0.5,-
R12_RCPA,h2_ct,2060,year,0.5,-
R12_RCPA,h2_ct,2070,year,0.5,-
R12_RCPA,h2_ct,2080,year,0.5,-
R12_RCPA,h2_ct,2090,year,0.5,-
R12_RCPA,h2_ct,2100,year,0.5,-
R12_RCPA,h2_ct,2110,year,0.5,-
