node_loc,technology,year_vtg,value,unit
R12_AFR,h2_ct,2030,0.1,%
R12_AFR,h2_ct,2035,0.1,%
R12_AFR,h2_ct,2040,0.1,%
R12_AFR,h2_ct,2045,0.1,%
R12_AFR,h2_ct,2050,0.1,%
R12_AFR,h2_ct,2055,0.1,%
R12_AFR,h2_ct,2060,0.1,%
R12_AFR,h2_ct,2070,0.1,%
R12_AFR,h2_ct,2080,0.1,%
R12_AFR,h2_ct,2090,0.1,%
R12_AFR,h2_ct,2100,0.1,%
R12_AFR,h2_ct,2110,0.1,%
R12_EEU,h2_ct,2030,0.1,%
R12_EEU,h2_ct,2035,0.1,%
R12_EEU,h2_ct,2040,0.1,%
R12_EEU,h2_ct,2045,0.1,%
R12_EEU,h2_ct,2050,0.1,%
R12_EEU,h2_ct,2055,0.1,%
R12_EEU,h2_ct,2060,0.1,%
R12_EEU,h2_ct,2070,0.1,%
R12_EEU,h2_ct,2080,0.1,%
R12_EEU,h2_ct,2090,0.1,%
R12_EEU,h2_ct,2100,0.1,%
R12_EEU,h2_ct,2110,0.1,%
R12_LAM,h2_ct,2030,0.1,%
R12_LAM,h2_ct,2035,0.1,%
R12_LAM,h2_ct,2040,0.1,%
R12_LAM,h2_ct,2045,0.1,%
R12_LAM,h2_ct,2050,0.1,%
R12_LAM,h2_ct,2055,0.1,%
R12_LAM,h2_ct,2060,0.1,%
R12_LAM,h2_ct,2070,0.1,%
R12_LAM,h2_ct,2080,0.1,%
R12_LAM,h2_ct,2090,0.1,%
R12_LAM,h2_ct,2100,0.1,%
R12_LAM,h2_ct,2110,0.1,%
R12_MEA,h2_ct,2030,0.1,%
R12_MEA,h2_ct,2035,0.1,%
R12_MEA,h2_ct,2040,0.1,%
R12_MEA,h2_ct,2045,0.1,%
R12_MEA,h2_ct,2050,0.1,%
R12_MEA,h2_ct,2055,0.1,%
R12_MEA,h2_ct,2060,0.1,%
R12_MEA,h2_ct,2070,0.1,%
R12_MEA,h2_ct,2080,0.1,%
R12_MEA,h2_ct,2090,0.1,%
R12_MEA,h2_ct,2100,0.1,%
R12_MEA,h2_ct,2110,0.1,%
R12_NAM,h2_ct,2030,0.1,%
R12_NAM,h2_ct,2035,0.1,%
R12_NAM,h2_ct,2040,0.1,%
R12_NAM,h2_ct,2045,0.1,%
R12_NAM,h2_ct,2050,0.1,%
