# METADATA: Residential/Commercial sector fractions for cooling and heating energy demand
# Sources: demand_BMT_R12_yiyi.parquet, demand_SSP_SSP2_v6.5_CID_baseline.parquet
# Corrections: PCHIP interpolation applied to BMT commercial anomalies at years 2035, 2045, 2055 (threshold=0.8)
# Formula: frac_resid = resid_demand / (resid_demand + comm_demand), frac_comm = 1 - frac_resid
# Generated: 2025-12-09
node,year,frac_resid_cool,frac_comm_cool,frac_resid_heat,frac_comm_heat
R12_EEU,2045,0.048431790846624474,0.9515682091533756,0.7964941399005374,0.20350586009946256
R12_EEU,2050,0.054795067508054816,0.9452049324919451,0.8014858787074718,0.1985141212925282
R12_EEU,2055,0.059446806311322126,0.9405531936886778,0.8049240302944893,0.19507596970551058
R12_EEU,2060,0.06318205644590838,0.9368179435540916,0.8121339865119713,0.1878660134880288
R12_EEU,2070,0.0719311695398648,0.9280688304601352,0.8259080573204969,0.17409194267950323
R12_EEU,2080,0.08024286617979444,0.9197571338202055,0.843602500836165,0.15639749916383508
R12_EEU,2090,0.08800203091401448,0.9119979690859854,0.8575559551196953,0.14244404488030468
R12_EEU,2100,0.09519682651856833,0.9048031734814317,0.8687848139695804,0.1312151860304196
R12_FSU,2020,0.1463032882160005,0.8536967117839994,0.7790475415226973,0.2209524584773027
R12_FSU,2025,0.1547448899054785,0.8452551100945215,0.773628011376094,0.22637198862390592
R12_FSU,2030,0.15785029706843767,0.8421497029315623,0.7727577253713029,0.22724227462869703
R12_FSU,2035,0.15490399728492946,0.8450960027150707,0.772724699890164,0.227275300109836
R12_FSU,2040,0.14694206929826717,0.8530579307017327,0.7511777457716292,0.24882225422837076
R12_FSU,2045,0.14558683126089275,0.8544131687391071,0.7535810565434843,0.24641894345651574
R12_FSU,2050,0.14451881638300507,0.855481183616995,0.7337463451510867,0.26625365484891333
R12_FSU,2055,0.17173135982843382,0.8282686401715662,0.7270638983424675,0.27293610165753246
R12_FSU,2060,0.14259135604227421,0.8574086439577258,0.7160755027112661,0.2839244972887339
R12_FSU,2070,0.1449011182367659,0.855098881763234,0.700599378558611,0.2994006214413889
R12_FSU,2080,0.1544620898679015,0.8455379101320986,0.6915296328683288,0.30847036713167125
R12_FSU,2090,0.16572169289326752,0.8342783071067325,0.6869001779766681,0.31309982202333186
R12_FSU,2100,0.17521022897755428,0.8247897710224458,0.6833980458093215,0.3166019541906783
R12_LAM,2020,0.46088996078673644,0.5391100392132636,0.8440564091985366,0.15594359080146336
R12_LAM,2025,0.5295592864682334,0.4704407135317666,0.8480462138271114,0.1519537861728885
R12_LAM,2030,0.5155458752102866,0.4844541247897134,0.8524423129654752,0.14755768703452488
R12_LAM,2035,0.430220018798681,0.5697799812013189,0.840323870601624,0.15967612939837617
R12_LAM,2040,0.36737484301696843,0.6326251569830316,0.8225859252328502,0.1774140747671498
R12_LAM,2045,0.37032570841663665,0.6296742915833634,0.8044926604447198,0.19550733955528019
R12_LAM,2050,0.2923424141964281,0.7076575858035719,0.7918777978423159,0.20812220215768412
R12_LAM,2055,0.2920220917389852,0.7079779082610149,0.7844444448131819,0.21555555518681818
R12_LAM,2060,0.2706668371922851,0.7293331628077149,0.7791911741326731,0.2208088258673269
R12_LAM,2070,0.2716543635369599,0.7283456364630401,0.7750789003508649,0.22492109964913506
R12_LAM,2080,0.28185652977498765,0.7181434702250122,0.7751198551309306,0.22488014486906946
R12_LAM,2090,0.29306296410835325,0.7069370358916467,0.7757748319156169,0.22422516808438314
R12_LAM,2100,0.30379206462614405,0.6962079353738558,0.7758901066124285,0.2241098933875715
R12_MEA,2020,0.7165476249031015,0.2834523750968984,0.7619391424016926,0.2380608575983074
R12_MEA,2025,0.7422170343238133,0.25778296567618686,0.7537012283555783,0.24629877164442185
R12_MEA,2030,0.7496827506874635,0.2503172493125365,0.7611901835271886,0.23880981647281144
R12_MEA,2035,0.7436205870308529,0.2563794129691471,0.7673494664778464,0.2326505335221536
R12_MEA,2040,0.7295149776735501,0.27048502232644994,0.7695306260420268,0.23046937395797318
R12_MEA,2045,0.7277830705191064,0.2722169294808936,0.7777412724960105,0.22225872750398948
R12_MEA,2050,0.7259086113156058,0.2740913886843942,0.7816518911539876,0.21834810884601247
R12_MEA,2055,0.7317087896600759,0.26829121033992404,0.7895779682940591,0.21042203170594087
R12_MEA,2060,0.7383721504005373,0.2616278495994628,0.7958680773990437,0.20413192260095628
R12_MEA,2070,0.7485658427966473,0.25143415720335277,0.7966496567942416,0.20335034320575837
R12_MEA,2080,0.7577717749295746,0.24222822507042538,0.7959031760749683,0.20409682392503162
R12_MEA,2090,0.7663496415781329,0.2336503584218671,0.791006466332895,0.20899353366710507
R12_MEA,2100,0.7681206408091958,0.23187935919080416,0.7828973938016982,0.2171026061983018
R12_NAM,2020,0.43622820141518315,0.5637717985848167,0.6162969202170514,0.38370307978294854
R12_NAM,2025,0.4154166515029091,0.5845833484970909,0.6031287493969418,0.39687125060305817
R12_NAM,2030,0.40539993197610724,0.5946000680238928,0.592778871334135,0.40722112866586513
R12_NAM,2035,0.41069828167611494,0.5893017183238851,0.6026987402812177,0.3973012597187824
R12_NAM,2040,0.41536573263904525,0.5846342673609549,0.6033739923170157,0.39662600768298417
R12_NAM,2045,0.4216516095408729,0.5783483904591271,0.6214464752227497,0.37855352477725035
R12_NAM,2050,0.4279424674123071,0.5720575325876929,0.6239786213311405,0.3760213786688596
R12_NAM,2055,0.4343013282802451,0.5656986717197549,0.6342893449115978,0.3657106550884021
R12_NAM,2060,0.4389651886391636,0.5610348113608364,0.6452725222634476,0.35472747773655244
R12_NAM,2070,0.4477056500490526,0.5522943499509475,0.6646181465042903,0.3353818534957097
R12_NAM,2080,0.4548571797860151,0.5451428202139849,0.681102986883915,0.31889701311608504
R12_NAM,2090,0.46135962151374316,0.5386403784862568,0.6960342246342801,0.3039657753657199
R12_NAM,2100,0.46772596880773815,0.5322740311922619,0.704925431753279,0.2950745682467209
R12_PAO,2020,0.24547412712831543,0.7545258728716847,0.45614536488556323,0.5438546351144369
R12_PAO,2025,0.1975759138524821,0.8024240861475179,0.4536000303143989,0.5463999696856012
R12_PAO,2030,0.1725598506618859,0.827440149338114,0.44919340719931866,0.5508065928006812
R12_PAO,2035,0.1661766851337105,0.8338233148662895,0.4566284871729814,0.5433715128270187
R12_PAO,2040,0.16655965160054687,0.833440348399453,0.47347146633268794,0.5265285336673121
R12_PAO,2045,0.16699261735472884,0.8330073826452712,0.4897064123715448,0.5102935876284553
R12_PAO,2050,0.1719289828267585,0.8280710171732415,0.5062544615082638,0.4937455384917362
R12_PAO,2055,0.17543633311273843,0.8245636668872616,0.5232529189602889,0.47674708103971114
R12_PAO,2060,0.1794168120952575,0.8205831879047425,0.5408475596124571,0.4591524403875429
R12_PAO,2070,0.18503307191215854,0.8149669280878414,0.5752937322662061,0.4247062677337939
R12_PAO,2080,0.1886295732321601,0.8113704267678399,0.6071467887731169,0.3928532112268831
R12_PAO,2090,0.19135385453401066,0.8086461454659892,0.6336273442842053,0.3663726557157946
R12_PAO,2100,0.19432428004086172,0.8056757199591382,0.6555505031910326,0.34444949680896747
R12_PAS,2020,0.29736981286773295,0.7026301871322671,0.809685929277993,0.19031407072200707
R12_PAS,2025,0.35772358113574126,0.6422764188642588,0.8415825046309485,0.15841749536905153
R12_PAS,2030,0.38117583349325795,0.618824166506742,0.853928229110154,0.14607177088984605
R12_PAS,2035,0.3726541796276745,0.6273458203723256,0.8591352805959307,0.1408647194040694
R12_PAS,2040,0.3556911449476009,0.6443088550523991,0.8521021332733408,0.1478978667266592
R12_PAS,2045,0.3456851087087403,0.6543148912912597,0.8542466218419261,0.14575337815807396
R12_PAS,2050,0.33649883416388104,0.663501165836119,0.8447606156527069,0.15523938434729317
R12_PAS,2055,0.387086499896024,0.6129135001039759,0.84309319865105,0.15690680134894996
R12_PAS,2060,0.3423899210538448,0.6576100789461552,0.8375657771797708,0.16243422282022923
R12_PAS,2070,0.3551930028209606,0.6448069971790393,0.8338224577985853,0.16617754220141473
R12_PAS,2080,0.3595464984731515,0.6404535015268485,0.8329560236303782,0.16704397636962182
R12_PAS,2090,0.360094686171243,0.639905313828757,0.8314319129870926,0.1685680870129074
R12_PAS,2100,0.36463330562353574,0.6353666943764642,0.8284962320068012,0.17150376799319875
R12_RCPA,2020,0.803615263550914,0.19638473644908594,0.7240663201940746,0.2759336798059254
R12_RCPA,2025,0.8868478973506924,0.11315210264930768,0.7460010898629316,0.25399891013706843
R12_RCPA,2030,0.885106397906248,0.11489360209375203,0.7466648743156546,0.25333512568434524
R12_RCPA,2035,0.8712456121276336,0.1287543878723663,0.7578650849666393,0.24213491503336076
R12_RCPA,2040,0.828086598324447,0.1719134016755531,0.7465187777618122,0.25348122223818786
R12_RCPA,2045,0.7913581991686806,0.20864180083131953,0.7559550159501354,0.24404498404986463
R12_RCPA,2050,0.730984105077796,0.2690158949222041,0.7445632374516205,0.2554367625483795
R12_RCPA,2055,0.7139285007788326,0.2860714992211674,0.7464541803321321,0.25354581966786793
R12_RCPA,2060,0.6476895779711999,0.3523104220288001,0.7412809899728958,0.25871901002710423
R12_RCPA,2070,0.6176087235546727,0.38239127644532733,0.7373159307105003,0.2626840692894998
R12_RCPA,2080,0.6260021036637033,0.3739978963362967,0.7360299420407299,0.26397005795927003
R12_RCPA,2090,0.6408374133231831,0.35916258667681683,0.733459850305099,0.26654014969490114
R12_RCPA,2100,0.6512190880121045,0.34878091198789557,0.7292425609709073,0.2707574390290927
R12_SAS,2020,0.8472276795081586,0.15277232049184145,0.8725240746514021,0.12747592534859778
R12_SAS,2025,0.8897031799957189,0.11029682000428101,0.8725150783949353,0.1274849216050647
R12_SAS,2030,0.8365659326781396,0.16343406732186036,0.8752612304073691,0.12473876959263093
R12_SAS,2035,0.7392803099479222,0.26071969005207785,0.8810238360126174,0.11897616398738273
R12_SAS,2040,0.6236263267450447,0.37637367325495524,0.8796116424457633,0.12038835755423677
R12_SAS,2045,0.5593468637615633,0.44065313623843666,0.8828892173758031,0.11711078262419694
R12_SAS,2050,0.44507104057059926,0.5549289594294008,0.8800646515302551,0.11993534846974485
R12_SAS,2055,0.395543289728476,0.6044567102715239,0.8807587939310126,0.11924120606898725
R12_SAS,2060,0.35238868341181034,0.6476113165881897,0.8802660264725901,0.11973397352740982
R12_SAS,2070,0.3159230682109993,0.6840769317890006,0.88036073542131,0.11963926457868994
R12_SAS,2080,0.30962946971081123,0.6903705302891888,0.8817945460187575,0.11820545398124249
R12_SAS,2090,0.31845084009184627,0.6815491599081538,0.8834981528353109,0.11650184716468906
R12_SAS,2100,0.3305797334791038,0.6694202665208961,0.8850854106025894,0.11491458939741059
R12_WEU,2020,0.08255478905776877,0.9174452109422313,0.6978494900979986,0.30215050990200143
R12_WEU,2025,0.08863191501386711,0.9113680849861329,0.7028032152476592,0.2971967847523408
R12_WEU,2030,0.09899716905119192,0.9010028309488081,0.6970254381493037,0.3029745618506963
R12_WEU,2035,0.11430029883199361,0.8856997011680064,0.7035796068151571,0.2964203931848429
R12_WEU,2040,0.13588834118442958,0.8641116588155703,0.7014393222611822,0.2985606777388177
R12_WEU,2045,0.1486079933528863,0.8513920066471137,0.7096155840794104,0.2903844159205896
R12_WEU,2050,0.16938631455718695,0.830613685442813,0.7051684863031544,0.2948315136968456
R12_WEU,2055,0.18673534604277484,0.8132646539572251,0.7112535638447015,0.28874643615529855
R12_WEU,2060,0.20535527418957278,0.7946447258104272,0.7153359745922478,0.2846640254077521
R12_WEU,2070,0.23734487474727417,0.7626551252527258,0.7307219831947644,0.2692780168052355
R12_WEU,2080,0.2641915866725279,0.7358084133274722,0.7538078046360636,0.2461921953639365
R12_WEU,2090,0.28743338447778516,0.7125666155222148,0.7775284509839865,0.2224715490160135
R12_WEU,2100,0.3063346520753801,0.6936653479246199,0.7969110806791129,0.20308891932088707
