node_loc,technology,year_act,value,unit,mode,time
R12_NAM,energy_bulk_carrier,2025,163533883.619691,Mt-km,NAM-AFR,year
R12_NAM,energy_bulk_carrier,2025,3040962238.589919,Mt-km,NAM-CHN,year
R12_NAM,energy_bulk_carrier,2025,18218257.417146,Mt-km,NAM-EEU,year
R12_NAM,energy_bulk_carrier,2025,63582787.947063,Mt-km,NAM-FSU,year
R12_NAM,energy_bulk_carrier,2025,23457081382.915016,Mt-km,NAM-LAM,year
R12_NAM,energy_bulk_carrier,2025,1438716737.420372,Mt-km,NAM-MEA,year
R12_NAM,energy_bulk_carrier,2025,4236465998.853988,Mt-km,NAM-PAO,year
R12_NAM,energy_bulk_carrier,2025,14193560586.940184,Mt-km,NAM-PAS,year
R12_NAM,energy_bulk_carrier,2025,2987374.231424,Mt-km,NAM-RCPA,year
R12_NAM,energy_bulk_carrier,2025,15531506.1734,Mt-km,NAM-SAS,year
R12_NAM,energy_bulk_carrier,2025,23330569794.443184,Mt-km,NAM-WEU,year
R12_PAO,energy_bulk_carrier,2025,241115416.078544,Mt-km,PAO-AFR,year
R12_PAO,energy_bulk_carrier,2025,389168271888.4648,Mt-km,PAO-CHN,year
R12_PAO,energy_bulk_carrier,2025,33245.940992,Mt-km,PAO-EEU,year
R12_PAO,energy_bulk_carrier,2025,387240935.04636,Mt-km,PAO-FSU,year
R12_PAO,energy_bulk_carrier,2025,3117265731.936626,Mt-km,PAO-LAM,year
R12_PAO,energy_bulk_carrier,2025,621317687.500188,Mt-km,PAO-MEA,year
R12_PAO,energy_bulk_carrier,2025,4545814945.31904,Mt-km,PAO-NAM,year
R12_PAO,energy_bulk_carrier,2025,131617357600.13937,Mt-km,PAO-PAS,year
R12_PAO,energy_bulk_carrier,2025,103532328.959325,Mt-km,PAO-RCPA,year
R12_PAO,energy_bulk_carrier,2025,174302202.00147,Mt-km,PAO-SAS,year
R12_PAO,energy_bulk_carrier,2025,404568558.14784,Mt-km,PAO-WEU,year
R12_PAS,energy_bulk_carrier,2025,21781099344.023785,Mt-km,PAS-AFR,year
R12_PAS,energy_bulk_carrier,2025,133738888484.15294,Mt-km,PAS-CHN,year
R12_PAS,energy_bulk_carrier,2025,129216.74107,Mt-km,PAS-EEU,year
R12_PAS,energy_bulk_carrier,2025,547894399.960483,Mt-km,PAS-FSU,year
R12_PAS,energy_bulk_carrier,2025,171637791790.31677,Mt-km,PAS-LAM,year
R12_PAS,energy_bulk_carrier,2025,4770884893.23278,Mt-km,PAS-MEA,year
R12_PAS,energy_bulk_carrier,2025,6499002528.495549,Mt-km,PAS-NAM,year
R12_PAS,energy_bulk_carrier,2025,150146892974.9679,Mt-km,PAS-PAO,year
R12_PAS,energy_bulk_carrier,2025,218759764.237053,Mt-km,PAS-RCPA,year
R12_PAS,energy_bulk_carrier,2025,32738391086.079205,Mt-km,PAS-SAS,year
R12_PAS,energy_bulk_carrier,2025,153921756.57216,Mt-km,PAS-WEU,year
R12_RCPA,energy_bulk_carrier,2025,3115660.57792,Mt-km,RCPA-AFR,year
R12_RCPA,energy_bulk_carrier,2025,49280928.246312,Mt-km,RCPA-CHN,year
R12_RCPA,energy_bulk_carrier,2025,29366.51718,Mt-km,RCPA-FSU,year
R12_RCPA,energy_bulk_carrier,2025,19092759.251062,Mt-km,RCPA-LAM,year
R12_RCPA,energy_bulk_carrier,2025,1283692.286956,Mt-km,RCPA-MEA,year
R12_RCPA,energy_bulk_carrier,2025,866338.739574,Mt-km,RCPA-NAM,year
R12_RCPA,energy_bulk_carrier,2025,86083413.261188,Mt-km,RCPA-PAO,year
R12_RCPA,energy_bulk_carrier,2025,512590693.366144,Mt-km,RCPA-PAS,year
R12_RCPA,energy_bulk_carrier,2025,1249742.87046,Mt-km,RCPA-SAS,year
R12_RCPA,energy_bulk_carrier,2025,69528.600699,Mt-km,RCPA-WEU,year
R12_SAS,energy_bulk_carrier,2025,17505042721.043167,Mt-km,SAS-AFR,year
R12_SAS,energy_bulk_carrier,2025,122609136.452629,Mt-km,SAS-CHN,year
R12_SAS,energy_bulk_carrier,2025,3644.167464,Mt-km,SAS-EEU,year
R12_SAS,energy_bulk_carrier,2025,123924.695744,Mt-km,SAS-FSU,year
R12_SAS,energy_bulk_carrier,2025,16261246189.93632,Mt-km,SAS-LAM,year
R12_SAS,energy_bulk_carrier,2025,9803361282.83732,Mt-km,SAS-MEA,year
R12_SAS,energy_bulk_carrier,2025,16550760.514921,Mt-km,SAS-NAM,year
R12_SAS,energy_bulk_carrier,2025,43892364.51857,Mt-km,SAS-PAO,year
R12_SAS,energy_bulk_carrier,2025,4860385472.136816,Mt-km,SAS-PAS,year
R12_SAS,energy_bulk_carrier,2025,683740.534176,Mt-km,SAS-RCPA,year
R12_SAS,energy_bulk_carrier,2025,1618457.821716,Mt-km,SAS-WEU,year
R12_WEU,energy_bulk_carrier,2025,4631551572.761984,Mt-km,WEU-AFR,year
R12_WEU,energy_bulk_carrier,2025,16876995.644463,Mt-km,WEU-CHN,year
R12_WEU,energy_bulk_carrier,2025,1913056707.868356,Mt-km,WEU-EEU,year
R12_WEU,energy_bulk_carrier,2025,9659174173.280416,Mt-km,WEU-FSU,year
R12_WEU,energy_bulk_carrier,2025,15470698874.878939,Mt-km,WEU-LAM,year
R12_WEU,energy_bulk_carrier,2025,22950036645.831757,Mt-km,WEU-MEA,year
R12_WEU,energy_bulk_carrier,2025,26153167125.82157,Mt-km,WEU-NAM,year
R12_WEU,energy_bulk_carrier,2025,14361386.344305,Mt-km,WEU-PAO,year
R12_WEU,energy_bulk_carrier,2025,108035846.483884,Mt-km,WEU-PAS,year
R12_WEU,energy_bulk_carrier,2025,4046.42504,Mt-km,WEU-RCPA,year
R12_WEU,energy_bulk_carrier,2025,4129116.159984,Mt-km,WEU-SAS,year
