node_origin,node_loc,technology,year_vtg,year_act,mode,commodity,level,value,time,time_origin,unit
R12_EEU,R12_EEU,energy_bulk_carrier_foil,broadcast,broadcast,EEU-MEA,fueloil,,8.988215096154121e-07,year,year,GWa
R12_EEU,R12_EEU,energy_bulk_carrier_foil,broadcast,broadcast,EEU-NAM,fueloil,,8.988215096154121e-07,year,year,GWa
R12_EEU,R12_EEU,energy_bulk_carrier_foil,broadcast,broadcast,EEU-PAO,fueloil,,8.988215096154121e-07,year,year,GWa
R12_EEU,R12_EEU,energy_bulk_carrier_foil,broadcast,broadcast,EEU-PAS,fueloil,,8.988215096154121e-07,year,year,GWa
R12_EEU,R12_EEU,energy_bulk_carrier_foil,broadcast,broadcast,EEU-SAS,fueloil,,8.988215096154121e-07,year,year,GWa
R12_EEU,R12_EEU,energy_bulk_carrier_foil,broadcast,broadcast,EEU-WEU,fueloil,,8.988215096154121e-07,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-AFR,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-RCPA,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-CHN,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-EEU,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-LAM,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-MEA,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-NAM,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-PAO,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-PAS,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-SAS,fueloil,,3.599621562279977e-08,year,year,GWa
R12_FSU,R12_FSU,energy_bulk_carrier_foil,broadcast,broadcast,FSU-WEU,fueloil,,3.599621562279977e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-AFR,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-RCPA,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-CHN,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-EEU,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-FSU,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-MEA,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-NAM,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-PAO,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-PAS,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-SAS,fueloil,,2.691960555496461e-08,year,year,GWa
R12_LAM,R12_LAM,energy_bulk_carrier_foil,broadcast,broadcast,LAM-WEU,fueloil,,2.691960555496461e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-AFR,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-RCPA,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-CHN,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-EEU,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-FSU,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-LAM,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-NAM,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-PAO,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-PAS,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-SAS,fueloil,,2.859401220896788e-08,year,year,GWa
R12_MEA,R12_MEA,energy_bulk_carrier_foil,broadcast,broadcast,MEA-WEU,fueloil,,2.859401220896788e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-AFR,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-RCPA,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-CHN,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-EEU,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-FSU,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-LAM,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-MEA,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-PAO,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-PAS,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-SAS,fueloil,,3.626693782140433e-08,year,year,GWa
R12_NAM,R12_NAM,energy_bulk_carrier_foil,broadcast,broadcast,NAM-WEU,fueloil,,3.626693782140433e-08,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-AFR,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-RCPA,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-CHN,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-EEU,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-FSU,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-LAM,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-MEA,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-NAM,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-PAS,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-SAS,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAO,R12_PAO,energy_bulk_carrier_foil,broadcast,broadcast,PAO-WEU,fueloil,,2.372511396533369e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-AFR,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-RCPA,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-CHN,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-EEU,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-FSU,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-LAM,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-MEA,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-NAM,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-PAO,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-SAS,fueloil,,1.231747045218255e-07,year,year,GWa
R12_PAS,R12_PAS,energy_bulk_carrier_foil,broadcast,broadcast,PAS-WEU,fueloil,,1.231747045218255e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-AFR,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-RCPA,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-CHN,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-EEU,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-FSU,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-LAM,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-MEA,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-NAM,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-PAO,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-PAS,fueloil,,8.480456170633938e-07,year,year,GWa
R12_SAS,R12_SAS,energy_bulk_carrier_foil,broadcast,broadcast,SAS-WEU,fueloil,,8.480456170633938e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-AFR,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-RCPA,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-CHN,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-EEU,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-FSU,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-LAM,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-MEA,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-NAM,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-PAO,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-PAS,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_WEU,R12_WEU,energy_bulk_carrier_foil,broadcast,broadcast,WEU-SAS,fueloil,,3.5876225356457873e-07,year,year,GWa
R12_AFR,R12_AFR,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_RCPA,R12_RCPA,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_CHN,R12_CHN,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_EEU,R12_EEU,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_FSU,R12_FSU,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_LAM,R12_LAM,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_MEA,R12_MEA,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_NAM,R12_NAM,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_PAO,R12_PAO,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_PAS,R12_PAS,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_SAS,R12_SAS,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
R12_WEU,R12_WEU,bunker_global_fueloil,broadcast,broadcast,M1,fueloil,,,year,year,GWa
