node_loc,technology,value_update
R12_EEU,oil_pipe_weu,0.0
R12_FSU,oil_pipe_chn,0.0
R12_FSU,oil_pipe_eeu,100.82766855913786
R12_FSU,oil_pipe_weu,43.1969921070456
R12_MEA,oil_pipe_weu,4.113999248290058
R12_PAS,oil_pipe_chn,48.865375686703175
R12_SAS,oil_pipe_chn,0.0
R12_WEU,oil_pipe_eeu,0.0
