node_loc,technology,year_act,time,value,unit
R12_AFR,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_AFR,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_RCPA,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_CHN,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_EEU,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_FSU,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_LAM,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_MEA,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_NAM,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_PAO,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
R12_PAS,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_SAS,LNG_shipped_exp_weu,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_afr,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_rcpa,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_chn,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_eeu,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_fsu,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_lam,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_mea,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_nam,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_pao,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_pas,broadcast,year,0.5,GWa
R12_WEU,LNG_shipped_exp_sas,broadcast,year,0.5,GWa
