node_loc,technology,year_act,value,unit,mode,time
R12_EEU,LNG_tanker_LNG,2025,1576115.809422,Mt-km,EEU-NAM,year
R12_EEU,LNG_tanker_LNG,2025,27498556.238985,Mt-km,EEU-WEU,year
R12_FSU,LNG_tanker_LNG,2025,1157.14395,Mt-km,FSU-AFR,year
R12_FSU,LNG_tanker_LNG,2025,5776536.527813,Mt-km,FSU-CHN,year
R12_FSU,LNG_tanker_LNG,2025,1720924.98747,Mt-km,FSU-EEU,year
R12_FSU,LNG_tanker_LNG,2025,979561.244484,Mt-km,FSU-LAM,year
R12_FSU,LNG_tanker_LNG,2025,742495.635632,Mt-km,FSU-MEA,year
R12_FSU,LNG_tanker_LNG,2025,1153.78371,Mt-km,FSU-NAM,year
R12_FSU,LNG_tanker_LNG,2025,21200869.916314,Mt-km,FSU-PAO,year
R12_FSU,LNG_tanker_LNG,2025,8415643.326612,Mt-km,FSU-PAS,year
R12_FSU,LNG_tanker_LNG,2025,386342491.72368,Mt-km,FSU-WEU,year
R12_LAM,LNG_tanker_LNG,2025,20752861.642884,Mt-km,LAM-AFR,year
R12_LAM,LNG_tanker_LNG,2025,194179294.902229,Mt-km,LAM-CHN,year
R12_LAM,LNG_tanker_LNG,2025,7526.698464,Mt-km,LAM-EEU,year
R12_LAM,LNG_tanker_LNG,2025,2471.278288,Mt-km,LAM-FSU,year
R12_LAM,LNG_tanker_LNG,2025,6615711.294751,Mt-km,LAM-MEA,year
R12_LAM,LNG_tanker_LNG,2025,4718814838.114422,Mt-km,LAM-NAM,year
R12_LAM,LNG_tanker_LNG,2025,722319820.957217,Mt-km,LAM-PAO,year
R12_LAM,LNG_tanker_LNG,2025,1274332057.41282,Mt-km,LAM-PAS,year
R12_LAM,LNG_tanker_LNG,2025,997.047428,Mt-km,LAM-RCPA,year
R12_LAM,LNG_tanker_LNG,2025,68854.513644,Mt-km,LAM-SAS,year
R12_LAM,LNG_tanker_LNG,2025,170756289.54835,Mt-km,LAM-WEU,year
R12_MEA,LNG_tanker_LNG,2025,25056768.20488,Mt-km,MEA-AFR,year
R12_MEA,LNG_tanker_LNG,2025,897071197.19751,Mt-km,MEA-CHN,year
R12_MEA,LNG_tanker_LNG,2025,621379.767414,Mt-km,MEA-EEU,year
R12_MEA,LNG_tanker_LNG,2025,1022319.188553,Mt-km,MEA-FSU,year
R12_MEA,LNG_tanker_LNG,2025,11109708.089627,Mt-km,MEA-LAM,year
R12_MEA,LNG_tanker_LNG,2025,120147604.982496,Mt-km,MEA-NAM,year
R12_MEA,LNG_tanker_LNG,2025,547364006.865956,Mt-km,MEA-PAO,year
R12_MEA,LNG_tanker_LNG,2025,3132024787.59321,Mt-km,MEA-PAS,year
R12_MEA,LNG_tanker_LNG,2025,487070.147526,Mt-km,MEA-RCPA,year
R12_MEA,LNG_tanker_LNG,2025,2218332815.988426,Mt-km,MEA-SAS,year
R12_MEA,LNG_tanker_LNG,2025,2260167180.462888,Mt-km,MEA-WEU,year
R12_NAM,LNG_tanker_LNG,2025,55665898.03632,Mt-km,NAM-AFR,year
R12_NAM,LNG_tanker_LNG,2025,3395409.613364,Mt-km,NAM-CHN,year
R12_NAM,LNG_tanker_LNG,2025,3075561.12374,Mt-km,NAM-EEU,year
R12_NAM,LNG_tanker_LNG,2025,4586942735.984878,Mt-km,NAM-LAM,year
R12_NAM,LNG_tanker_LNG,2025,217388817.067752,Mt-km,NAM-MEA,year
R12_NAM,LNG_tanker_LNG,2025,5015179.50582,Mt-km,NAM-PAO,year
R12_NAM,LNG_tanker_LNG,2025,143323322.634531,Mt-km,NAM-PAS,year
R12_NAM,LNG_tanker_LNG,2025,7097.376401,Mt-km,NAM-RCPA,year
R12_NAM,LNG_tanker_LNG,2025,12972862.649092,Mt-km,NAM-SAS,year
R12_NAM,LNG_tanker_LNG,2025,1832313338.346069,Mt-km,NAM-WEU,year
R12_PAO,LNG_tanker_LNG,2025,3321619.079765,Mt-km,PAO-AFR,year
R12_PAO,LNG_tanker_LNG,2025,1505855322.617929,Mt-km,PAO-CHN,year
R12_PAO,LNG_tanker_LNG,2025,24921818.310708,Mt-km,PAO-FSU,year
R12_PAO,LNG_tanker_LNG,2025,457851175.487916,Mt-km,PAO-LAM,year
R12_PAO,LNG_tanker_LNG,2025,166380642.064096,Mt-km,PAO-MEA,year
R12_PAO,LNG_tanker_LNG,2025,4192635.2463,Mt-km,PAO-NAM,year
R12_PAO,LNG_tanker_LNG,2025,4145355931.608606,Mt-km,PAO-PAS,year
R12_PAO,LNG_tanker_LNG,2025,19361.0357,Mt-km,PAO-RCPA,year
R12_PAO,LNG_tanker_LNG,2025,2530247.596975,Mt-km,PAO-SAS,year
R12_PAO,LNG_tanker_LNG,2025,134694.432576,Mt-km,PAO-WEU,year
R12_PAS,LNG_tanker_LNG,2025,222554423.631075,Mt-km,PAS-AFR,year
R12_PAS,LNG_tanker_LNG,2025,988392433.6375,Mt-km,PAS-CHN,year
R12_PAS,LNG_tanker_LNG,2025,20054180.541824,Mt-km,PAS-FSU,year
R12_PAS,LNG_tanker_LNG,2025,1654681225.35612,Mt-km,PAS-LAM,year
R12_PAS,LNG_tanker_LNG,2025,5881689633.80817,Mt-km,PAS-MEA,year
R12_PAS,LNG_tanker_LNG,2025,168455215.427326,Mt-km,PAS-NAM,year
R12_PAS,LNG_tanker_LNG,2025,4085120770.401,Mt-km,PAS-PAO,year
R12_PAS,LNG_tanker_LNG,2025,598018.92624,Mt-km,PAS-RCPA,year
R12_PAS,LNG_tanker_LNG,2025,50505993.45239,Mt-km,PAS-SAS,year
R12_PAS,LNG_tanker_LNG,2025,933459.675708,Mt-km,PAS-WEU,year
R12_RCPA,LNG_tanker_LNG,2025,54626.692392,Mt-km,RCPA-CHN,year
R12_RCPA,LNG_tanker_LNG,2025,259754.081304,Mt-km,RCPA-MEA,year
R12_RCPA,LNG_tanker_LNG,2025,111.892396,Mt-km,RCPA-NAM,year
R12_RCPA,LNG_tanker_LNG,2025,16239.804831,Mt-km,RCPA-PAO,year
R12_RCPA,LNG_tanker_LNG,2025,1407622.163807,Mt-km,RCPA-PAS,year
R12_RCPA,LNG_tanker_LNG,2025,3092.722515,Mt-km,RCPA-SAS,year
R12_SAS,LNG_tanker_LNG,2025,102946003.486326,Mt-km,SAS-AFR,year
R12_SAS,LNG_tanker_LNG,2025,427399.962885,Mt-km,SAS-CHN,year
R12_SAS,LNG_tanker_LNG,2025,2437.077699,Mt-km,SAS-FSU,year
R12_SAS,LNG_tanker_LNG,2025,872839.747008,Mt-km,SAS-LAM,year
R12_SAS,LNG_tanker_LNG,2025,2429376572.555667,Mt-km,SAS-MEA,year
R12_SAS,LNG_tanker_LNG,2025,5758001.165754,Mt-km,SAS-NAM,year
R12_SAS,LNG_tanker_LNG,2025,1743960.815818,Mt-km,SAS-PAO,year
R12_SAS,LNG_tanker_LNG,2025,38333823.520608,Mt-km,SAS-PAS,year
R12_SAS,LNG_tanker_LNG,2025,574.931181,Mt-km,SAS-RCPA,year
R12_SAS,LNG_tanker_LNG,2025,164463.545962,Mt-km,SAS-WEU,year
R12_WEU,LNG_tanker_LNG,2025,329017612.217476,Mt-km,WEU-AFR,year
R12_WEU,LNG_tanker_LNG,2025,212065.183463,Mt-km,WEU-CHN,year
R12_WEU,LNG_tanker_LNG,2025,22427804.373604,Mt-km,WEU-EEU,year
R12_WEU,LNG_tanker_LNG,2025,385332785.443631,Mt-km,WEU-FSU,year
R12_WEU,LNG_tanker_LNG,2025,159322732.6249,Mt-km,WEU-LAM,year
R12_WEU,LNG_tanker_LNG,2025,2161871208.193872,Mt-km,WEU-MEA,year
R12_WEU,LNG_tanker_LNG,2025,2210752961.277432,Mt-km,WEU-NAM,year
R12_WEU,LNG_tanker_LNG,2025,129470.466872,Mt-km,WEU-PAO,year
R12_WEU,LNG_tanker_LNG,2025,685603.6488,Mt-km,WEU-PAS,year
R12_WEU,LNG_tanker_LNG,2025,80909.413845,Mt-km,WEU-SAS,year
