,exporter,model,region,supply_type,unit,variable,year,Unnamed: 0,fuel_type,scenario,value,ref_value,delta
0,R12_FSU,weu_security,R12_CHN,Imports,EJ/yr,Gas Supply|Imports|Piped Gas|R12_FSU,2025,112,Gas,FSU2040,2.1523373490751267,2.1523373490751267,0.0
1,R12_FSU,weu_security,R12_CHN,Imports,EJ/yr,Gas Supply|Imports|Shipped LNG|R12_FSU,2025,113,Gas,FSU2040,0.4174427650425177,0.4174427650425177,0.0
2,R12_FSU,weu_security,R12_EEU,Imports,EJ/yr,Gas Supply|Imports|Piped Gas|R12_FSU,2025,120,Gas,FSU2040,0.5803409277323968,0.5803409277323968,0.0
3,R12_FSU,weu_security,R12_LAM,Imports,EJ/yr,Gas Supply|Imports|Shipped LNG|R12_FSU,2025,143,Gas,FSU2040,0.0032313867781529,0.0032313867781529,0.0
4,R12_FSU,weu_security,R12_MEA,Imports,EJ/yr,Gas Supply|Imports|Piped Gas|R12_FSU,2025,148,Gas,FSU2040,0.0204694836278504,0.0204694836278504,0.0
5,R12_FSU,weu_security,R12_MEA,Imports,EJ/yr,Gas Supply|Imports|Shipped LNG|R12_FSU,2025,149,Gas,FSU2040,0.0037803426158079,0.0037803426158079,0.0
6,R12_FSU,weu_security,R12_PAO,Imports,EJ/yr,Gas Supply|Imports|Shipped LNG|R12_FSU,2025,153,Gas,FSU2040,0.3434538105484761,0.3434538105484761,0.0
7,R12_FSU,weu_security,R12_PAS,Imports,EJ/yr,Gas Supply|Imports|Shipped LNG|R12_FSU,2025,157,Gas,FSU2040,0.0990323100459468,0.0990323100459468,0.0
8,R12_FSU,weu_security,R12_SAS,Imports,EJ/yr,Gas Supply|Imports|Shipped LNG|R12_FSU,2025,159,Gas,FSU2040,0.0269574585609862,0.0269574585609862,0.0
9,R12_FSU,weu_security,R12_WEU,Imports,EJ/yr,Gas Supply|Imports|Piped Gas|R12_FSU,2025,164,Gas,FSU2040,1.7860586038865411,1.7860586038865411,0.0
