node_loc,technology,year_vtg,value,unit
R12_AFR,dri_steel,2020,0.0,Mt/yr
R12_CHN,dri_steel,2020,0.0,Mt/yr
R12_CHN,dri_steel,2025,0.37,Mt/yr
R12_EEU,dri_steel,2020,0.0,Mt/yr
R12_FSU,dri_steel,2020,0.41292,Mt/yr
R12_FSU,dri_steel,2025,0.0,Mt/yr
R12_LAM,dri_steel,2020,0.0,Mt/yr
R12_LAM,dri_steel,2025,0.05,Mt/yr
R12_MEA,dri_steel,2020,2.902,Mt/yr
R12_MEA,dri_steel,2025,2.582,Mt/yr
R12_NAM,dri_steel,2020,0.72,Mt/yr
R12_PAO,dri_steel,2020,0.0,Mt/yr
R12_PAS,dri_steel,2020,0.0,Mt/yr
R12_PAS,dri_steel,2025,0.0,Mt/yr
R12_RCPA,dri_steel,2020,0.0,Mt/yr
R12_WEU,dri_steel,2020,0.0,Mt/yr
R12_WEU,dri_steel,2025,0.84,Mt/yr
R12_AFR,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_AFR,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_CHN,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_CHN,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_EEU,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_EEU,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_FSU,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_FSU,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_LAM,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_LAM,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_MEA,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_MEA,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_NAM,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_NAM,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_PAO,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_PAO,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_PAS,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_PAS,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_SAS,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_SAS,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_RCPA,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_RCPA,dri_gas_ccs_steel,2025,0.0,Mt/yr
R12_WEU,dri_gas_ccs_steel,2020,0.0,Mt/yr
R12_WEU,dri_gas_ccs_steel,2025,0.0,Mt/yr
