node_loc,technology,year_vtg,value,unit
R12_AFR,eaf_steel,2025,0.2,t
R12_AFR,eaf_steel,2015,0.16,t
R12_CHN,eaf_steel,2025,5.875,t
R12_CHN,eaf_steel,2020,1.482,t
R12_CHN,eaf_steel,2015,2.775,t
R12_CHN,eaf_steel,2010,3.891,t
R12_EEU,eaf_steel,2010,0.1,t
R12_FSU,eaf_steel,2020,0.2,t
R12_FSU,eaf_steel,2015,1.257,t
R12_FSU,eaf_steel,2010,0.796,t
R12_LAM,eaf_steel,2025,0.25,t
R12_LAM,eaf_steel,2020,0.26,t
R12_LAM,eaf_steel,2015,0.8,t
R12_LAM,eaf_steel,2010,0.48,t
R12_MEA,eaf_steel,2025,1.91,t
R12_MEA,eaf_steel,2020,1.4,t
R12_MEA,eaf_steel,2015,3.17,t
R12_MEA,eaf_steel,2010,2.1,t
R12_NAM,eaf_steel,2025,1.277,t
R12_NAM,eaf_steel,2020,1.28,t
R12_NAM,eaf_steel,2015,0.115,t
R12_NAM,eaf_steel,2010,1.276,t
R12_PAO,eaf_steel,2025,0.144,t
R12_PAO,eaf_steel,2010,0.52,t
R12_PAS,eaf_steel,2025,0.16,t
R12_PAS,eaf_steel,2020,0.12,t
R12_PAS,eaf_steel,2010,1.21,t
R12_RCPA,eaf_steel,2020,0.73,t
R12_RCPA,eaf_steel,2015,0.44,t
R12_RCPA,eaf_steel,2010,0.2,t
R12_SAS,eaf_steel,2025,0.424,t
R12_SAS,eaf_steel,2015,0.95,t
R12_SAS,eaf_steel,2010,0.458,t
R12_WEU,eaf_steel,2025,1.313,t
R12_WEU,eaf_steel,2020,0.338,t
R12_WEU,eaf_steel,2015,0.74,t
R12_WEU,eaf_steel,2010,1.28,t
R12_AFR,eaf_steel,2005,0.38,t
R12_CHN,eaf_steel,2005,16.208,t
R12_EEU,eaf_steel,2005,1.963,t
R12_FSU,eaf_steel,2005,6.301,t
R12_LAM,eaf_steel,2005,5.787,t
R12_MEA,eaf_steel,2005,10.161,t
R12_NAM,eaf_steel,2005,12.252,t
R12_PAO,eaf_steel,2005,5.399,t
R12_PAS,eaf_steel,2005,10.637,t
R12_RCPA,eaf_steel,2005,1.262,t
R12_SAS,eaf_steel,2005,6.065,t
R12_WEU,eaf_steel,2005,18.198,t
