node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_AFR,coal_shipped_exp_rcpa,broadcast,broadcast,M1,year,14.0,USD/GWa
R12_AFR,coal_shipped_exp_chn,broadcast,broadcast,M1,year,18.0,USD/GWa
R12_AFR,coal_shipped_exp_eeu,broadcast,broadcast,M1,year,37.0,USD/GWa
R12_AFR,coal_shipped_exp_fsu,broadcast,broadcast,M1,year,29.0,USD/GWa
R12_AFR,coal_shipped_exp_lam,broadcast,broadcast,M1,year,23.0,USD/GWa
R12_AFR,coal_shipped_exp_mea,broadcast,broadcast,M1,year,21.0,USD/GWa
R12_AFR,coal_shipped_exp_nam,broadcast,broadcast,M1,year,24.0,USD/GWa
R12_AFR,coal_shipped_exp_pao,broadcast,broadcast,M1,year,29.0,USD/GWa
R12_AFR,coal_shipped_exp_pas,broadcast,broadcast,M1,year,22.0,USD/GWa
R12_AFR,coal_shipped_exp_sas,broadcast,broadcast,M1,year,19.0,USD/GWa
R12_AFR,coal_shipped_exp_weu,broadcast,broadcast,M1,year,27.0,USD/GWa
R12_RCPA,coal_shipped_exp_afr,broadcast,broadcast,M1,year,46.0,USD/GWa
R12_RCPA,coal_shipped_exp_chn,broadcast,broadcast,M1,year,20.0,USD/GWa
R12_RCPA,coal_shipped_exp_eeu,broadcast,broadcast,M1,year,68.0,USD/GWa
R12_RCPA,coal_shipped_exp_fsu,broadcast,broadcast,M1,year,11.0,USD/GWa
R12_RCPA,coal_shipped_exp_lam,broadcast,broadcast,M1,year,24.0,USD/GWa
R12_RCPA,coal_shipped_exp_mea,broadcast,broadcast,M1,year,68.0,USD/GWa
R12_RCPA,coal_shipped_exp_nam,broadcast,broadcast,M1,year,26.0,USD/GWa
R12_RCPA,coal_shipped_exp_pao,broadcast,broadcast,M1,year,36.0,USD/GWa
R12_RCPA,coal_shipped_exp_pas,broadcast,broadcast,M1,year,25.0,USD/GWa
R12_RCPA,coal_shipped_exp_sas,broadcast,broadcast,M1,year,44.0,USD/GWa
R12_RCPA,coal_shipped_exp_weu,broadcast,broadcast,M1,year,57.0,USD/GWa
R12_CHN,coal_shipped_exp_afr,broadcast,broadcast,M1,year,48.0,USD/GWa
R12_CHN,coal_shipped_exp_rcpa,broadcast,broadcast,M1,year,42.0,USD/GWa
R12_CHN,coal_shipped_exp_eeu,broadcast,broadcast,M1,year,54.0,USD/GWa
R12_CHN,coal_shipped_exp_fsu,broadcast,broadcast,M1,year,54.0,USD/GWa
R12_CHN,coal_shipped_exp_lam,broadcast,broadcast,M1,year,57.0,USD/GWa
R12_CHN,coal_shipped_exp_mea,broadcast,broadcast,M1,year,52.0,USD/GWa
R12_CHN,coal_shipped_exp_nam,broadcast,broadcast,M1,year,24.0,USD/GWa
R12_CHN,coal_shipped_exp_pao,broadcast,broadcast,M1,year,48.0,USD/GWa
R12_CHN,coal_shipped_exp_pas,broadcast,broadcast,M1,year,38.0,USD/GWa
R12_CHN,coal_shipped_exp_sas,broadcast,broadcast,M1,year,35.0,USD/GWa
R12_CHN,coal_shipped_exp_weu,broadcast,broadcast,M1,year,50.0,USD/GWa
R12_EEU,coal_shipped_exp_afr,broadcast,broadcast,M1,year,43.0,USD/GWa
R12_EEU,coal_shipped_exp_rcpa,broadcast,broadcast,M1,year,34.0,USD/GWa
R12_EEU,coal_shipped_exp_chn,broadcast,broadcast,M1,year,33.0,USD/GWa
R12_EEU,coal_shipped_exp_fsu,broadcast,broadcast,M1,year,33.0,USD/GWa
R12_EEU,coal_shipped_exp_lam,broadcast,broadcast,M1,year,66.0,USD/GWa
R12_EEU,coal_shipped_exp_mea,broadcast,broadcast,M1,year,54.0,USD/GWa
R12_EEU,coal_shipped_exp_nam,broadcast,broadcast,M1,year,51.0,USD/GWa
R12_EEU,coal_shipped_exp_pao,broadcast,broadcast,M1,year,71.0,USD/GWa
R12_EEU,coal_shipped_exp_pas,broadcast,broadcast,M1,year,48.0,USD/GWa
R12_EEU,coal_shipped_exp_sas,broadcast,broadcast,M1,year,53.0,USD/GWa
R12_EEU,coal_shipped_exp_weu,broadcast,broadcast,M1,year,45.0,USD/GWa
R12_FSU,coal_shipped_exp_afr,broadcast,broadcast,M1,year,18.0,USD/GWa
R12_FSU,coal_shipped_exp_rcpa,broadcast,broadcast,M1,year,21.0,USD/GWa
R12_FSU,coal_shipped_exp_chn,broadcast,broadcast,M1,year,22.0,USD/GWa
R12_FSU,coal_shipped_exp_eeu,broadcast,broadcast,M1,year,20.0,USD/GWa
R12_FSU,coal_shipped_exp_lam,broadcast,broadcast,M1,year,22.0,USD/GWa
R12_FSU,coal_shipped_exp_mea,broadcast,broadcast,M1,year,17.0,USD/GWa
R12_FSU,coal_shipped_exp_nam,broadcast,broadcast,M1,year,14.0,USD/GWa
R12_FSU,coal_shipped_exp_pao,broadcast,broadcast,M1,year,23.0,USD/GWa
R12_FSU,coal_shipped_exp_pas,broadcast,broadcast,M1,year,22.0,USD/GWa
R12_FSU,coal_shipped_exp_sas,broadcast,broadcast,M1,year,29.0,USD/GWa
R12_FSU,coal_shipped_exp_weu,broadcast,broadcast,M1,year,21.0,USD/GWa
R12_LAM,coal_shipped_exp_afr,broadcast,broadcast,M1,year,34.0,USD/GWa
R12_LAM,coal_shipped_exp_rcpa,broadcast,broadcast,M1,year,41.0,USD/GWa
R12_LAM,coal_shipped_exp_chn,broadcast,broadcast,M1,year,10.0,USD/GWa
R12_LAM,coal_shipped_exp_eeu,broadcast,broadcast,M1,year,27.0,USD/GWa
R12_LAM,coal_shipped_exp_fsu,broadcast,broadcast,M1,year,21.0,USD/GWa
R12_LAM,coal_shipped_exp_mea,broadcast,broadcast,M1,year,18.0,USD/GWa
R12_LAM,coal_shipped_exp_nam,broadcast,broadcast,M1,year,11.0,USD/GWa
R12_LAM,coal_shipped_exp_pao,broadcast,broadcast,M1,year,17.0,USD/GWa
R12_LAM,coal_shipped_exp_pas,broadcast,broadcast,M1,year,13.0,USD/GWa
R12_LAM,coal_shipped_exp_sas,broadcast,broadcast,M1,year,22.0,USD/GWa
R12_LAM,coal_shipped_exp_weu,broadcast,broadcast,M1,year,21.0,USD/GWa
R12_MEA,coal_shipped_exp_afr,broadcast,broadcast,M1,year,21.0,USD/GWa
